10 2 16 2 16 0 12 1 19 5 16 5 15 6 9 0 9 1 17 8 34 
15 5 16 7 14 1 10 1 19 5 17 5 18 3 16 2 9 1 17 0 10 
15 5 17 7 14 1 12 1 19 5 17 5 18 7 16 2 9 2 17 0 10 
14 4 15 5 15 0 12 2 10 6 14 1 18 4 16 5 9 2 17 0 186 
15 4 17 5 14 1 12 3 11 4 17 5 18 7 16 2 9 2 17 0 188 
14 4 9 1 17 1 11 3 17 6 11 0 18 4 15 0 13 3 17 1 22 
17 4 16 2 16 0 11 1 19 4 14 5 15 3 10 0 9 0 17 8 35 
13 4 9 7 15 1 12 0 18 6 14 1 18 5 9 5 9 2 17 0 11 
18 4 16 1 15 0 10 1 17 6 15 5 17 3 16 0 12 0 17 1 26 
17 4 15 2 14 0 13 1 10 6 15 4 13 3 9 0 9 0 17 7 174 
11 5 16 1 16 0 16 1 19 5 15 5 15 5 9 0 9 0 17 8 35 
18 5 16 3 17 0 12 1 19 6 15 0 18 3 10 0 9 0 17 0 33 
