10 4 14 3 9 1 14 5 9 5 14 4 17 7 17 1 10 3 13 1 180 
11 3 15 2 9 0 15 5 9 5 14 3 17 1 17 2 10 10 16 1 38 
9 2 16 1 13 0 10 5 10 6 10 2 16 8 17 3 9 3 16 1 11 
10 3 10 3 9 0 15 0 9 1 11 4 17 0 17 3 11 10 14 1 14 
11 5 11 1 17 8 15 4 10 8 11 4 12 8 17 8 12 10 19 7 15 
10 2 11 4 17 8 14 4 10 5 11 4 12 8 17 8 12 10 16 7 157 
16 2 11 1 17 8 14 4 10 7 11 4 12 8 17 8 12 10 16 6 26 
17 5 10 0 9 0 14 0 9 0 13 3 16 0 17 6 10 10 14 1 15 
11 4 16 3 10 1 14 5 9 0 10 4 17 7 17 1 10 3 14 1 159 
10 3 10 3 9 0 14 0 9 1 9 4 17 7 17 3 11 9 14 2 15 
11 1 12 1 17 8 14 4 10 8 11 4 13 8 17 8 12 10 19 7 15 
17 2 16 2 9 0 15 5 9 0 9 2 17 1 17 3 10 10 16 1 11 
