,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,42,4.2,5,0,11,12,11,14,12,13,12,13,9,11,9,11,0.06375470090966553,0.928140858349268,8.993970428353276,0,0,0,0,0,0,0,0,5.68,7.039999999999999,0.9541520061728394,0.07039999999999999,1.6569852141766381,0.33226495451672294,0.013005573911785693,0.0033226495451672273,10,7.2,0.9608873456790122,0.072,7.6,0,351760113850,100,218.75024271011353,7.2,0.9692052469135802,0.072,5.8,1,800139113292,100,218.6565706729889,7.0,0.9345833333333332,0.07,3.8,2,174096585781,100,304.57297134399414,6.4,0.9383024691358024,0.064,9.2,3,865262255400,100,278.1384539604187,7.2,0.9543981481481482,0.072,4.0,4,512313529334,100,263.76691579818726,7.2,0.9719367283950616,0.072,5.2,5,763779728075,100,209.28851175308228,6.8,0.9500925925925926,0.068,4.6,6,863335377906,100,252.48188734054565,6.6,0.937168209876543,0.066,7.0,7,266603316936,100,304.34995913505554,7.6,0.9588966049382716,0.076,4.4,8,724596727429,100,213.51594853401184,7.2,0.9660493827160493,0.072,5.2,9,726554289143,100,204.11012268066406,2467.631583929062,305.24171781539917
1,85,8.5,5,0,10,13,10,13,10,11,11,12,9,11,11,13,0.14340400160128125,0.9191503156240446,14.46302192848085,10,11,10,13,10,11,0,0,11.02,14.84,0.9437813786008229,0.14839999999999998,1.7215109642404256,0.2497999199359357,0.012315531488389144,0.0024979991993593614,10,15.2,0.9358744855967078,0.152,9.6,10,351760113850,100,377.60947346687317,14.8,0.9344855967078188,0.148,13.4,11,800139113292,100,386.9522879123688,15.2,0.9630812757201644,0.152,8.8,12,174096585781,100,305.43177604675293,15.0,0.9551748971193413,0.15,9.8,13,865262255400,100,328.9783139228821,14.8,0.9595884773662551,0.148,12.4,14,512313529334,100,322.0000813007355,14.6,0.922304526748971,0.146,11.2,15,763779728075,100,437.6237196922302,14.4,0.9468827160493826,0.144,14.2,16,863335377906,100,361.8009719848633,15.0,0.948148148148148,0.15,11.0,17,266603316936,100,364.8039698600769,14.8,0.9382355967078188,0.148,10.6,18,724596727429,100,390.53469824790955,14.6,0.9340380658436211,0.146,9.2,19,726554289143,100,392.8343737125397,3668.569666147232,437.9097316265106
2,153,15.3,5,0,11,14,10,14,9,13,12,14,11,12,11,12,0.14540667409058083,0.9554396076925905,16.014773571309995,0,0,0,0,0,0,0,0,10.66,14.840000000000003,0.968971450617284,0.14839999999999998,2.6773867856549973,0.1496662954709577,0.006765921462346712,0.0014966629547095778,10,14.6,0.9676581790123456,0.146,11.2,20,351760113850,100,194.00715470314026,14.8,0.9637731481481481,0.148,8.0,21,800139113292,100,209.1718327999115,15.0,0.9800077160493826,0.15,11.2,22,174096585781,100,168.55228233337402,14.8,0.9801350308641973,0.148,17.2,23,865262255400,100,163.59410762786865,15.0,0.9729050925925925,0.15,9.4,24,512313529334,100,160.4625632762909,14.8,0.962199074074074,0.148,13.0,25,763779728075,100,181.4482946395874,15.0,0.971207561728395,0.15,9.0,26,863335377906,100,161.76193356513977,14.6,0.9599729938271603,0.146,8.0,27,266603316936,100,246.5973494052887,15.0,0.9630324074074074,0.15,11.0,28,724596727429,100,173.09796595573425,14.8,0.9688233024691358,0.148,8.6,29,726554289143,100,192.74660205841064,1851.440086364746,247.05149841308594
3,81,8.1,5,0,9,11,12,14,12,14,12,14,12,14,10,11,0.12802640754717737,0.9350640848995413,12.779230674381104,12,14,12,14,0,0,0,0,9.659999999999998,13.180000000000001,0.9598506944444445,0.1318,1.5596153371905526,0.18867962264113203,0.01239330477245157,0.0018867962264113225,10,13.4,0.9621354166666666,0.134,11.8,30,351760113850,100,276.1841368675232,13.2,0.9584895833333332,0.132,10.8,31,800139113292,100,296.5981254577637,13.2,0.9700520833333333,0.132,8.6,32,174096585781,100,245.7396788597107,13.4,0.9619791666666666,0.134,11.8,33,865262255400,100,270.8993606567383,13.0,0.9622916666666665,0.13,7.6,34,512313529334,100,282.09665417671204,13.2,0.9519965277777777,0.132,11.2,35,763779728075,100,312.27337765693665,13.0,0.9671875,0.13,8.8,36,863335377906,100,265.2493667602539,12.8,0.9272569444444443,0.128,8.6,37,266603316936,100,405.9685277938843,13.4,0.9750694444444443,0.134,7.6,38,724596727429,100,243.29085183143616,13.2,0.962048611111111,0.132,9.8,39,726554289143,100,281.77420258522034,2880.074282646179,406.13629126548767
4,139,13.9,5,0,12,14,12,14,9,13,9,11,11,13,12,14,0.18892902124849686,0.9497214917360413,18.204383156131914,11,14,11,14,0,0,0,0,14.779999999999998,19.46,0.9691238425925925,0.1946,1.7121915780659591,0.28354893757515703,0.009701175428275671,0.0028354893757515675,10,19.8,0.9713686342592591,0.198,14.6,40,351760113850,100,245.40301704406738,19.6,0.9750983796296295,0.196,16.2,41,800139113292,100,245.29329228401184,19.0,0.9546903935185185,0.19,14.2,42,174096585781,100,345.2966694831848,19.4,0.9705353009259259,0.194,13.2,43,865262255400,100,251.75617837905884,19.2,0.9577401620370369,0.192,14.0,44,512313529334,100,305.55315041542053,19.6,0.9725752314814815,0.196,14.4,45,763779728075,100,251.52809238433838,19.6,0.9812528935185185,0.196,17.0,46,863335377906,100,221.25350713729858,19.8,0.979224537037037,0.198,12.4,47,266603316936,100,215.89987230300903,19.6,0.9756539351851852,0.196,13.6,48,724596727429,100,238.92249488830566,19.0,0.9530989583333332,0.19,18.2,49,726554289143,100,348.66096687316895,2669.567241191864,348.96536111831665
5,165,16.5,5,0,10,12,12,14,9,13,10,14,10,13,12,14,0.168,0.9599286720598643,17.89708424869892,0,0,0,0,0,0,0,0,13.440000000000001,16.96,0.9721342592592592,0.1696,2.2285421243494596,0.07999999999999971,0.006102793599697426,0.0008000000000000007,10,16.8,0.9648804012345678,0.168,15.6,50,351760113850,100,212.08274579048157,17.0,0.9752932098765431,0.17,11.2,51,800139113292,100,187.64514231681824,16.8,0.9593981481481481,0.168,10.4,52,174096585781,100,239.42058873176575,17.0,0.9790393518518519,0.17,15.8,53,865262255400,100,167.70953154563904,17.0,0.9769945987654319,0.17,12.4,54,512313529334,100,194.35067868232727,17.0,0.9805594135802469,0.17,17.8,55,763779728075,100,163.6566457748413,17.0,0.9715007716049381,0.17,11.2,56,863335377906,100,194.46226239204407,17.0,0.9716666666666666,0.17,13.4,57,266603316936,100,184.72646713256836,17.0,0.9720486111111111,0.17,13.2,58,724596727429,100,186.1502673625946,17.0,0.9699614197530863,0.17,13.4,59,726554289143,100,200.9965581893921,1931.2008879184723,239.70936608314514
6,193,19.3,5,0,9,12,9,12,9,10,9,12,11,14,11,14,0.22876696972201765,0.9393465923358627,22.803423319735387,12,14,10,13,12,14,0,0,18.42,23.060000000000002,0.9520807613168725,0.2306,2.191711659867693,0.09165151389911647,0.006367084490504882,0.0009165151389911689,10,23.2,0.941795267489712,0.232,16.2,60,351760113850,100,410.6475603580475,23.0,0.9522788065843621,0.23,17.4,61,800139113292,100,395.1097021102905,23.2,0.9563991769547324,0.232,18.6,62,174096585781,100,346.3256299495697,23.0,0.953883744855967,0.23,22.4,63,865262255400,100,383.4278335571289,23.0,0.9608796296296297,0.23,19.6,64,512313529334,100,327.65080070495605,23.0,0.9624434156378601,0.23,21.4,65,763779728075,100,331.85260820388794,23.0,0.9468569958847737,0.23,18.4,66,863335377906,100,405.0866024494171,23.2,0.9495781893004115,0.232,15.0,67,266603316936,100,384.2952709197998,23.0,0.9443827160493827,0.23,16.4,68,724596727429,100,413.29948687553406,23.0,0.9523096707818931,0.23,18.8,69,726554289143,100,380.52539324760437,3778.220888376236,413.45268750190735
7,85,8.5,5,0,11,13,11,14,10,13,12,14,9,12,10,12,0.17059999999999997,0.9501156689159838,18.635755870015213,9,11,11,14,0,0,0,0,13.36,17.58,0.9652112268518518,0.17579999999999998,2.6378779350076074,0.26000000000000034,0.00754777896793401,0.0026000000000000025,10,17.6,0.9536284722222221,0.176,8.6,70,351760113850,100,368.1112904548645,18.2,0.9763194444444444,0.182,17.2,71,800139113292,100,248.49238920211792,17.6,0.9649768518518518,0.176,13.8,72,174096585781,100,318.2316462993622,17.6,0.9629398148148148,0.176,14.6,73,865262255400,100,329.11857318878174,17.4,0.9617013888888888,0.174,9.8,74,512313529334,100,335.7974247932434,17.4,0.9585127314814814,0.174,14.4,75,763779728075,100,355.12444829940796,17.4,0.9666261574074073,0.174,10.8,76,863335377906,100,338.3716287612915,17.8,0.9739409722222221,0.178,13.4,77,266603316936,100,290.27146911621094,17.6,0.9758680555555556,0.176,14.8,78,724596727429,100,274.4915053844452,17.2,0.9575983796296296,0.172,16.2,79,726554289143,100,354.8638288974762,3212.8742043972015,368.12054657936096
8,147,14.7,5,0,12,13,10,14,10,13,12,14,10,11,9,10,0.11547590012963735,0.9444653798352566,10.861260170581955,0,0,0,0,0,0,0,0,8.48,11.86,0.9674888117283948,0.1186,1.1906300852909775,0.15620499351813313,0.01151171594656914,0.0015620499351813276,10,11.6,0.9683680555555553,0.116,8.6,80,351760113850,100,225.42637610435486,11.8,0.9413695987654318,0.118,10.0,81,800139113292,100,263.040958404541,12.0,0.9845486111111109,0.12,8.2,82,174096585781,100,158.13357996940613,11.6,0.9730362654320985,0.116,8.8,83,865262255400,100,215.63838648796082,12.0,0.9660146604938271,0.12,7.6,84,512313529334,100,210.77538585662842,11.8,0.9609799382716049,0.118,10.0,85,763779728075,100,213.85519409179688,11.8,0.968838734567901,0.118,8.0,86,863335377906,100,209.41593527793884,12.0,0.9819251543209876,0.12,9.8,87,266603316936,100,159.97650170326233,12.0,0.9597916666666665,0.12,6.0,88,724596727429,100,194.95224690437317,12.0,0.9700154320987653,0.12,7.8,89,726554289143,100,197.3130395412445,2048.527604341507,263.32335233688354
9,184,18.4,5,0,10,14,12,13,9,13,11,14,10,12,0,0,0.13821114561800021,0.9437593312615009,12.53857082066858,0,0,0,0,0,0,0,0,10.859999999999998,14.0,0.9583157407407406,0.14000000000000004,0.8392854103342914,0.08944271909999127,0.0072782047396198245,0.0008944271909999105,10,14.0,0.9567083333333333,0.14,11.2,90,351760113850,100,230.2860143184662,14.0,0.9581574074074073,0.14,12.2,91,800139113292,100,230.80611062049866,14.0,0.9459768518518518,0.14,10.2,92,174096585781,100,240.26898646354675,13.8,0.9587962962962961,0.138,12.0,93,865262255400,100,217.39459252357483,14.0,0.962162037037037,0.14,11.4,94,512313529334,100,221.10507726669312,14.0,0.9534074074074074,0.14,9.6,95,763779728075,100,238.58089399337769,14.0,0.9646111111111109,0.14,10.4,96,863335377906,100,199.32173895835876,14.2,0.9709351851851851,0.142,11.2,97,266603316936,100,161.66135787963867,14.0,0.9482037037037034,0.14,10.6,98,724596727429,100,237.40335321426392,14.0,0.964199074074074,0.14,9.8,99,726554289143,100,216.36757040023804,2193.1956956386566,240.43880438804626
