,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0.11001855038117053,0.9324164317667483,12.140879014743557,0,0,0,0,0,0,0,0,8.500000000000002,11.539999999999997,0.9620864197530862,0.11540000000000002,1.8204395073717778,0.2690724809414741,0.014834993993168982,0.002690724809414741,10,12.2,0.9783757716049383,0.122,9.8,0,875543259214,100,191.32638096809387,11.2,0.9475115740740739,0.112,10.4,1,479195454739,100,286.2933351993561,11.6,0.9746990740740741,0.116,9.6,2,556916935260,100,259.3439693450928,11.4,0.9525115740740739,0.114,9.6,3,955749614914,100,262.46644163131714,11.6,0.9722723765432097,0.116,10.0,4,475558383901,100,232.34689617156982,11.6,0.9595833333333332,0.116,5.6,5,762537327444,100,223.57220911979675,11.2,0.9329359567901233,0.112,5.8,6,354079613082,100,321.5437595844269,11.4,0.9516319444444443,0.114,6.8,7,171448895544,100,263.26527976989746,11.6,0.9715432098765432,0.116,10.2,8,616306831515,100,224.60046339035034,11.6,0.9797993827160493,0.116,7.2,9,360705848597,100,174.5684037208557,2439.327138900757,322.0769462585449
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,0.209,0.943029485701957,19.921813045707935,11,13,11,14,0,0,0,0,16.06,21.02,0.9527647569444444,0.2102,1.9309065228539677,0.0599999999999998,0.004867635621243691,0.0006000000000000005,10,21.2,0.9551475694444445,0.212,18.6,10,875543259214,100,341.2999494075775,21.0,0.9642071759259259,0.21,17.6,11,479195454739,100,310.0892267227173,21.0,0.9558796296296296,0.21,16.2,12,556916935260,100,332.06504678726196,21.0,0.9546296296296297,0.21,14.8,13,955749614914,100,318.62589049339294,21.0,0.951261574074074,0.21,13.4,14,475558383901,100,363.39192271232605,21.0,0.9507783564814815,0.21,18.4,15,762537327444,100,348.5279185771942,21.0,0.9464930555555555,0.21,12.4,16,354079613082,100,366.6565864086151,21.0,0.9466753472222222,0.21,16.8,17,171448895544,100,379.7271239757538,21.0,0.9509982638888889,0.21,16.6,18,616306831515,100,334.19185519218445,21.0,0.9515769675925925,0.21,15.8,19,360705848597,100,328.46762323379517,3423.0431435108185,380.0083110332489
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,0.24899999999999997,0.9367124601850672,23.591884475028657,9,12,11,13,10,13,12,14,19.160000000000004,25.02,0.9481546296296296,0.2502,2.215942237514327,0.0599999999999998,0.005721084722281243,0.0006000000000000005,10,25.0,0.9416759259259259,0.25,19.6,20,875543259214,100,436.33431792259216,25.2,0.9502175925925925,0.252,20.2,21,479195454739,100,370.74490118026733,25.0,0.9429189814814813,0.25,18.6,22,556916935260,100,414.3754599094391,25.0,0.9547291666666666,0.25,22.6,23,955749614914,100,347.8136730194092,25.0,0.946712962962963,0.25,23.0,24,475558383901,100,399.00766372680664,25.0,0.9555393518518518,0.25,18.0,25,762537327444,100,379.48181200027466,25.0,0.9552384259259259,0.25,19.6,26,354079613082,100,358.52445220947266,25.0,0.9435578703703703,0.25,17.2,27,171448895544,100,407.3754246234894,25.0,0.9513171296296296,0.25,16.8,28,616306831515,100,395.1436538696289,25.0,0.9396388888888889,0.25,16.0,29,360705848597,100,423.1464812755585,3931.9478397369385,436.3400366306305
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,0.1686,0.9477394945358839,16.035440711966366,9,10,10,12,10,13,0,0,12.66,16.98,0.9592412551440328,0.1698,1.6877203559831828,0.05999999999999979,0.00575088030407443,0.0006000000000000005,10,17.0,0.9635751028806582,0.17,12.0,30,875543259214,100,290.5904803276062,17.0,0.9557973251028806,0.17,11.2,31,479195454739,100,308.99872303009033,17.0,0.9610905349794238,0.17,10.2,32,556916935260,100,294.90621280670166,17.0,0.9698353909465021,0.17,11.2,33,955749614914,100,264.4686555862427,17.0,0.9578446502057612,0.17,13.8,34,475558383901,100,303.05216121673584,17.0,0.9581224279835389,0.17,15.8,35,762537327444,100,297.8828179836273,17.0,0.9564763374485596,0.17,13.0,36,354079613082,100,293.2906241416931,17.0,0.9568106995884773,0.17,13.2,37,171448895544,100,284.5373282432556,16.8,0.9477160493827159,0.168,14.8,38,616306831515,100,344.49322533607483,17.0,0.9651440329218105,0.17,11.4,39,360705848597,100,259.44903087615967,2941.6692595481873,344.78291964530945
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0.13858004975155164,0.9492325960920298,12.330471628165682,0,0,0,0,0,0,0,0,10.74,14.26,0.9648206018518518,0.14259999999999998,0.7952358140828414,0.2009975124224179,0.0077940028799109795,0.002009975124224169,10,14.6,0.9692013888888887,0.146,11.6,40,875543259214,100,219.8571925163269,14.0,0.960636574074074,0.14,9.6,41,479195454739,100,257.59969544410706,14.0,0.9543055555555555,0.14,11.2,42,556916935260,100,290.7075982093811,14.2,0.968449074074074,0.142,12.2,43,955749614914,100,202.08665227890015,14.4,0.9578472222222221,0.144,11.2,44,475558383901,100,253.19300174713135,14.4,0.9621527777777775,0.144,9.8,45,762537327444,100,277.13134264945984,14.4,0.9628703703703702,0.144,10.0,46,354079613082,100,258.29509258270264,14.2,0.9764583333333331,0.142,11.0,47,171448895544,100,200.33660364151,14.4,0.9788657407407406,0.144,10.4,48,616306831515,100,174.41186475753784,14.0,0.9574189814814814,0.14,10.4,49,360705848597,100,282.1518144607544,2415.7708582878113,290.9863610267639
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,0.24476864166750117,0.9430359061786655,22.924907679686406,11,14,10,12,11,14,12,14,19.54,25.18,0.9644953703703703,0.25179999999999997,1.6924538398432027,0.3515679166249387,0.010729732095852394,0.003515679166249392,10,25.4,0.9661550925925926,0.254,19.2,50,875543259214,100,351.45041608810425,25.2,0.9676319444444446,0.252,17.4,51,479195454739,100,327.1448018550873,25.4,0.9767523148148147,0.254,19.0,52,556916935260,100,284.1636543273926,24.8,0.9523425925925926,0.248,20.4,53,955749614914,100,416.5577323436737,25.6,0.9767060185185186,0.256,19.0,54,475558383901,100,282.0617563724518,24.8,0.9584212962962961,0.248,19.4,55,762537327444,100,400.8181231021881,24.8,0.9615509259259258,0.248,22.0,56,354079613082,100,382.6036202907562,24.8,0.9453587962962964,0.248,20.8,57,171448895544,100,442.14361333847046,25.8,0.9804791666666665,0.258,21.8,58,616306831515,100,241.30242943763733,25.2,0.9595555555555553,0.252,16.4,59,360705848597,100,385.8045229911804,3514.050670146942,442.3291780948639
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,0.09084125992063977,0.9438091990347038,9.488735097280372,10,11,0,0,0,0,0,0,6.92,10.1,0.9616742724867724,0.101,1.2843675486401858,0.5079370039680119,0.008932536726034253,0.0050793700396801165,10,10.6,0.9624966931216932,0.106,7.6,60,875543259214,100,329.9055163860321,9.4,0.9693253968253968,0.094,7.8,61,479195454739,100,311.8535783290863,9.6,0.9580257936507935,0.096,7.6,62,556916935260,100,353.70387029647827,10.6,0.9773710317460317,0.106,6.6,63,955749614914,100,246.43660187721252,10.2,0.9574900793650792,0.102,6.4,64,475558383901,100,314.45499658584595,10.2,0.94375,0.102,7.0,65,762537327444,100,413.5212802886963,10.2,0.9605059523809524,0.102,4.4,66,354079613082,100,342.7866826057434,10.8,0.9656051587301586,0.108,5.0,67,171448895544,100,268.96873593330383,10.2,0.9689186507936506,0.102,8.4,68,616306831515,100,297.5648682117462,9.2,0.9532539682539681,0.092,8.4,69,360705848597,100,395.51409792900085,3274.7102284431458,413.82483983039856
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0.095,0.9104907175004834,11.767265229607775,0,0,0,0,0,0,0,0,8.239999999999998,9.940000000000001,0.9453923611111108,0.0994,1.7636326148038883,0.21999999999999986,0.01745082180531372,0.0021999999999999975,10,10.4,0.9721527777777778,0.104,9.4,70,875543259214,100,216.92552399635315,9.8,0.9246759259259257,0.098,7.8,71,479195454739,100,308.99986934661865,10.0,0.9588310185185184,0.1,9.8,72,556916935260,100,238.7925672531128,9.6,0.9432060185185183,0.096,9.8,73,955749614914,100,278.7300851345062,10.0,0.9479050925925924,0.1,8.2,74,475558383901,100,286.86416506767273,10.0,0.9519328703703701,0.1,8.6,75,762537327444,100,261.68463039398193,10.2,0.9684606481481479,0.102,4.2,76,354079613082,100,242.93815326690674,9.8,0.9143287037037036,0.098,6.0,77,171448895544,100,307.71538400650024,9.8,0.9363078703703702,0.098,8.6,78,616306831515,100,272.12569069862366,9.8,0.9361226851851852,0.098,10.0,79,360705848597,100,292.41132378578186,2707.187392950058,309.2820611000061
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0.13474578850973598,0.9217334975818515,13.707969849055889,0,0,0,0,0,0,0,0,11.32,13.919999999999998,0.9566959876543208,0.1392,1.1939849245279441,0.22271057451320073,0.017481245036234685,0.0022271057451320017,10,14.4,0.9773341049382717,0.144,11.2,80,875543259214,100,213.74265313148499,13.8,0.9585030864197529,0.138,10.2,81,479195454739,100,294.8139741420746,14.0,0.9789197530864197,0.14,13.0,82,556916935260,100,219.61030197143555,13.6,0.9349999999999999,0.136,12.8,83,955749614914,100,316.56701731681824,14.0,0.9529976851851852,0.14,12.4,84,475558383901,100,291.52858710289,13.8,0.9284722222222223,0.138,11.4,85,762537327444,100,332.10454964637756,14.2,0.9724575617283949,0.142,9.2,86,354079613082,100,238.74181365966797,13.8,0.9346489197530863,0.138,12.0,87,171448895544,100,322.48481845855713,13.8,0.9651273148148148,0.138,11.0,88,616306831515,100,253.92233967781067,13.8,0.9634992283950616,0.138,10.0,89,360705848597,100,259.1058428287506,2742.6218979358673,332.4278755187988
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,0.06585026316518486,0.9090693933843625,7.821562023453659,10,12,0,0,0,0,0,0,5.260000000000001,7.06,0.938521825396825,0.07060000000000001,1.2807810117268292,0.23748684174075854,0.014726216006231254,0.002374868417407579,10,7.4,0.9324999999999999,0.074,4.4,90,875543259214,100,335.07526206970215,6.8,0.9391269841269841,0.068,7.0,91,479195454739,100,330.3585605621338,6.8,0.9252182539682537,0.068,3.2,92,556916935260,100,412.1068503856659,6.8,0.9539781746031745,0.068,6.0,93,955749614914,100,306.0695915222168,7.4,0.9638888888888887,0.074,5.2,94,475558383901,100,260.4141273498535,6.8,0.9346230158730158,0.068,5.2,95,762537327444,100,361.8277153968811,7.2,0.9292162698412697,0.072,4.0,96,354079613082,100,351.7950015068054,7.2,0.946815476190476,0.072,7.4,97,171448895544,100,372.46924018859863,7.0,0.9105059523809522,0.07,6.0,98,616306831515,100,474.42522501945496,7.2,0.9493452380952379,0.072,4.2,99,360705848597,100,324.51309609413147,3529.0546700954437,474.7380197048187
