,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,42,4.2,5,0,11,12,11,14,12,13,12,13,9,11,9,11,0.134,0.9303782456863767,6.919462287867114,0,0,0,0,0,0,0,0,5.0600000000000005,7.0600000000000005,0.9517608024691355,0.1412,0.9297311439335568,0.18000000000000016,0.010691278391379419,0.0035999999999999904,10,7.2,0.9452469135802467,0.144,5.0,0,351760113850,50,158.34487009048462,6.8,0.9473225308641973,0.136,3.6,1,800139113292,50,166.20261144638062,6.8,0.9420833333333332,0.136,3.6,2,174096585781,50,173.39769387245178,7.2,0.9433256172839505,0.144,6.4,3,865262255400,50,157.51625871658325,6.8,0.9372299382716047,0.136,5.4,4,512313529334,50,165.7926151752472,7.2,0.9759567901234568,0.144,5.0,5,763779728075,50,131.98385381698608,7.2,0.9564043209876539,0.144,5.2,6,863335377906,50,160.24352765083313,7.0,0.9600617283950617,0.14,6.6,7,266603316936,50,158.09688901901245,7.2,0.9529629629629629,0.144,4.8,8,724596727429,50,162.10557317733765,7.2,0.9570138888888887,0.144,5.0,9,726554289143,50,148.98277831077576,1582.6666712760925,173.98741555213928
1,85,8.5,5,0,10,13,10,13,10,11,11,12,9,11,11,13,0.29279999999999995,0.9299090578173455,12.55252689415841,10,11,10,13,10,11,0,0,9.879999999999999,15.12,0.9526687242798353,0.30239999999999995,1.3362634470792054,0.23999999999999969,0.01137983323124494,0.004800000000000004,10,14.8,0.9423405349794236,0.296,12.4,10,351760113850,50,206.6570885181427,14.8,0.9408281893004113,0.296,9.4,11,800139113292,50,211.462304353714,15.2,0.9381995884773661,0.304,9.4,12,174096585781,50,209.0797266960144,15.2,0.9661522633744855,0.304,10.0,13,865262255400,50,167.57096362113953,15.0,0.9510236625514401,0.3,10.6,14,512313529334,50,199.41100072860718,15.0,0.9587654320987653,0.3,11.6,15,763779728075,50,183.18304133415222,15.4,0.9662808641975307,0.308,8.2,16,863335377906,50,167.66134476661682,15.0,0.9503806584362139,0.3,10.4,17,266603316936,50,187.47690320014954,15.6,0.9704886831275719,0.312,8.6,18,724596727429,50,151.63584971427917,15.2,0.9422273662551438,0.304,8.2,19,726554289143,50,202.8085422515869,1886.9467651844025,211.6384253501892
2,153,15.3,5,0,11,14,10,14,9,13,12,14,11,12,11,12,0.2888445824720006,0.9498056162460268,13.993539973398448,0,0,0,0,0,0,0,0,11.52,14.8,0.9656242283950618,0.29599999999999993,1.2367699866992248,0.17888543819998334,0.007909306074517515,0.0035777087639996667,10,15.0,0.9722260802469135,0.3,11.2,20,351760113850,50,108.72972917556763,14.6,0.9575848765432098,0.292,13.4,21,800139113292,50,135.31300830841064,14.6,0.9458912037037036,0.292,11.0,22,174096585781,50,146.05955410003662,14.8,0.9685725308641975,0.296,12.4,23,865262255400,50,122.06708645820618,14.6,0.9655439814814814,0.292,11.8,24,512313529334,50,130.18886041641235,14.6,0.9647145061728394,0.292,9.0,25,763779728075,50,134.18101000785828,15.0,0.9671720679012346,0.3,10.0,26,863335377906,50,118.29958415031433,14.8,0.9738233024691358,0.296,12.8,27,266603316936,50,113.67589592933655,15.0,0.9689390432098764,0.3,11.6,28,724596727429,50,116.66623759269714,15.0,0.9717746913580246,0.3,12.0,29,726554289143,50,113.34965419769287,1238.5306203365326,146.2924690246582
3,81,8.1,5,0,9,11,12,14,12,14,12,14,12,14,10,11,0.25495180025927466,0.9385344624317791,11.963075407350901,12,14,12,14,0,0,0,0,8.84,13.059999999999999,0.9518246527777776,0.2612,1.561537703675451,0.1562049935181329,0.006645095172999247,0.0031240998703626647,10,13.0,0.9550694444444443,0.26,11.4,30,351760113850,50,165.82871675491333,13.0,0.9606076388888889,0.26,8.6,31,800139113292,50,163.40867519378662,13.0,0.9430729166666665,0.26,7.8,32,174096585781,50,189.0318796634674,13.0,0.9465972222222221,0.26,9.2,33,865262255400,50,177.39057159423828,13.0,0.9477777777777776,0.26,8.0,34,512313529334,50,179.38673090934753,12.8,0.9498090277777775,0.256,10.6,35,763779728075,50,183.98919296264648,13.0,0.9440104166666666,0.26,10.2,36,863335377906,50,190.33806824684143,13.2,0.9577604166666667,0.264,8.8,37,266603316936,50,169.86283493041992,13.2,0.9502777777777776,0.264,8.2,38,724596727429,50,167.5466365814209,13.4,0.9632638888888887,0.268,5.6,39,726554289143,50,152.82065391540527,1739.6039607524872,190.34858965873718
4,139,13.9,5,0,12,14,12,14,9,13,9,11,11,13,12,14,0.3848445824720007,0.9561596509527647,20.124797123450822,11,14,11,14,0,0,0,0,16.119999999999997,19.6,0.9689146412037036,0.392,2.0023985617254128,0.17888543819998373,0.0063774951254695015,0.0035777087639996667,10,19.6,0.9684837962962962,0.392,15.8,40,351760113850,50,155.36449074745178,19.4,0.961171875,0.388,17.0,41,800139113292,50,169.58408379554749,19.6,0.9736950231481482,0.392,19.8,42,174096585781,50,145.40896248817444,19.6,0.9672656249999999,0.392,14.4,43,865262255400,50,158.101149559021,19.8,0.9726302083333334,0.396,17.8,44,512313529334,50,137.99969840049744,19.8,0.9801128472222222,0.396,17.6,45,763779728075,50,130.1596052646637,19.6,0.9635040509259258,0.392,14.6,46,863335377906,50,158.29261755943298,19.6,0.9719675925925925,0.392,16.0,47,266603316936,50,153.0495159626007,19.8,0.9727401620370371,0.396,12.2,48,724596727429,50,146.03816771507263,19.2,0.9575752314814814,0.384,16.0,49,726554289143,50,185.28469276428223,1539.2829842567444,185.55001020431519
5,165,16.5,5,0,10,12,12,14,9,13,10,14,10,13,12,14,0.334,0.9552903850332414,17.619145636942687,0,0,0,0,0,0,0,0,13.64,16.979999999999997,0.9689297839506172,0.3396,1.9895728184713426,0.13999999999999949,0.006819699458687921,0.002799999999999994,10,17.0,0.9582638888888887,0.34,12.6,50,351760113850,50,137.65349435806274,17.0,0.9699112654320988,0.34,17.6,51,800139113292,50,115.27574896812439,16.6,0.9599807098765432,0.332,15.8,52,174096585781,50,139.6074595451355,17.0,0.9688271604938271,0.34,14.0,53,865262255400,50,123.5981113910675,17.0,0.9764081790123456,0.34,14.2,54,512313529334,50,112.67599868774414,17.0,0.969375,0.34,10.2,55,763779728075,50,121.61308646202087,17.0,0.9666628086419754,0.34,12.6,56,863335377906,50,118.29679799079895,17.0,0.979440586419753,0.34,14.4,57,266603316936,50,105.89696955680847,17.2,0.9771141975308643,0.344,11.6,58,724596727429,50,110.02030158042908,17.0,0.9633140432098766,0.34,13.4,59,726554289143,50,127.50975513458252,1212.1477236747742,139.61945223808289
6,193,19.3,5,0,9,12,9,12,9,10,9,12,11,14,11,14,0.4570934003354314,0.9406798738130315,17.953568060567143,12,14,10,13,12,14,0,0,16.060000000000002,23.12,0.945736111111111,0.46240000000000003,0.94678403028357,0.13266499161421552,0.002528118649039732,0.002653299832284322,10,23.2,0.9478858024691357,0.464,16.8,60,351760113850,50,206.93116879463196,23.0,0.9434927983539093,0.46,15.2,61,800139113292,50,217.44386053085327,23.2,0.9435082304526747,0.464,16.0,62,174096585781,50,211.9558973312378,23.0,0.9465740740740741,0.46,17.2,63,865262255400,50,207.97651195526123,23.2,0.9459876543209877,0.464,15.6,64,512313529334,50,209.30048036575317,23.0,0.9468004115226337,0.46,15.8,65,763779728075,50,208.7593173980713,23.0,0.9468930041152261,0.46,17.6,66,863335377906,50,210.1917486190796,23.0,0.9401851851851851,0.46,14.8,67,266603316936,50,218.31259298324585,23.2,0.9495730452674896,0.464,16.8,68,724596727429,50,205.09077429771423,23.4,0.9464609053497942,0.468,14.8,69,726554289143,50,202.43994402885437,2098.4022963047028,218.55132818222046
7,85,8.5,5,0,11,13,11,14,10,13,12,14,9,12,10,12,0.34967750061005365,0.9603565409413626,16.116840463376366,9,11,11,14,0,0,0,0,13.079999999999998,17.740000000000002,0.9699230324074074,0.35479999999999995,1.5184202316881847,0.1280624847486565,0.004783245733022384,0.002561249694973142,10,17.8,0.9681249999999999,0.356,15.2,70,351760113850,50,180.46166324615479,18.0,0.9744039351851852,0.36,12.4,71,800139113292,50,157.25069046020508,17.6,0.969837962962963,0.352,13.8,72,174096585781,50,172.9638066291809,17.8,0.9644733796296296,0.356,10.6,73,865262255400,50,182.94161081314087,17.8,0.9784027777777777,0.356,15.8,74,512313529334,50,160.93254852294922,17.6,0.9710127314814814,0.352,13.8,75,763779728075,50,169.44717669487,17.8,0.9751967592592593,0.356,12.6,76,863335377906,50,163.26769399642944,17.6,0.9649594907407407,0.352,12.6,77,266603316936,50,184.86675310134888,17.8,0.9628356481481481,0.356,12.6,78,724596727429,50,190.9019651412964,17.6,0.9699826388888888,0.352,11.4,79,726554289143,50,175.26943731307983,1738.3033459186554,190.92739391326904
8,147,14.7,5,0,12,13,10,14,10,13,12,14,10,11,9,10,0.23120000000000004,0.9493365270840882,10.82602916254693,0,0,0,0,0,0,0,0,8.700000000000001,11.88,0.9695833333333332,0.23760000000000003,1.063014581273465,0.16000000000000006,0.010123403124622503,0.003199999999999993,10,12.0,0.9656288580246911,0.24,8.6,80,351760113850,50,123.37207269668579,11.6,0.9537345679012345,0.232,10.8,81,800139113292,50,147.79369139671326,11.6,0.9506520061728394,0.232,9.4,82,174096585781,50,141.18640613555908,12.0,0.9856172839506172,0.24,9.6,83,865262255400,50,95.45934510231018,12.0,0.978094135802469,0.24,6.8,84,512313529334,50,104.59235572814941,11.8,0.9705285493827157,0.236,8.6,85,763779728075,50,121.44700026512146,12.0,0.97170524691358,0.24,8.8,86,863335377906,50,116.82027196884155,11.8,0.9694560185185184,0.236,8.8,87,266603316936,50,113.23864436149597,12.0,0.9743711419753085,0.24,8.2,88,724596727429,50,110.38557410240173,12.0,0.9760455246913579,0.24,7.4,89,726554289143,50,110.77020525932312,1185.0655670166016,148.03534245491028
9,184,18.4,5,0,10,14,12,13,9,13,11,14,10,12,0,0,0.2776,0.9429491749732941,15.03744594106156,0,0,0,0,0,0,0,0,11.28,14.040000000000001,0.959773148148148,0.2808,1.8787229705307804,0.07999999999999971,0.008411986587426949,0.0015999999999999793,10,14.0,0.9528009259259258,0.28,10.8,90,351760113850,50,133.14177250862122,14.0,0.968773148148148,0.28,13.6,91,800139113292,50,111.4526059627533,14.2,0.962773148148148,0.284,9.0,92,174096585781,50,118.48049187660217,14.0,0.9523564814814813,0.28,11.0,93,865262255400,50,132.1119453907013,14.0,0.9626064814814812,0.28,12.4,94,512313529334,50,125.19275665283203,14.0,0.9721620370370371,0.28,13.2,95,763779728075,50,119.11680102348328,14.0,0.9521944444444443,0.28,8.8,96,863335377906,50,132.97879004478455,14.0,0.9630138888888888,0.28,14.2,97,266603316936,50,115.27864909172058,14.2,0.9666712962962961,0.284,10.6,98,724596727429,50,110.32269668579102,14.0,0.9443796296296295,0.28,9.2,99,726554289143,50,143.3046417236328,1241.3811509609222,143.33743619918823
