9 0 11 1 10 0 11 0 12 0 11 0 9 0 10 0 9 0 11 0 39 
10 0 11 1 10 0 11 0 12 0 11 0 9 0 10 0 9 0 11 0 39 
9 0 11 1 10 0 11 0 12 0 11 0 9 0 10 0 9 0 11 0 39 
10 0 11 1 10 0 11 0 12 0 11 0 9 0 10 0 9 0 11 0 39 
9 0 11 2 10 0 11 0 12 2 11 0 11 0 9 0 10 0 10 0 18 
10 0 11 1 10 0 11 0 11 0 11 0 9 0 10 0 9 0 11 1 40 
10 0 11 1 10 0 11 0 12 0 11 0 9 0 10 0 9 0 11 0 78 
10 0 11 1 10 0 11 0 11 0 11 0 9 0 10 1 9 0 11 1 39 
9 0 11 2 10 1 11 0 12 3 12 0 11 3 9 0 9 0 10 0 18 
9 0 11 2 10 1 11 0 12 3 12 0 11 3 9 0 9 0 10 0 18 
9 0 11 1 10 1 11 0 11 3 11 0 10 3 9 0 9 0 10 0 17 
10 0 11 1 10 0 11 0 12 0 11 0 9 0 10 1 9 0 11 1 40 
