,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,93,9.3,12,0,13,21,15,21,12,17,9,15,13,14,19,21,15,21,13,19,17,21,0.3282919871984547,0.9650084945437163,15.540484657568507,0,0,13.866666666666669,16.550000000000004,0.9714739711934154,0.331,1.673817990901839,0.13540064007726574,0.006465476649699092,0.002708012801545331,5,16.75,0.9826766975308642,0.335,13.166666666666666,0,364067609238,50,479.59134459495544,16.666666666666668,0.9667497427983539,0.3333333333333333,17.166666666666668,1,111127028223,50,564.2307002544403,16.416666666666668,0.9678333333333333,0.3283333333333333,12.75,2,178603726933,50,538.8425443172455,16.5,0.9747407407407405,0.33,13.5,3,955054761915,50,511.9483850002289,16.416666666666668,0.9653693415637856,0.3283333333333333,12.75,4,464394464229,50,639.3839867115021,2733.996960878372,643.418461561203
1,162,16.2,12,0,11,14,13,17,14,21,17,21,13,15,10,21,15,21,13,21,0,0,0.37341944753774203,0.9754390625698983,15.692789197641618,0,0,14.733333333333334,18.733333333333334,0.9782600484006732,0.37466666666666665,0.9594558643082838,0.062360956446231464,0.0028209858307748576,0.0012472191289246346,5,18.75,0.9747118318602691,0.375,14.833333333333334,5,364067609238,50,525.8053629398346,18.666666666666668,0.9757392751924001,0.37333333333333335,16.5,6,111127028223,50,539.8816323280334,18.666666666666668,0.9817607811748436,0.37333333333333335,13.666666666666666,7,178603726933,50,481.5943193435669,18.833333333333332,0.9811709167568541,0.37666666666666665,14.25,8,955054761915,50,459.61337637901306,18.75,0.9779174370189996,0.375,14.416666666666666,9,464394464229,50,498.2278904914856,2505.1225814819336,540.0609431266785
2,27,2.7,12,0,15,21,13,21,16,21,11,16,10,17,9,20,17,21,10,15,16,21,0.27080805436573663,0.9754414554614421,12.038071642860988,0,0,10.716666666666669,13.73333333333333,0.9792845752498529,0.2746666666666667,1.3214049761943198,0.19293061504650408,0.003843119788410834,0.0038586123009300916,5,14.0,0.9832581903693014,0.28,9.083333333333334,10,364067609238,50,642.3773770332336,13.666666666666666,0.9818209542515098,0.2733333333333333,13.083333333333334,11,111127028223,50,735.8045437335968,13.833333333333334,0.9816917889209554,0.27666666666666667,10.5,12,178603726933,50,628.6664142608643,13.416666666666666,0.9765683889156109,0.2683333333333333,10.833333333333334,13,955054761915,50,754.939252614975,13.75,0.973083553791887,0.275,10.083333333333334,14,464394464229,50,802.1478176116943,3563.935405254364,802.3163979053497
3,121,12.1,12,0,12,21,12,21,16,21,19,21,15,21,18,21,9,14,18,21,17,21,0.3620185760300002,0.9708003251637101,15.751568978008313,0,0,14.6,18.25,0.9745029835390945,0.36499999999999994,1.151568978008314,0.14907119849998585,0.0037026583753844134,0.0029814239699997203,5,18.333333333333332,0.9724183813443071,0.36666666666666664,14.166666666666666,15,364067609238,50,547.9753441810608,18.333333333333332,0.9749482167352537,0.36666666666666664,16.166666666666668,16,111127028223,50,528.421290397644,18.416666666666668,0.9800252057613168,0.36833333333333335,14.166666666666666,17,178603726933,50,500.657470703125,18.0,0.9689579903978053,0.36,15.583333333333334,18,955054761915,50,625.6053206920624,18.166666666666668,0.9761651234567901,0.36333333333333334,12.916666666666666,19,464394464229,50,527.737939119339,2730.397365093231,625.7833631038666
4,198,19.8,12,0,12,15,16,19,17,21,13,18,12,21,10,12,9,20,11,19,10,11,0.4068501700857389,0.9545305158475063,17.1456800022168,19,21,16.18333333333333,20.383333333333333,0.9577850925925924,0.4076666666666666,0.9623466688834703,0.04082482904638746,0.0032545767450861364,0.0008164965809277177,5,20.416666666666668,0.9600813552188552,0.4083333333333333,15.666666666666666,20,364067609238,50,730.0833160877228,20.333333333333332,0.9611770833333331,0.4066666666666667,16.666666666666668,21,111127028223,50,742.3443913459778,20.333333333333332,0.9536297909652074,0.4066666666666667,15.916666666666666,22,178603726933,50,823.2548682689667,20.416666666666668,0.9599969907407406,0.4083333333333333,14.916666666666666,23,955054761915,50,752.0510048866272,20.416666666666668,0.9540402427048258,0.4083333333333333,17.75,24,464394464229,50,793.8756823539734,3841.609262943268,823.4623990058899
5,105,10.5,12,0,16,21,11,13,18,21,18,21,14,16,17,18,15,20,14,20,0,0,0.20621717692388347,0.9635090799202775,9.435747050079915,0,0,8.916666666666666,10.433333333333334,0.9721129629629628,0.20866666666666664,0.5190803834132477,0.12247448713915896,0.008603883042685329,0.002449489742783181,5,10.583333333333334,0.9803599537037035,0.21166666666666667,9.166666666666666,25,364067609238,50,426.26522183418274,10.333333333333334,0.9582465277777776,0.20666666666666667,9.083333333333334,26,111127028223,50,560.4155814647675,10.5,0.9816516203703701,0.21,9.416666666666666,27,178603726933,50,451.82351207733154,10.25,0.9677893518518517,0.205,9.0,28,955054761915,50,530.44859623909,10.5,0.9725173611111109,0.21,7.916666666666667,29,464394464229,50,531.3885133266449,2500.3414249420166,560.6007800102234
6,116,11.6,12,0,17,21,15,20,16,21,17,21,16,21,16,21,11,12,11,17,0,0,0.27561257411327716,0.9655835117584379,11.964653075232519,0,0,11.0,13.833333333333334,0.9733949074074074,0.2766666666666666,0.9646530752325185,0.05270462766947281,0.007811395648969521,0.001054092553389449,5,13.916666666666666,0.9635567129629629,0.2783333333333333,10.083333333333334,30,364067609238,50,624.0906910896301,13.833333333333334,0.9768929398148146,0.27666666666666667,11.166666666666666,31,111127028223,50,590.5853312015533,13.833333333333334,0.9788177083333334,0.27666666666666667,9.833333333333334,32,178603726933,50,586.7196888923645,13.75,0.9829704861111112,0.275,12.5,33,955054761915,50,587.5450766086578,13.833333333333334,0.9647366898148148,0.27666666666666667,11.416666666666666,34,464394464229,50,625.4192976951599,3014.3600854873657,625.577089548111
7,179,17.9,12,0,16,21,17,21,17,21,9,10,11,14,9,12,18,21,9,20,14,15,0.31800000000000006,0.95184458071463,13.542401579539423,12,15,12.833333333333334,15.933333333333334,0.9578855303030303,0.3186666666666667,0.7090682462060879,0.03333333333333357,0.006040949588400287,0.0006666666666666598,5,15.916666666666666,0.9534168771043768,0.31833333333333336,12.5,35,364067609238,50,701.3182470798492,15.916666666666666,0.951654924242424,0.31833333333333336,12.583333333333334,36,111127028223,50,694.0154993534088,15.916666666666666,0.9574699915824916,0.31833333333333336,12.083333333333334,37,178603726933,50,673.4410119056702,16.0,0.9689987373737372,0.32,12.833333333333334,38,955054761915,50,592.3710210323334,15.916666666666666,0.9578871212121213,0.31833333333333336,14.166666666666666,39,464394464229,50,661.6980919837952,3322.8438713550568,701.3226516246796
8,162,16.2,12,0,17,21,14,15,10,20,19,21,11,12,12,17,14,21,12,16,0,0,0.2817527808710754,0.9602383333275801,11.722317993430229,0,0,11.4,14.15,0.9684414186507935,0.28300000000000003,0.32231799343022904,0.06236095644623204,0.008203085323213299,0.0012472191289246344,5,14.083333333333334,0.9635406746031745,0.2816666666666667,11.166666666666666,40,364067609238,50,644.6987874507904,14.166666666666666,0.973861359126984,0.2833333333333333,11.833333333333334,41,111127028223,50,554.4843807220459,14.25,0.9817440476190474,0.285,10.916666666666666,42,178603726933,50,465.6392891407013,14.083333333333334,0.9592306547619045,0.2816666666666667,11.583333333333334,43,955054761915,50,653.4969758987427,14.166666666666666,0.9638303571428568,0.2833333333333333,11.5,44,464394464229,50,616.6905612945557,2935.009994506836,653.7065532207489
9,67,6.7,12,0,19,21,12,16,16,21,10,21,12,17,16,21,13,14,11,21,12,13,0.3405505102572168,0.9613282231833653,15.647577806279475,13,19,14.616666666666669,17.150000000000002,0.9669255976430973,0.34299999999999997,1.030911139612807,0.12247448713915852,0.0055973744597319465,0.002449489742783174,5,17.25,0.963758249158249,0.345,13.583333333333334,45,364067609238,50,726.5788531303406,17.25,0.9639841329966327,0.345,16.083333333333332,46,111127028223,50,747.0750315189362,17.166666666666668,0.9699273148148144,0.3433333333333333,13.333333333333334,47,178603726933,50,760.9428293704987,16.916666666666668,0.9606009680134677,0.3383333333333333,14.833333333333334,48,955054761915,50,757.5068473815918,17.166666666666668,0.976357323232323,0.3433333333333333,15.25,49,464394464229,50,683.1913704872131,3675.2949318885803,761.121214389801
