10 1 11 0 11 0 9 0 10 3 9 3 12 3 10 0 9 0 9 0 12 
10 1 11 0 9 3 11 0 9 2 9 0 12 3 10 2 11 0 9 1 13 
10 1 11 0 12 0 10 2 10 3 9 0 12 3 10 2 9 0 9 1 191 
10 1 11 0 9 3 10 0 9 2 9 3 12 3 10 0 9 0 9 1 14 
10 1 11 0 9 0 10 0 9 1 9 0 12 3 10 0 11 0 9 0 13 
10 1 11 0 12 2 10 0 9 3 9 2 12 3 10 1 9 0 9 0 12 
10 1 11 0 9 0 11 0 11 1 10 3 11 2 10 1 9 0 9 0 12 
10 1 11 0 9 0 11 0 9 1 9 0 12 3 10 0 9 0 9 1 180 
11 1 11 0 9 0 11 0 11 2 9 0 12 3 10 0 10 0 9 1 14 
10 1 11 0 9 0 9 0 10 2 9 2 12 3 10 0 9 0 9 1 14 
10 1 11 0 9 0 10 0 9 3 9 2 12 3 10 0 11 0 9 0 12 
10 1 11 0 9 3 9 0 10 2 9 3 12 3 10 0 9 0 9 1 11 
