,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,51,5.1,5,0,10,14,10,11,9,13,12,13,10,11,10,13,12,14,0.23552902124849687,0.9386420862055332,9.265418824100742,0,0,0,0,0,0,8.34,12.06,0.9500624999999998,0.2412,0.9254188241007418,0.28354893757515626,0.011420413794466594,0.005670978751503135,10,11.8,0.9463690476190474,0.236,8.0,0,440522424025,50,193.45876383781433,11.8,0.9571626984126983,0.236,7.8,1,238603274742,50,177.43819451332092,12.4,0.9459623015873014,0.248,8.2,2,558972734419,50,186.92563915252686,12.6,0.9495006613756611,0.252,7.6,3,246004124312,50,171.08722972869873,11.8,0.9762962962962962,0.236,10.2,4,975157925650,50,170.81799292564392,11.8,0.9473478835978835,0.236,8.2,5,413543509143,50,183.07890152931213,12.0,0.9322288359788359,0.24,9.6,6,504724348874,50,204.53877329826355,12.0,0.9483862433862431,0.24,9.0,7,873361574649,50,185.49921011924744,12.0,0.9386144179894178,0.24,7.0,8,230720433789,50,201.4466004371643,12.4,0.9587566137566136,0.248,7.8,9,561937272461,50,183.724134683609,1858.0154402256012,205.65837860107422
1,197,19.7,5,0,11,12,9,12,11,14,9,10,10,11,10,13,9,10,0.39936696972201774,0.936192513284865,16.2,10,14,10,13,0,0,15.0,20.06,0.9432129629629629,0.40120000000000006,1.2000000000000002,0.09165151389911648,0.007020449678097854,0.0018330302779823377,10,20.0,0.9418904320987654,0.4,15.4,10,440522424025,50,239.8348970413208,20.0,0.9448739711934154,0.4,15.0,11,238603274742,50,228.87292861938477,20.2,0.9484876543209876,0.404,14.6,12,558972734419,50,219.13617420196533,20.0,0.9437731481481482,0.4,16.0,13,246004124312,50,234.80882096290588,20.0,0.9437294238683127,0.4,14.8,14,975157925650,50,245.21724319458008,20.0,0.9410699588477365,0.4,14.6,15,413543509143,50,245.58839654922485,20.0,0.9474537037037035,0.4,16.2,16,504724348874,50,227.60112166404724,20.2,0.9544418724279835,0.404,16.8,17,873361574649,50,214.29938578605652,20.2,0.94065329218107,0.404,14.4,18,230720433789,50,243.4216387271881,20.0,0.9257561728395061,0.4,12.2,19,561937272461,50,267.97442722320557,2366.755033969879,268.3318512439728
2,78,7.8,5,0,9,11,10,11,10,14,10,11,9,10,12,14,11,13,0.2544,0.9447701740714809,11.757105910918188,11,13,0,0,0,0,10.1,12.940000000000001,0.9551944444444442,0.25880000000000003,1.6571059109181885,0.21999999999999978,0.01042427037296334,0.004400000000000004,10,13.2,0.9752951388888886,0.264,10.0,20,440522424025,50,183.40238189697266,12.8,0.9538888888888888,0.256,8.0,21,238603274742,50,204.47987174987793,12.6,0.9326909722222221,0.252,11.6,22,558972734419,50,230.1812708377838,13.2,0.9567274305555555,0.264,7.2,23,246004124312,50,201.9750475883484,13.0,0.963255208333333,0.26,12.0,24,975157925650,50,188.15271997451782,12.6,0.9499305555555554,0.252,11.2,25,413543509143,50,221.86995458602905,13.0,0.9481336805555555,0.26,9.6,26,504724348874,50,210.44858145713806,13.0,0.9590451388888886,0.26,12.0,27,873361574649,50,191.73558497428894,12.8,0.954097222222222,0.256,11.0,28,230720433789,50,211.94709753990173,13.2,0.9588802083333333,0.264,8.4,29,561937272461,50,194.5756676197052,2038.7681782245636,230.53460836410522
3,97,9.7,5,0,12,14,10,12,9,12,10,11,9,13,10,13,11,14,0.37688081641154686,0.9542845429764741,16.305046916299965,12,13,12,14,0,0,14.440000000000001,19.04,0.9642435699588476,0.38079999999999997,1.8650469162999626,0.19595917942265356,0.009959026982373448,0.003919183588453088,10,19.2,0.9741666666666666,0.384,15.4,30,440522424025,50,202.3902988433838,19.0,0.9710493827160493,0.38,12.6,31,238603274742,50,217.01924324035645,19.2,0.94866512345679,0.384,13.6,32,558972734419,50,230.19622468948364,19.0,0.9632098765432097,0.38,11.0,33,246004124312,50,229.22474193572998,18.8,0.947116769547325,0.376,15.6,34,975157925650,50,256.20950865745544,19.0,0.9742232510288065,0.38,15.6,35,413543509143,50,199.34585285186768,18.8,0.9605658436213991,0.376,14.6,36,504724348874,50,228.6740527153015,18.8,0.9746373456790123,0.376,18.2,37,873361574649,50,213.71411752700806,19.4,0.9710622427983537,0.388,13.4,38,230720433789,50,206.22851467132568,19.2,0.9577391975308642,0.384,14.4,39,561937272461,50,227.85048723220825,2210.8530423641205,256.2162699699402
4,171,17.1,5,0,10,11,12,14,9,12,9,11,9,13,12,13,10,14,0.3982111456180002,0.9481682338409099,16.644539600009022,10,11,11,13,0,0,14.88,20.0,0.9544675925925924,0.4,1.7645396000090223,0.08944271909999127,0.0062993587516825085,0.0017888543819998333,10,20.2,0.9605246913580245,0.404,15.6,40,440522424025,50,186.9328691959381,20.0,0.9570961934156377,0.4,12.0,41,238603274742,50,189.53849291801453,20.0,0.9570138888888887,0.4,14.0,42,558972734419,50,198.0926010608673,20.0,0.9551929012345679,0.4,14.4,43,246004124312,50,196.17536997795105,20.0,0.9435905349794237,0.4,14.0,44,975157925650,50,214.60642433166504,20.0,0.9572659465020575,0.4,18.6,45,413543509143,50,190.4552493095398,20.0,0.9642669753086417,0.4,15.0,46,504724348874,50,185.7124261856079,19.8,0.9555992798353908,0.396,17.0,47,873361574649,50,189.96772289276123,20.0,0.9496219135802468,0.4,14.8,48,230720433789,50,208.36414909362793,20.0,0.9445036008230452,0.4,13.4,49,561937272461,50,208.2482671737671,1968.09357213974,214.99496269226074
5,199,19.9,5,0,11,13,12,14,9,10,9,10,11,13,12,14,11,13,0.24,0.9324272847184965,10.368587024236447,0,0,0,0,0,0,9.06,12.0,0.9411170634920634,0.24000000000000005,1.3085870242364475,0.0,0.008689778773566935,5.551115123125783e-17,10,12.0,0.9432936507936507,0.24,8.4,50,440522424025,50,193.33147621154785,12.0,0.9519642857142855,0.24,8.6,51,238603274742,50,177.59420084953308,12.0,0.9369047619047618,0.24,9.0,52,558972734419,50,196.56339144706726,12.0,0.9226984126984126,0.24,9.0,53,246004124312,50,215.09497904777527,12.0,0.9544841269841269,0.24,12.4,54,975157925650,50,170.71264100074768,12.0,0.9470039682539682,0.24,7.6,55,413543509143,50,182.03467965126038,12.0,0.9344246031746032,0.24,8.6,56,504724348874,50,203.50754070281982,12.0,0.9411309523809522,0.24,10.4,57,873361574649,50,190.89602041244507,12.0,0.9422023809523807,0.24,8.4,58,230720433789,50,195.98459815979004,12.0,0.937063492063492,0.24,8.2,59,561937272461,50,199.16674494743347,1924.88627243042,215.10142731666565
6,96,9.6,5,0,9,10,11,14,12,13,10,12,11,13,10,12,12,14,0.24888081641154694,0.9341050618902037,10.565985074534508,9,10,0,0,0,0,9.360000000000001,12.639999999999999,0.9492748842592592,0.2528,1.2059850745345069,0.1959591794226546,0.01516982236905553,0.003919183588453089,10,13.0,0.96484375,0.26,9.0,60,440522424025,50,169.99646854400635,12.6,0.9487499999999999,0.252,8.4,61,238603274742,50,189.08558177947998,12.8,0.9701620370370369,0.256,7.8,62,558972734419,50,171.31958651542664,12.6,0.9471180555555555,0.252,9.0,63,246004124312,50,207.18477940559387,12.6,0.9567071759259257,0.252,10.6,64,975157925650,50,189.16798973083496,12.2,0.9162210648148147,0.244,10.0,65,413543509143,50,239.58730626106262,12.6,0.935005787037037,0.252,10.8,66,504724348874,50,224.82836246490479,12.6,0.9575520833333333,0.252,10.2,67,873361574649,50,188.81186866760254,12.6,0.938310185185185,0.252,10.6,68,230720433789,50,217.33455348014832,12.8,0.9580787037037035,0.256,7.2,69,561937272461,50,183.9044873714447,1981.2209842205048,239.9195373058319
7,178,17.8,5,0,9,11,10,12,9,13,9,11,9,11,10,13,12,14,0.3399999999999999,0.9524424305258223,15.44164878389476,0,0,0,0,0,0,13.5,17.0,0.960003968253968,0.33999999999999997,1.9416487838947598,0.0,0.007561537728145726,5.551115123125783e-17,10,17.0,0.9598015873015872,0.34,11.4,70,440522424025,50,178.3129425048828,17.0,0.9722949735449735,0.34,13.2,71,238603274742,50,155.11511254310608,17.0,0.9565575396825395,0.34,13.4,72,558972734419,50,183.37815690040588,17.0,0.941762566137566,0.34,11.4,73,246004124312,50,207.455064535141,17.0,0.9636342592592592,0.34,16.0,74,975157925650,50,178.61832928657532,17.0,0.9584788359788359,0.34,14.4,75,413543509143,50,177.25679659843445,17.0,0.9662136243386242,0.34,14.6,76,504724348874,50,160.38622784614563,17.0,0.9636805555555555,0.34,16.8,77,873361574649,50,166.88139581680298,17.0,0.9571362433862433,0.34,10.4,78,230720433789,50,185.3290674686432,17.0,0.9604794973544972,0.34,13.4,79,561937272461,50,170.94957637786865,1763.682669878006,207.46263527870178
8,172,17.2,5,0,12,14,12,13,11,13,11,12,10,13,0,0,0,0,0.18,0.9528666062278355,8.708131723539603,0,0,0,0,0,0,8.040000000000001,9.0,0.9620870370370369,0.18,0.6681317235396026,0.0,0.009220430809201438,0.0,10,9.0,0.9528055555555554,0.18,8.6,80,440522424025,50,114.26612210273743,9.0,0.9804537037037037,0.18,7.6,81,238603274742,50,82.25411629676819,9.0,0.9513611111111111,0.18,7.4,82,558972734419,50,105.97897005081177,9.0,0.9597777777777775,0.18,9.0,83,246004124312,50,106.91423559188843,9.0,0.9741111111111111,0.18,8.2,84,975157925650,50,98.89805579185486,9.0,0.9673425925925925,0.18,8.4,85,413543509143,50,99.99976134300232,9.0,0.9629351851851851,0.18,7.8,86,504724348874,50,97.30411529541016,9.0,0.9634074074074073,0.18,7.0,87,873361574649,50,109.91152215003967,9.0,0.9567407407407407,0.18,7.4,88,230720433789,50,100.85328602790833,9.0,0.9519351851851849,0.18,9.0,89,561937272461,50,111.87452125549316,1028.2547059059143,114.27052855491638
9,147,14.7,5,0,10,12,11,12,9,13,12,14,10,12,11,13,10,13,0.3522773504548327,0.9610334243604871,14.79499216299015,11,13,0,0,0,0,13.2,17.780000000000005,0.9707141203703703,0.35559999999999997,1.5949921629901507,0.16613247725836172,0.009680696009883171,0.003322649545167233,10,17.6,0.9656741898148148,0.352,11.4,90,440522424025,50,161.89378380775452,17.8,0.9848842592592592,0.356,13.6,91,238603274742,50,121.09030437469482,18.0,0.9777662037037037,0.36,12.2,92,558972734419,50,125.14917469024658,18.0,0.9720341435185185,0.36,12.4,93,246004124312,50,144.84239506721497,17.4,0.9544618055555555,0.348,11.4,94,975157925650,50,181.07305192947388,17.8,0.9570572916666666,0.356,12.8,95,413543509143,50,156.3330535888672,17.8,0.9743055555555554,0.356,15.6,96,504724348874,50,140.11020350456238,17.8,0.9740451388888887,0.356,12.0,97,873361574649,50,143.0843381881714,17.8,0.9826707175925925,0.356,16.0,98,230720433789,50,128.44103264808655,17.8,0.964241898148148,0.356,14.6,99,561937272461,50,154.57177686691284,1456.589114665985,181.0816991329193
