,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0.17772122461732034,0.9561125431552528,17.57783006499763,0,0,0,0,0,0,13.8,18.360000000000003,0.9671607142857143,0.18359999999999999,1.8889150324988158,0.293938769133982,0.005524085565230689,0.0029393876913398165,5,18.2,0.9688955026455026,0.182,12.6,0,907480588039,100,260.8224310874939,18.2,0.9609193121693121,0.182,14.6,1,119219411213,100,296.74678921699524,18.8,0.9768253968253969,0.188,13.8,2,948386598578,100,211.7307071685791,18.6,0.9659788359788359,0.186,11.2,3,443645952578,100,250.9694812297821,18.0,0.9631845238095238,0.18,16.8,4,214633551670,100,307.85907530784607,1328.1284840106964,308.57013297080994
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0.1287181397863659,0.9418024632225361,13.55810479055015,0,0,0,0,0,0,9.76,13.559999999999999,0.9545092592592592,0.1356,1.8990523952750753,0.3440930106817051,0.006353398018361564,0.0034409301068170535,5,13.6,0.9623445767195766,0.136,11.6,5,907480588039,100,254.43324327468872,13.8,0.9447156084656083,0.138,7.6,6,119219411213,100,341.8986120223999,14.0,0.9602017195767194,0.14,8.2,7,948386598578,100,306.4288532733917,13.4,0.9542460317460316,0.134,9.0,8,443645952578,100,336.16520953178406,13.0,0.9510383597883597,0.13,12.4,9,214633551670,100,319.6821479797363,1558.6080660820007,342.17350029945374
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,0.16400000000000003,0.9506436206010258,15.672948993540125,11,14,0,0,0,0,12.84,16.560000000000002,0.9649357638888887,0.16560000000000002,1.416474496770062,0.08000000000000114,0.007146071643931413,0.0008000000000000007,5,16.4,0.9554079861111111,0.164,12.0,10,907480588039,100,291.3015327453613,16.6,0.9677488425925924,0.166,13.0,11,119219411213,100,247.2862949371338,16.6,0.959626736111111,0.166,14.2,12,948386598578,100,271.6138050556183,16.6,0.9762471064814815,0.166,14.4,13,443645952578,100,246.42221474647522,16.6,0.965648148148148,0.166,10.6,14,214633551670,100,257.3180510997772,1313.9418985843658,291.3115792274475
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,0.14072078438912575,0.9434354754735944,12.78976921711263,9,13,0,0,0,0,10.84,14.479999999999999,0.961359375,0.14479999999999998,0.9748846085563152,0.20396078054371172,0.008961949763202798,0.002039607805437116,5,14.6,0.9583449074074073,0.146,10.6,15,907480588039,100,395.0805938243866,14.4,0.9634056712962962,0.144,9.6,16,119219411213,100,345.66557574272156,14.8,0.9760908564814814,0.148,12.6,17,948386598578,100,329.53917598724365,14.4,0.9482899305555554,0.144,10.8,18,443645952578,100,456.67289662361145,14.2,0.9606655092592593,0.142,10.6,19,214633551670,100,380.52487349510193,1907.4831156730652,456.83321928977966
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0.08040000000000003,0.9270567243961085,6.840000000000001,0,0,0,0,0,0,5.720000000000001,8.520000000000001,0.9537433862433862,0.08520000000000001,0.5600000000000002,0.24000000000000046,0.013343330923638805,0.002399999999999996,5,8.8,0.9710846560846561,0.088,6.2,20,907480588039,100,263.86233592033386,8.4,0.9312433862433861,0.084,5.6,21,119219411213,100,370.7782816886902,8.8,0.9490145502645502,0.088,4.8,22,948386598578,100,330.6390519142151,8.4,0.9562367724867725,0.084,6.4,23,443645952578,100,299.64062309265137,8.2,0.9611375661375661,0.082,5.6,24,214633551670,100,302.06897377967834,1566.9892663955688,371.0780448913574
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0.16,0.937503537390925,15.75094486378564,0,0,0,0,0,0,12.84,16.0,0.9550608465608464,0.16,1.4554724318928205,0.0,0.008778654584960757,0.0,5,16.0,0.9625462962962963,0.16,12.0,25,907480588039,100,257.4905729293823,16.0,0.9423809523809522,0.16,11.6,26,119219411213,100,327.6734342575073,16.0,0.9574603174603175,0.16,14.4,27,948386598578,100,281.7782428264618,16.0,0.9475462962962962,0.16,11.4,28,443645952578,100,319.26551723480225,16.0,0.9653703703703703,0.16,14.8,29,214633551670,100,241.50920796394348,1427.7169752120972,327.9973797798157
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,0.14684040820577343,0.9464542410077371,12.554775190588753,9,10,0,0,0,0,10.719999999999999,14.88,0.9614641203703702,0.1488,0.917387595294377,0.09797958971132678,0.007504939681316526,0.000979795897113272,5,14.8,0.9518807870370369,0.148,11.0,30,907480588039,100,279.2903926372528,14.8,0.9565219907407405,0.148,12.0,31,119219411213,100,274.7995173931122,15.0,0.9683912037037037,0.15,9.4,32,948386598578,100,237.54872179031372,14.8,0.9586111111111111,0.148,11.2,33,443645952578,100,282.5574278831482,15.0,0.9719155092592592,0.15,10.0,34,214633551670,100,231.90675711631775,1306.1028168201447,282.83982586860657
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,0.17573523848412373,0.9502667679671722,16.445704600456438,12,14,0,0,0,0,14.76,18.04,0.9625121527777777,0.18039999999999998,0.8428523002282184,0.2332380757938112,0.006122692405302722,0.002332380757938122,5,17.8,0.9532204861111111,0.178,16.4,35,907480588039,100,350.4785737991333,18.0,0.9650144675925925,0.18,14.0,36,119219411213,100,294.4384319782257,18.4,0.9702285879629629,0.184,14.6,37,948386598578,100,272.9978768825531,18.2,0.9662239583333333,0.182,14.4,38,443645952578,100,290.93936800956726,17.8,0.9578732638888888,0.178,14.4,39,214633551670,100,339.72391414642334,1548.5781648159027,350.6330897808075
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,0.17137413601349977,0.9348483521703005,14.413260071048247,12,14,11,14,0,0,13.2,17.68,0.956648148148148,0.17679999999999998,0.6066300355241243,0.2712931993250112,0.010899897988923752,0.00271293199325011,5,17.6,0.9502083333333332,0.176,12.2,40,907480588039,100,351.51721954345703,17.4,0.9422273662551439,0.174,13.0,41,119219411213,100,398.16913414001465,18.0,0.9575540123456788,0.18,13.2,42,948386598578,100,367.06018710136414,17.4,0.958119855967078,0.174,14.0,43,443645952578,100,368.5773367881775,18.0,0.975131172839506,0.18,13.6,44,214633551670,100,258.3760106563568,1743.6998882293701,398.5019106864929
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,0.238,0.9539809843288531,23.13265850036107,11,13,9,12,12,14,19.84,23.96,0.9657541666666665,0.23959999999999998,1.6463292501805349,0.07999999999999972,0.005886591168906635,0.0008000000000000007,5,24.0,0.9709768518518519,0.24,18.2,45,907480588039,100,263.7030997276306,24.0,0.9745879629629629,0.24,21.6,46,119219411213,100,247.78719663619995,24.0,0.9619490740740739,0.24,19.2,47,948386598578,100,321.95200395584106,23.8,0.9599490740740739,0.238,18.2,48,443645952578,100,336.66956853866577,24.0,0.9613078703703704,0.24,22.0,49,214633551670,100,300.49514389038086,1470.6070127487183,336.97390389442444
