,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0.10596007968159109,0.9274208076068525,10.777997772825747,0,0,0,0,0,0,0,0,9.88,11.6,0.9650740740740741,0.11599999999999999,0.2993325909419155,0.3346640106136301,0.012551088822407176,0.0033466401061363,5,12.2,0.9783757716049383,0.122,9.8,0,875543259214,100,160.6739468574524,11.2,0.9475115740740739,0.112,10.4,1,479195454739,100,249.09691405296326,11.6,0.9746990740740741,0.116,9.6,2,556916935260,100,218.28646302223206,11.4,0.9525115740740739,0.114,9.6,3,955749614914,100,226.86415076255798,11.6,0.9722723765432097,0.116,10.0,4,475558383901,100,200.12668132781982,1055.0481560230255,249.41174483299255
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,0.208,0.9433442410846522,21.73056146922926,11,13,11,14,0,0,0,0,16.12,21.04,0.9562251157407408,0.2104,1.8701871564097539,0.07999999999999971,0.004293624885362843,0.0008000000000000007,5,21.2,0.9551475694444445,0.212,18.6,5,875543259214,100,304.7439639568329,21.0,0.9642071759259259,0.21,17.6,6,479195454739,100,270.1148796081543,21.0,0.9558796296296296,0.21,16.2,7,556916935260,100,297.0893232822418,21.0,0.9546296296296297,0.21,14.8,8,955749614914,100,281.1923756599426,21.0,0.951261574074074,0.21,13.4,9,475558383901,100,313.64199471473694,1466.7825372219086,313.83151268959045
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,0.248,0.9328721310698768,25.947426541486532,9,12,11,13,10,13,12,14,20.8,25.04,0.947250925925926,0.2504,1.715808847162177,0.07999999999999971,0.004792931618683071,0.0008000000000000007,5,25.0,0.9416759259259259,0.25,19.6,10,875543259214,100,357.6222634315491,25.2,0.9502175925925925,0.252,20.2,11,479195454739,100,305.0561172962189,25.0,0.9429189814814813,0.25,18.6,12,556916935260,100,338.5673635005951,25.0,0.9547291666666666,0.25,22.6,13,955749614914,100,292.54025053977966,25.0,0.946712962962963,0.25,23.0,14,475558383901,100,332.71380853652954,1626.4998033046722,357.62786054611206
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,0.17,0.9469468663725579,15.291980066390177,9,10,10,12,10,13,0,0,11.679999999999998,17.0,0.9616286008230451,0.17,1.2039933554633935,0.0,0.004893911483495751,0.0,5,17.0,0.9635751028806582,0.17,12.0,15,875543259214,100,236.60011410713196,17.0,0.9557973251028806,0.17,11.2,16,479195454739,100,254.65086841583252,17.0,0.9610905349794238,0.17,10.2,17,556916935260,100,242.5367202758789,17.0,0.9698353909465021,0.17,11.2,18,955749614914,100,213.01140141487122,17.0,0.9578446502057612,0.17,13.8,19,475558383901,100,254.71997547149658,1201.5190796852112,254.96737909317017
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0.13540285772618568,0.9445067937306828,13.744879107424563,0,0,0,0,0,0,0,0,11.16,14.24,0.9620879629629628,0.14240000000000003,0.8616263691415205,0.23323807579381198,0.005860389744093363,0.002332380757938111,5,14.6,0.9692013888888887,0.146,11.6,20,875543259214,100,183.40654945373535,14.0,0.960636574074074,0.14,9.6,21,479195454739,100,218.5669195652008,14.0,0.9543055555555555,0.14,11.2,22,556916935260,100,242.52804565429688,14.2,0.968449074074074,0.142,12.2,23,955749614914,100,170.70040774345398,14.4,0.9578472222222221,0.144,11.2,24,475558383901,100,215.56111025810242,1030.7630326747894,242.68189454078674
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,0.24466120402024968,0.9410493348968478,21.864960732715197,11,14,10,12,11,14,12,14,19.0,25.28,0.9679175925925925,0.2528,0.9549869109050658,0.2712931993250106,0.008956085898581528,0.00271293199325011,5,25.4,0.9661550925925926,0.254,19.2,25,875543259214,100,300.20744800567627,25.2,0.9676319444444446,0.252,17.4,26,479195454739,100,279.1322751045227,25.4,0.9767523148148147,0.254,19.0,27,556916935260,100,244.06151294708252,24.8,0.9523425925925926,0.248,20.4,28,955749614914,100,362.3954236507416,25.6,0.9767060185185186,0.256,19.0,29,475558383901,100,245.89341759681702,1431.69007730484,362.62031269073486
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,0.08581200480384385,0.942370330255321,8.938965209542733,10,11,0,0,0,0,0,0,7.2,10.080000000000002,0.9649417989417989,0.1008,0.5796550698475774,0.4995998398718716,0.007523822895492636,0.004995998398718717,5,10.6,0.9624966931216932,0.106,7.6,30,875543259214,100,275.37136054039,9.4,0.9693253968253968,0.094,7.8,31,479195454739,100,261.6506567001343,9.6,0.9580257936507935,0.096,7.6,32,556916935260,100,297.12574529647827,10.6,0.9773710317460317,0.106,6.6,33,955749614914,100,206.2140510082245,10.2,0.9574900793650792,0.102,6.4,34,475558383901,100,265.6462473869324,1306.0080609321594,297.2813892364502
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0.09164010050314704,0.9017589516277702,11.517141235608365,0,0,0,0,0,0,0,0,9.0,9.96,0.9493541666666665,0.0996,0.8390470785361217,0.2653299832284321,0.015865071679632105,0.002653299832284318,5,10.4,0.9721527777777778,0.104,9.4,35,875543259214,100,180.46513271331787,9.8,0.9246759259259257,0.098,7.8,36,479195454739,100,258.34484577178955,10.0,0.9588310185185184,0.1,9.8,37,556916935260,100,196.1035327911377,9.6,0.9432060185185183,0.096,9.8,38,955749614914,100,229.38543152809143,10.0,0.9479050925925924,0.1,8.2,39,475558383901,100,238.14977264404297,1102.4487154483795,258.5124452114105
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0.13164010050314706,0.9115638779374262,15.108479261340744,0,0,0,0,0,0,0,0,11.92,13.960000000000003,0.960550925925926,0.1396,1.0628264204469144,0.26532998322843215,0.01632901599616657,0.002653299832284313,5,14.4,0.9773341049382717,0.144,11.2,40,875543259214,100,175.70807337760925,13.8,0.9585030864197529,0.138,10.2,41,479195454739,100,259.3907356262207,14.0,0.9789197530864197,0.14,13.0,42,556916935260,100,182.25168085098267,13.6,0.9349999999999999,0.136,12.8,43,955749614914,100,276.71064829826355,14.0,0.9529976851851852,0.14,12.4,44,475558383901,100,254.01295161247253,1148.0740897655487,277.02608942985535
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,0.06158183692598058,0.9005523395863169,9.074281543272022,10,12,0,0,0,0,0,0,5.16,7.040000000000001,0.9429424603174601,0.0704,1.304760514424007,0.29393876913398165,0.01413004024371443,0.0029393876913398095,5,7.4,0.9324999999999999,0.074,4.4,45,875543259214,100,277.0337944030762,6.8,0.9391269841269841,0.068,7.0,46,479195454739,100,267.17666888237,6.8,0.9252182539682537,0.068,3.2,47,556916935260,100,340.66229033470154,6.8,0.9539781746031745,0.068,6.0,48,955749614914,100,255.9930591583252,7.4,0.9638888888888887,0.074,5.2,49,475558383901,100,208.9125509262085,1349.7783637046814,340.8702757358551
