,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
10,194,19.4,5,0,12,14,9,12,12,14,10,12,10,11,0.14999999999999988,0.9270882990483059,16.034604015294853,12,14,12,14,10,11,0,0,0,0,10.7,15.0,0.9415109953703704,0.14999999999999997,1.7782013384316186,0.0,0.004807565440688184,2.7755575615628914e-17,10,15.0,0.9497164351851851,0.15,13.0,100.0,119586514258.0,100.0,327.67591404914856,15.0,0.9468807870370369,0.15,11.6,101.0,922485741825.0,100.0,332.96291399002075,15.0,0.9419444444444443,0.15,9.6,102.0,886535215268.0,100.0,349.1438307762146,15.0,0.9380844907407407,0.15,11.2,103.0,312248258909.0,100.0,355.52460837364197,15.0,0.9414814814814814,0.15,12.0,104.0,897057706678.0,100.0,353.24462842941284,15.0,0.9413194444444444,0.15,11.4,105.0,351295778251.0,100.0,348.6526002883911,15.0,0.9330555555555554,0.15,10.6,106.0,518662415273.0,100.0,373.92179775238037,15.0,0.9435185185185184,0.15,6.2,107.0,530592662936.0,100.0,353.5146281719208,15.0,0.9350925925925926,0.15,9.8,108.0,487847253556.0,100.0,364.1970717906952,15.0,0.9440162037037035,0.15,11.6,109.0,895162051072.0,100.0,353.7579815387726,3512.5959751605988,374.4052884578705
11,142,14.2,5,0,11,14,12,14,10,11,10,14,10,11,0.1926334368540005,0.952154309775156,19.239272667157607,11,13,12,14,10,11,10,14,0,0,14.84,19.8,0.9704794238683127,0.198,1.4664242223858692,0.17888543819998254,0.006108371364385556,0.0017888543819998333,10,20.0,0.9801234567901235,0.2,17.6,110.0,119586514258.0,100.0,178.82331132888794,19.6,0.9592875514403291,0.196,15.4,111.0,922485741825.0,100.0,332.1478831768036,20.0,0.9769418724279836,0.2,14.2,112.0,886535215268.0,100.0,244.81884813308716,20.0,0.974151234567901,0.2,16.0,113.0,312248258909.0,100.0,237.08569049835205,19.6,0.9688966049382715,0.196,15.4,114.0,897057706678.0,100.0,292.6065671443939,19.8,0.9634619341563785,0.198,14.4,115.0,351295778251.0,100.0,260.86793994903564,19.6,0.965707304526749,0.196,15.4,116.0,518662415273.0,100.0,325.0063292980194,19.8,0.9745961934156377,0.198,15.0,117.0,530592662936.0,100.0,281.92471981048584,20.0,0.9688245884773661,0.2,12.4,118.0,487847253556.0,100.0,234.19220447540283,19.6,0.9728034979423867,0.196,12.6,119.0,895162051072.0,100.0,261.31722474098206,2648.7907185554504,332.5660254955292
12,48,4.8,5,1,12,14,12,13,9,12,11,14,12,14,0.10043205136449831,0.9034148517791772,10.841652328473268,9,13,0,0,0,0,0,0,0,0,8.42,11.040000000000001,0.956255787037037,0.11040000000000001,0.8072174428244225,0.33226495451672294,0.017613645085953252,0.003322649545167233,10,10.4,0.9412577160493827,0.104,7.4,120.0,119586514258.0,100.0,325.73722195625305,11.2,0.9437152777777778,0.112,8.6,121.0,922485741825.0,100.0,341.52519392967224,11.4,0.9718248456790124,0.114,8.6,122.0,886535215268.0,100.0,232.8394365310669,11.4,0.9897106481481481,0.114,8.2,123.0,312248258909.0,100.0,159.20832467079163,10.8,0.9630324074074074,0.108,8.2,124.0,897057706678.0,100.0,270.6080596446991,11.0,0.9447337962962964,0.11,9.2,125.0,351295778251.0,100.0,332.9801576137543,11.2,0.9334953703703702,0.112,7.0,126.0,518662415273.0,100.0,320.59583282470703,11.4,0.9788387345679012,0.114,8.8,127.0,530592662936.0,100.0,192.4917905330658,11.0,0.9452623456790125,0.11,10.0,128.0,487847253556.0,100.0,283.83487010002136,10.6,0.9506867283950617,0.106,8.2,129.0,895162051072.0,100.0,317.2405467033386,2777.06143450737,341.9611222743988
13,14,1.4,5,1,12,14,9,10,12,13,11,14,12,14,0.056475147059388935,0.910314569003282,9.086570414344218,9,12,11,14,12,14,0,0,0,0,4.699999999999999,7.56,0.9483969907407406,0.0756,1.4621901381147393,0.6374950980203691,0.012694140579152868,0.006374950980203689,10,8.0,0.9701678240740739,0.08,4.4,130.0,119586514258.0,100.0,340.0870039463043,7.8,0.9460069444444444,0.078,4.8,131.0,922485741825.0,100.0,495.6448004245758,6.6,0.9543923611111111,0.066,4.2,132.0,886535215268.0,100.0,447.71505427360535,6.8,0.952673611111111,0.068,7.8,133.0,312248258909.0,100.0,485.45828461647034,7.2,0.9414525462962962,0.072,6.4,134.0,897057706678.0,100.0,518.0663847923279,8.6,0.9672453703703703,0.086,5.8,135.0,351295778251.0,100.0,305.4324724674225,7.8,0.9402314814814814,0.078,2.8,136.0,518662415273.0,100.0,450.3685224056244,7.8,0.9339756944444443,0.078,3.4,137.0,530592662936.0,100.0,518.5191612243652,8.2,0.949386574074074,0.082,3.6,138.0,487847253556.0,100.0,426.3662259578705,6.8,0.9284374999999999,0.068,3.8,139.0,895162051072.0,100.0,595.0775010585785,4582.735411167145,595.5257167816162
14,143,14.3,5,1,11,13,10,11,11,14,10,13,12,14,0.11108117658368868,0.9343626009887247,14.731372180146032,11,12,0,0,0,0,0,0,0,0,9.52,11.719999999999999,0.9677191358024689,0.11720000000000001,1.737124060048677,0.20396078054371142,0.011118844937914724,0.0020396078054371095,10,11.4,0.9505015432098762,0.114,10.0,50.0,119586514258.0,100.0,265.76770305633545,11.8,0.9613348765432096,0.118,9.4,51.0,922485741825.0,100.0,219.03061032295227,12.0,0.9837114197530864,0.12,7.8,52.0,886535215268.0,100.0,141.5751850605011,11.8,0.9828395061728393,0.118,9.0,53.0,312248258909.0,100.0,162.69452953338623,11.4,0.970293209876543,0.114,10.6,54.0,897057706678.0,100.0,224.21693348884583,11.6,0.9490663580246913,0.116,11.0,55.0,351295778251.0,100.0,263.1291997432709,12.0,0.9716589506172838,0.12,5.8,56.0,518662415273.0,100.0,168.3118200302124,11.8,0.972307098765432,0.118,9.4,57.0,530592662936.0,100.0,204.27810311317444,11.8,0.9711728395061726,0.118,12.6,58.0,487847253556.0,100.0,189.12009954452515,11.6,0.9643055555555554,0.116,9.6,59.0,895162051072.0,100.0,245.34959292411804,2083.473776817322,0.0013654232025146484
15,143,14.3,5,1,11,13,11,12,10,11,11,14,10,13,0.12399999999999997,0.934795831939109,12.381764197321537,12,14,11,12,0,0,0,0,0,0,9.319999999999999,12.88,0.9675357142857139,0.12879999999999997,1.020588065773846,0.16000000000000006,0.010913294115534999,0.0016000000000000014,10,12.6,0.9706812169312168,0.126,8.8,140.0,119586514258.0,100.0,244.1056890487671,13.0,0.9671759259259257,0.13,9.2,141.0,922485741825.0,100.0,222.84206676483154,12.6,0.940185185185185,0.126,9.6,142.0,886535215268.0,100.0,295.8521592617035,13.0,0.9782142857142856,0.13,9.6,143.0,312248258909.0,100.0,181.99129390716553,13.0,0.972989417989418,0.13,8.2,144.0,897057706678.0,100.0,211.15684580802917,13.0,0.9641666666666666,0.13,12.0,145.0,351295778251.0,100.0,218.7068362236023,13.0,0.9782142857142855,0.13,8.6,146.0,518662415273.0,100.0,188.52981233596802,12.8,0.9629894179894178,0.128,8.8,147.0,530592662936.0,100.0,246.40239024162292,12.8,0.9624007936507936,0.128,9.8,148.0,487847253556.0,100.0,245.74792742729187,13.0,0.9783399470899469,0.13,8.6,149.0,895162051072.0,100.0,175.35487866401672,2230.6898996829987,296.2358055114746
16,162,16.2,5,1,12,14,12,13,9,13,10,12,11,14,0.11665045458302649,0.9256025480557556,13.577609058951328,0,0,0,0,0,0,0,0,0,0,9.48,11.94,0.9638078703703702,0.11939999999999999,1.3658696863171096,0.09165151389911647,0.012735107438204874,0.0009165151389911689,10,12.0,0.9797037037037036,0.12,11.2,150.0,119586514258.0,100.0,159.36936950683594,12.0,0.9578981481481479,0.12,10.4,151.0,922485741825.0,100.0,196.60035300254822,12.0,0.9702083333333332,0.12,10.6,152.0,886535215268.0,100.0,164.62304592132568,12.0,0.9747407407407407,0.12,7.0,153.0,312248258909.0,100.0,152.49054503440857,12.0,0.9605601851851852,0.12,7.8,154.0,897057706678.0,100.0,205.62101411819458,11.8,0.9494120370370368,0.118,9.0,155.0,351295778251.0,100.0,241.0609793663025,11.8,0.9352129629629629,0.118,9.0,156.0,518662415273.0,100.0,257.5384202003479,12.0,0.9729351851851853,0.12,9.6,157.0,530592662936.0,100.0,172.61497521400452,12.0,0.9668287037037036,0.12,11.4,158.0,487847253556.0,100.0,172.11306023597717,11.8,0.9705787037037036,0.118,8.8,159.0,895162051072.0,100.0,184.94364953041077,1906.9754121303558,257.94606375694275
17,107,10.7,5,1,12,14,9,12,9,10,12,13,9,13,0.14995015528100072,0.9169542010925004,16.989219594505517,11,14,10,13,0,0,0,0,0,0,11.8,15.8,0.9586656746031744,0.15799999999999997,1.7297398648351725,0.2683281572999749,0.013903824503558005,0.00268328157299975,10,15.2,0.9341732804232804,0.152,16.0,160.0,119586514258.0,100.0,415.8658068180084,15.8,0.958095238095238,0.158,11.6,161.0,922485741825.0,100.0,373.7189509868622,15.6,0.942195767195767,0.156,9.2,162.0,886535215268.0,100.0,417.99609184265137,16.0,0.9759325396825397,0.16,11.4,163.0,312248258909.0,100.0,265.31477332115173,16.0,0.9712863756613757,0.16,12.2,164.0,897057706678.0,100.0,293.53194785118103,16.0,0.9665608465608465,0.16,12.8,165.0,351295778251.0,100.0,329.321861743927,15.8,0.9497982804232804,0.158,10.6,166.0,518662415273.0,100.0,393.2388508319855,16.2,0.9794047619047618,0.162,12.2,167.0,530592662936.0,100.0,239.77594184875488,15.8,0.9549371693121692,0.158,10.2,168.0,487847253556.0,100.0,364.2886412143707,15.6,0.9542724867724867,0.156,11.8,169.0,895162051072.0,100.0,350.14219641685486,3443.1950628757477,418.4228193759918
18,43,4.3,5,1,9,11,12,14,9,11,9,10,10,13,0.11085182954042425,0.9241912534423802,10.000000000000002,12,14,12,14,12,14,0,0,0,0,8.080000000000002,11.7,0.9573188657407405,0.11699999999999999,0.64,0.20493901531919237,0.011042537432786778,0.002049390153191916,10,11.6,0.972523148148148,0.116,7.6,170.0,119586514258.0,100.0,322.3298280239105,11.8,0.9670717592592593,0.118,7.6,171.0,922485741825.0,100.0,353.0200164318085,11.8,0.9516435185185185,0.118,8.0,172.0,886535215268.0,100.0,433.28006386756897,11.6,0.9491030092592591,0.116,7.6,173.0,312248258909.0,100.0,419.3667323589325,11.2,0.9479398148148147,0.112,9.6,174.0,897057706678.0,100.0,425.230765581131,11.8,0.9680034722222222,0.118,8.0,175.0,351295778251.0,100.0,326.094673871994,11.6,0.9357523148148147,0.116,8.4,176.0,518662415273.0,100.0,481.81187629699707,11.8,0.9591666666666665,0.118,8.4,177.0,530592662936.0,100.0,373.5898904800415,12.0,0.9679108796296296,0.12,7.2,178.0,487847253556.0,100.0,328.9811363220215,11.8,0.9540740740740741,0.118,8.4,179.0,895162051072.0,100.0,391.0324902534485,3854.737473487854,482.31525921821594
19,196,19.6,5,1,12,13,9,12,12,14,10,12,10,11,0.16840000000000002,0.9177526482052821,16.78438921030792,12,14,12,14,10,11,11,14,0,0,12.18,17.02,0.9409789094650204,0.1702,1.5347964034359738,0.0599999999999998,0.007742087086579435,0.0005999999999999921,10,17.0,0.9450154320987654,0.17,11.4,180.0,119586514258.0,100.0,359.0312752723694,17.0,0.9303137860082304,0.17,11.0,181.0,922485741825.0,100.0,427.3318841457367,17.0,0.9453446502057612,0.17,13.2,182.0,886535215268.0,100.0,386.0458769798279,17.0,0.9375360082304527,0.17,11.4,183.0,312248258909.0,100.0,424.7970952987671,17.0,0.9475051440329216,0.17,14.8,184.0,897057706678.0,100.0,358.77058148384094,17.0,0.9464969135802469,0.17,14.4,185.0,351295778251.0,100.0,376.03125047683716,17.0,0.934398148148148,0.17,10.4,186.0,518662415273.0,100.0,400.3358645439148,17.2,0.9443364197530862,0.172,13.4,187.0,530592662936.0,100.0,355.79670667648315,17.0,0.9270524691358024,0.17,10.6,188.0,487847253556.0,100.0,425.3870213031769,17.0,0.95179012345679,0.17,11.2,189.0,895162051072.0,100.0,337.32711267471313,3850.854668855667,427.7421724796295
