,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,138,13.8,12,0,12,20,14,18,13,21,16,19,16,21,12,17,16,20,12,21,17,19,10,17,0.223709723768871,0.9788198504017382,19.404266503100924,18.1,22.433333333333334,0.9804580467372134,0.22433333333333333,1.3042665031009237,0.062360956446232615,0.0016381963354751249,0.000623609564462329,5,22.333333333333332,0.9780610008818341,0.22333333333333333,17.75,0,723250765647,100,1070.4223234653473,22.416666666666668,0.9817578593474428,0.22416666666666665,15.75,1,650622613154,100,952.7495715618134,22.416666666666668,0.9793835648148148,0.22416666666666665,18.916666666666668,2,563896207767,100,958.2061941623688,22.5,0.9826553020282187,0.225,19.5,3,873139821830,100,840.5862531661987,22.5,0.9804325066137564,0.225,18.583333333333332,4,208871874974,100,931.8154377937317,4753.77978014946,1071.7653448581696
1,64,6.4,12,0,11,15,12,16,17,21,13,14,18,21,18,21,9,13,11,17,0,0,0,0,0.09666666666666668,0.9537119824646282,7.973680111480902,7.316666666666667,9.833333333333334,0.9635462962962962,0.09833333333333334,0.6570134448142342,0.1666666666666666,0.009834313831668039,0.0016666666666666635,5,9.916666666666666,0.9613136574074074,0.09916666666666667,6.5,5,723250765647,100,1146.1115219593048,10.083333333333334,0.9819039351851849,0.10083333333333333,8.25,6,650622613154,100,805.6685819625854,9.833333333333334,0.9641174768518518,0.09833333333333333,6.916666666666667,7,563896207767,100,1166.0698866844177,9.75,0.9542303240740738,0.0975,7.916666666666667,8,873139821830,100,1264.5148830413818,9.583333333333334,0.9561660879629628,0.09583333333333334,7.0,9,208871874974,100,1145.6477921009064,5528.012665748596,1264.63298869133
2,163,16.3,12,0,10,17,16,19,10,11,11,15,17,21,17,20,11,21,15,16,0,0,0,0,0.1363615080175258,0.9634298808480892,11.443712943361396,10.916666666666666,13.73333333333333,0.9689409887566136,0.13733333333333336,0.52704627669473,0.09718253158075502,0.005511107908524367,0.0009718253158075515,5,13.916666666666666,0.9756046626984127,0.13916666666666666,10.416666666666666,10,723250765647,100,908.5452563762665,13.75,0.959577794312169,0.1375,11.416666666666666,11,650622613154,100,1134.554768562317,13.666666666666666,0.9665624999999999,0.13666666666666666,11.583333333333334,12,563896207767,100,1123.325649023056,13.666666666666666,0.9706934523809523,0.13666666666666666,10.25,13,873139821830,100,1115.6794092655182,13.666666666666666,0.9722665343915344,0.13666666666666666,10.916666666666666,14,208871874974,100,1024.2502450942993,5306.355328321457,1134.736170053482
3,15,1.5,12,0,12,15,11,17,17,21,16,21,10,18,11,19,12,20,18,21,13,21,19,21,0.10069810194985966,0.9716989602975522,7.93224560519039,7.166666666666667,10.333333333333334,0.975708148148148,0.10333333333333332,0.7655789385237233,0.2635231383473648,0.004009187850595785,0.0026352313834736513,5,10.583333333333334,0.9721368055555555,0.10583333333333333,6.0,15,723250765647,100,1530.3197350502014,10.5,0.9734321759259258,0.105,7.166666666666667,16,650622613154,100,1409.5454640388489,10.416666666666666,0.9829074074074073,0.10416666666666667,8.416666666666666,17,563896207767,100,1245.4844434261322,10.333333333333334,0.9772333333333332,0.10333333333333333,7.166666666666667,18,873139821830,100,1304.3398990631104,9.833333333333334,0.9728310185185185,0.09833333333333333,7.083333333333333,19,208871874974,100,1342.8418061733246,6832.531347751617,1530.3232324123383
4,149,14.9,12,0,10,14,14,17,13,16,14,21,17,21,19,21,12,21,15,21,15,17,0,0,0.1642584183762028,0.9695329122123165,13.336893895388634,12.75,16.46666666666667,0.9771683568489123,0.16466666666666668,0.5868938953886335,0.04082482904638572,0.007635444636595814,0.00040824829046387246,5,16.5,0.9782777287869879,0.165,12.0,20,723250765647,100,883.8844757080078,16.416666666666668,0.9621504507152656,0.16416666666666666,13.0,21,650622613154,100,1279.8783206939697,16.5,0.98208664021164,0.165,12.25,22,563896207767,100,851.1576609611511,16.5,0.9814084852047813,0.165,13.666666666666666,23,873139821830,100,927.7023882865906,16.416666666666668,0.9819184793258867,0.16416666666666666,12.833333333333334,24,208871874974,100,907.0436017513275,4849.666447401047,1280.0650463104248
5,42,4.2,12,0,17,21,9,16,17,21,15,19,17,20,14,16,18,21,9,15,19,21,10,14,0.11522301603505157,0.9724637246049941,10.342675604074856,9.0,11.716666666666665,0.9750144179894178,0.11716666666666667,1.3426756040748555,0.19436506316150987,0.0025506933844236623,0.0019436506316151021,5,11.916666666666666,0.9777228835978835,0.11916666666666667,10.333333333333334,25,723250765647,100,1064.6364784240723,11.75,0.9706567460317459,0.1175,8.833333333333334,26,650622613154,100,1299.7656133174896,11.916666666666666,0.977424603174603,0.11916666666666667,9.083333333333334,27,563896207767,100,1058.047108411789,11.583333333333334,0.9744031084656083,0.11583333333333333,6.583333333333333,28,873139821830,100,1148.4632358551025,11.416666666666666,0.9748647486772487,0.11416666666666667,10.166666666666666,29,208871874974,100,1117.243844985962,5688.156280994415,1305.330664396286
6,75,7.5,12,0,14,17,10,12,10,19,15,19,9,11,12,18,19,21,16,20,12,19,0,0,0.13664407854572333,0.9623124828763968,11.541939210683978,10.65,13.85,0.9692341269841268,0.1385,0.891939210683977,0.185592145427667,0.00692164410772995,0.0018559214542766724,5,14.166666666666666,0.9807457622966882,0.14166666666666666,9.833333333333334,30,723250765647,100,1021.5199501514435,13.833333333333334,0.9612250146972369,0.13833333333333334,10.416666666666666,31,650622613154,100,1391.7116348743439,13.833333333333334,0.972625171467764,0.13833333333333334,11.333333333333334,32,563896207767,100,1173.0288083553314,13.833333333333334,0.967739564961787,0.13833333333333334,12.0,33,873139821830,100,1295.1707606315613,13.583333333333334,0.9638351214971583,0.13583333333333333,9.666666666666666,34,208871874974,100,1427.7370023727417,6309.168156385422,1427.8880290985107
7,21,2.1,12,0,12,15,18,19,12,20,12,13,15,21,17,21,15,19,13,15,17,19,15,20,0.0778996124554929,0.9465519218834406,6.347543695993692,5.783333333333333,7.933333333333333,0.9540285185185183,0.07933333333333334,0.5642103626603586,0.14337208778404362,0.007476596635077731,0.001433720877840437,5,8.0,0.9405939814814813,0.08,6.333333333333333,35,723250765647,100,1837.7474122047424,8.166666666666666,0.9622256944444443,0.08166666666666667,5.166666666666667,36,650622613154,100,1302.1940643787384,7.916666666666667,0.9596560185185183,0.07916666666666666,5.083333333333333,37,563896207767,100,1483.3231010437012,7.833333333333333,0.9536435185185181,0.07833333333333334,6.416666666666667,38,873139821830,100,1507.1139521598816,7.75,0.9540233796296296,0.0775,5.916666666666667,39,208871874974,100,1457.3079323768616,7587.686462163925,1837.7512826919556
8,40,4.0,12,0,11,14,12,15,15,16,9,15,12,21,9,18,17,20,14,21,16,19,0,0,0.12656112506988154,0.9650609665480261,11.04833214115342,9.883333333333333,12.766666666666667,0.9687008132471094,0.12766666666666668,1.1649988078200861,0.11055415967851304,0.003639846699083358,0.0011055415967851387,5,12.916666666666666,0.9718104546345285,0.12916666666666668,8.25,40,723250765647,100,1220.4029903411865,12.833333333333334,0.9716105722124239,0.12833333333333333,9.583333333333334,41,650622613154,100,1355.2756991386414,12.75,0.9680210170487948,0.1275,11.166666666666666,42,563896207767,100,1354.4316482543945,12.583333333333334,0.9619451793062903,0.12583333333333332,9.166666666666666,43,873139821830,100,1471.0369131565094,12.75,0.9701168430335095,0.1275,11.25,44,208871874974,100,1160.2256700992584,6561.37292098999,1476.7503039836884
9,37,3.7,12,0,18,21,10,11,14,15,10,15,10,16,14,17,16,19,17,21,11,14,17,18,0.08393172105900154,0.9539943246131953,6.527943596789623,5.783333333333333,8.6,0.9633934259259256,0.08600000000000001,0.7446102634562891,0.2068278940998477,0.009399101312730264,0.0020682789409984734,5,9.0,0.970308796296296,0.09,5.666666666666667,45,723250765647,100,1242.7787454128265,8.583333333333334,0.9582578703703699,0.08583333333333333,5.666666666666667,46,650622613154,100,1434.4418675899506,8.5,0.949221759259259,0.085,4.666666666666667,47,563896207767,100,1626.243980884552,8.5,0.976293981481481,0.085,5.916666666666667,48,873139821830,100,1223.052127122879,8.416666666666666,0.962884722222222,0.08416666666666667,7.0,49,208871874974,100,1214.1334855556488,6740.650206565857,1626.4000833034515
10,22,2.2,12,0,14,20,11,13,11,17,13,17,15,21,9,15,12,21,11,20,16,21,9,10,0.11636122222400004,0.9709234200640408,9.373581229127346,8.566666666666666,11.983333333333333,0.9758660802469136,0.11983333333333332,0.8069145624606798,0.3472111109333276,0.004942660182872789,0.0034721111093332755,5,12.333333333333334,0.9697103395061728,0.12333333333333334,7.916666666666667,50,723250765647,100,1675.5332565307617,12.416666666666666,0.9783239197530863,0.12416666666666666,7.75,51,650622613154,100,1325.4821059703827,11.75,0.9772345679012344,0.1175,9.666666666666666,52,563896207767,100,1542.9339969158173,11.916666666666666,0.9830983024691358,0.11916666666666667,8.083333333333334,53,873139821830,100,1298.7963092327118,11.5,0.9709632716049382,0.115,9.416666666666666,54,208871874974,100,1718.0200853347778,7560.765753984451,1723.5896728038788
11,130,13.0,12,0,16,21,15,21,14,21,14,21,16,19,10,12,12,21,17,21,0,0,0,0,0.17194192179527504,0.9774801928610289,15.188379217350617,14.25,17.31666666666667,0.9819150297619046,0.17316666666666664,0.9383792173506164,0.12247448713915882,0.0044348369008756945,0.0012247448713915894,5,17.5,0.9878428681657847,0.175,14.25,55,723250765647,100,805.2875900268555,17.416666666666668,0.9804763282627864,0.17416666666666666,13.583333333333334,56,650622613154,100,1041.8887372016907,17.25,0.984482170414462,0.1725,13.166666666666666,57,563896207767,100,920.3223650455475,17.166666666666668,0.9822368276014108,0.17166666666666666,15.916666666666666,58,873139821830,100,1014.9731712341309,17.25,0.9745369543650793,0.1725,14.333333333333334,59,208871874974,100,1164.799068927765,4947.270932435989,1169.3781380653381
12,154,15.4,12,1,12,20,14,18,12,21,14,17,17,21,12,17,16,19,12,21,17,19,10,17,0.2228168300810679,0.9724513819977535,19.123902748375432,18.333333333333336,22.366666666666667,0.9770270304232802,0.22366666666666668,0.7905694150420955,0.08498365855988008,0.004575648425526747,0.0008498365855987975,5,22.5,0.978283410493827,0.225,17.666666666666668,60,723250765647,100,729.8324785232544,22.333333333333332,0.9716489417989418,0.22333333333333333,19.166666666666668,61,650622613154,100,951.6866569519043,22.25,0.9723887786596119,0.2225,17.833333333333332,62,563896207767,100,874.5253663063049,22.416666666666668,0.9787331900352733,0.22416666666666665,17.583333333333332,63,873139821830,100,740.8077433109283,22.333333333333332,0.9840808311287477,0.22333333333333333,19.416666666666668,64,208871874974,100,660.4791457653046,3957.3313908576965,951.8986601829529
13,75,7.5,12,1,13,16,9,11,10,19,16,20,9,10,12,18,19,21,16,20,11,18,0,0,0.13349999999999998,0.958691134573974,10.062167810425171,9.2,13.483333333333334,0.9673772780717224,0.1348333333333333,0.862167810425171,0.13333333333333297,0.008686143497748287,0.0013333333333333322,5,13.666666666666666,0.9634171075837741,0.13666666666666666,10.75,65,723250765647,100,1540.3960428237915,13.5,0.9682288604742308,0.135,8.916666666666666,66,650622613154,100,1372.288310289383,13.583333333333334,0.9822483098177541,0.13583333333333333,8.666666666666666,67,563896207767,100,1077.297054052353,13.333333333333334,0.955558372525965,0.13333333333333333,8.25,68,873139821830,100,1480.215939283371,13.333333333333334,0.9674337399568879,0.13333333333333333,9.416666666666666,69,208871874974,100,1532.3379230499268,7002.535269498825,1540.4068150520325
14,20,2.0,12,1,11,20,9,16,16,21,14,18,17,19,14,16,18,21,13,14,19,21,9,13,0.0810618768602787,0.9489586693549577,6.068645201365715,5.716666666666667,8.35,0.9538677160493826,0.0835,0.3519785346990481,0.2438123139721299,0.004909046694424964,0.002438123139721301,5,8.5,0.9482891975308642,0.085,5.083333333333333,70,723250765647,100,1714.9918744564056,8.583333333333334,0.9595538139329806,0.08583333333333333,5.75,71,650622613154,100,1587.7256371974945,8.25,0.9489980599647264,0.0825,5.75,72,563896207767,100,1673.0680170059204,8.5,0.9595646164021161,0.085,5.833333333333333,73,873139821830,100,1329.0312786102295,7.916666666666667,0.9529328924162256,0.07916666666666666,6.166666666666667,74,208871874974,100,1604.7671728134155,7909.583980083466,1714.9968333244324
15,42,4.2,12,1,17,20,18,19,12,19,12,13,15,21,16,21,15,19,9,15,16,18,15,20,0.11388675276855353,0.9569206170740272,10.479715678509008,9.483333333333333,11.75,0.9655179232804232,0.11750000000000001,0.9963823451756749,0.36132472314464675,0.008597306206395983,0.003613247231446468,5,12.333333333333334,0.9649568783068782,0.12333333333333334,9.416666666666666,75,723250765647,100,1296.907121181488,11.916666666666666,0.9704224206349202,0.11916666666666667,8.916666666666666,76,650622613154,100,1270.32288980484,11.666666666666666,0.9492558862433862,0.11666666666666667,9.75,77,563896207767,100,1445.6665515899658,11.583333333333334,0.9736816798941795,0.11583333333333333,8.166666666666666,78,873139821830,100,1355.8086411952972,11.25,0.9692727513227511,0.1125,11.166666666666666,79,208871874974,100,1253.671474456787,6622.376678228378,1445.8578569889069
16,37,3.7,12,1,18,21,10,11,14,15,10,15,10,16,14,17,16,19,17,21,11,14,17,18,0.08393172105900154,0.9539943246131953,6.527943596789623,5.783333333333333,8.6,0.9633934259259256,0.08600000000000001,0.7446102634562891,0.2068278940998477,0.009399101312730264,0.0020682789409984734,5,9.0,0.970308796296296,0.09,5.666666666666667,45,723250765647,100,1242.7787454128265,8.583333333333334,0.9582578703703699,0.08583333333333333,5.666666666666667,46,650622613154,100,1434.4418675899506,8.5,0.949221759259259,0.085,4.666666666666667,47,563896207767,100,1626.243980884552,8.5,0.976293981481481,0.085,5.916666666666667,48,873139821830,100,1223.052127122879,8.416666666666666,0.962884722222222,0.08416666666666667,7.0,49,208871874974,100,1214.1334855556488,6740.650206565857,0.00151824951171875
17,37,3.7,12,1,18,21,10,11,14,15,10,15,10,16,14,17,16,19,17,21,11,15,17,18,0.08645558347309638,0.9586151037185271,7.042209990909502,6.083333333333334,8.866666666666667,0.9655595370370367,0.08866666666666666,0.9588766575761682,0.22110831935702643,0.006944433318509586,0.0022110831935702674,5,9.25,0.9712518518518516,0.0925,5.416666666666667,80,723250765647,100,1291.4056241512299,8.916666666666666,0.9627398148148142,0.08916666666666667,4.916666666666667,81,650622613154,100,1355.8847396373749,8.75,0.9552796296296295,0.0875,6.166666666666667,82,563896207767,100,1541.2190608978271,8.833333333333334,0.9750796296296294,0.08833333333333333,6.166666666666667,83,873139821830,100,1370.3345999717712,8.583333333333334,0.9634467592592589,0.08583333333333333,7.75,84,208871874974,100,1272.0459988117218,6830.890023469925,1541.3873488903046
18,27,2.7,12,1,12,20,11,15,13,21,16,19,16,21,11,16,15,19,11,20,16,18,9,16,0.13386562525418905,0.977882744932487,10.325620076531328,9.933333333333334,13.6,0.9807268386243384,0.136,0.3922867431979942,0.21343747458109472,0.0028440936918514618,0.0021343747458109513,5,13.916666666666666,0.9778499448853614,0.13916666666666666,9.833333333333334,85,723250765647,100,1279.2898664474487,13.75,0.9838710317460316,0.1375,10.25,86,650622613154,100,1154.5251305103302,13.333333333333334,0.9818028880070546,0.13333333333333333,9.416666666666666,87,563896207767,100,1256.5318500995636,13.583333333333334,0.9768754078483243,0.13583333333333333,10.5,88,873139821830,100,1457.623600244522,13.416666666666666,0.9832349206349205,0.13416666666666666,9.666666666666666,89,208871874974,100,1241.7679715156555,6389.73841881752,1457.796889781952
19,132,13.2,12,1,13,19,13,15,11,17,13,16,15,21,9,15,12,21,11,20,16,21,10,11,0.2136501634144012,0.9754653671370462,17.021253485622232,16.05,21.45,0.9797956790123454,0.2145,0.9712534856222308,0.08498365855987952,0.004330311875299175,0.0008498365855987887,5,21.5,0.9793037037037035,0.215,16.5,90,723250765647,100,1108.873332977295,21.416666666666668,0.9799314814814813,0.21416666666666667,14.333333333333334,91,650622613154,100,1205.0087578296661,21.583333333333332,0.9852546296296294,0.21583333333333332,17.25,92,563896207767,100,950.7672455310822,21.416666666666668,0.9822780864197529,0.21416666666666667,15.833333333333334,93,873139821830,100,1136.7262041568756,21.333333333333332,0.9722104938271603,0.21333333333333335,16.333333333333332,94,208871874974,100,1268.218870639801,5669.59441113472,1273.7650656700134
20,75,7.5,12,1,14,17,10,12,10,19,15,19,9,11,12,18,19,21,16,20,12,19,0,0,0.13664407854572333,0.9623124828763968,11.541939210683978,10.65,13.85,0.9692341269841268,0.1385,0.891939210683977,0.185592145427667,0.00692164410772995,0.0018559214542766724,5,14.166666666666666,0.9807457622966882,0.14166666666666666,9.833333333333334,30,723250765647,100,1021.5199501514435,13.833333333333334,0.9612250146972369,0.13833333333333334,10.416666666666666,31,650622613154,100,1391.7116348743439,13.833333333333334,0.972625171467764,0.13833333333333334,11.333333333333334,32,563896207767,100,1173.0288083553314,13.833333333333334,0.967739564961787,0.13833333333333334,12.0,33,873139821830,100,1295.1707606315613,13.583333333333334,0.9638351214971583,0.13583333333333333,9.666666666666666,34,208871874974,100,1427.7370023727417,6309.168156385422,0.0013098716735839844
21,22,2.2,12,1,14,20,11,13,11,17,13,17,15,21,9,15,12,21,11,20,16,21,9,10,0.11636122222400004,0.9709234200640408,9.373581229127346,8.566666666666666,11.983333333333333,0.9758660802469136,0.11983333333333332,0.8069145624606798,0.3472111109333276,0.004942660182872789,0.0034721111093332755,5,12.333333333333334,0.9697103395061728,0.12333333333333334,7.916666666666667,50,723250765647,100,1675.5332565307617,12.416666666666666,0.9783239197530863,0.12416666666666666,7.75,51,650622613154,100,1325.4821059703827,11.75,0.9772345679012344,0.1175,9.666666666666666,52,563896207767,100,1542.9339969158173,11.916666666666666,0.9830983024691358,0.11916666666666667,8.083333333333334,53,873139821830,100,1298.7963092327118,11.5,0.9709632716049382,0.115,9.416666666666666,54,208871874974,100,1718.0200853347778,7560.765753984451,0.0008833408355712891
22,137,13.7,12,1,14,21,11,15,12,16,17,21,13,14,17,21,19,21,9,13,11,17,0,0,0.14456112506988153,0.9639168284127412,12.355869104271177,11.666666666666666,14.566666666666668,0.9714463550852439,0.14566666666666667,0.689202437604511,0.11055415967851352,0.007529526672502738,0.0011055415967851328,5,14.75,0.9793147413286302,0.1475,12.5,95,723250765647,100,877.2844395637512,14.583333333333334,0.9696626984126984,0.14583333333333334,12.166666666666666,96,650622613154,100,1150.3978209495544,14.416666666666666,0.9577432392710169,0.14416666666666667,11.75,97,563896207767,100,1240.9500439167023,14.583333333333334,0.9743665490887712,0.14583333333333334,10.5,98,873139821830,100,989.263688325882,14.5,0.9761445473251027,0.145,11.416666666666666,99,208871874974,100,1035.7096374034882,5293.605630159378,1241.1299238204956
23,64,6.4,12,1,14,18,12,20,16,19,16,21,12,17,16,20,12,20,17,19,9,16,0,0,0.15388715362466146,0.9684906773483191,12.830743657598637,11.866666666666665,15.566666666666668,0.972417136978248,0.15566666666666668,0.9640769909319711,0.1779513042005219,0.00392645962992901,0.0017795130420052191,5,15.833333333333334,0.9738292915931803,0.15833333333333333,11.166666666666666,100,723250765647,100,1016.7288999557495,15.666666666666666,0.9750335831863607,0.15666666666666668,11.083333333333334,101,650622613154,100,1159.5980913639069,15.583333333333334,0.9770753600823046,0.15583333333333332,11.0,102,563896207767,100,993.5130789279938,15.333333333333334,0.9659742063492062,0.15333333333333332,12.916666666666666,103,873139821830,100,1220.0550038814545,15.416666666666666,0.9701732436801882,0.15416666666666667,13.166666666666666,104,208871874974,100,1177.2784004211426,5567.173474550247,1220.2421243190765
24,64,6.4,12,2,11,15,12,16,17,21,13,14,18,21,18,21,9,13,11,17,0,0,0,0,0.09666666666666668,0.9537119824646282,7.973680111480902,7.316666666666667,9.833333333333334,0.9635462962962962,0.09833333333333334,0.6570134448142342,0.1666666666666666,0.009834313831668039,0.0016666666666666635,5,9.916666666666666,0.9613136574074074,0.09916666666666667,6.5,5,723250765647,100,1146.1115219593048,10.083333333333334,0.9819039351851849,0.10083333333333333,8.25,6,650622613154,100,805.6685819625854,9.833333333333334,0.9641174768518518,0.09833333333333333,6.916666666666667,7,563896207767,100,1166.0698866844177,9.75,0.9542303240740738,0.0975,7.916666666666667,8,873139821830,100,1264.5148830413818,9.583333333333334,0.9561660879629628,0.09583333333333334,7.0,9,208871874974,100,1145.6477921009064,5528.012665748596,0.001359701156616211
25,37,3.7,12,2,18,21,10,11,14,15,11,16,10,16,14,17,16,19,17,21,11,14,17,18,0.08394121665093211,0.9624459296662755,7.374001504888978,6.783333333333333,8.633333333333333,0.9699652777777775,0.08633333333333333,0.590668171555645,0.239211668240122,0.007519348111502035,0.0023921166824012186,5,9.0,0.9675814814814812,0.09,6.416666666666667,105,723250765647,100,1302.0295045375824,8.666666666666666,0.964155555555555,0.08666666666666667,6.25,106,650622613154,100,1284.8098692893982,8.666666666666666,0.9704212962962963,0.08666666666666667,6.25,107,563896207767,100,1110.5687592029572,8.583333333333334,0.9841569444444442,0.08583333333333333,7.583333333333333,108,873139821830,100,1056.575251340866,8.25,0.9635111111111108,0.0825,7.416666666666667,109,208871874974,100,1303.608234167099,6057.591618537903,1303.8326296806335
26,21,2.1,12,2,12,15,18,19,12,18,12,13,15,21,14,21,15,19,16,17,16,18,15,20,0.07611508226161666,0.9419062779118846,6.374124947205223,5.7,7.883333333333333,0.949379206349206,0.07883333333333334,0.6741249472052228,0.2718251071716681,0.007472928437321386,0.002718251071716683,5,8.25,0.9434672619047617,0.0825,6.25,110,723250765647,100,1626.8013126850128,8.166666666666666,0.9548705687830686,0.08166666666666667,5.416666666666667,111,650622613154,100,1496.6257362365723,7.75,0.9614245370370368,0.0775,6.083333333333333,112,563896207767,100,1332.806678533554,7.666666666666667,0.9444211640211637,0.07666666666666666,4.5,113,873139821830,100,1566.1908013820648,7.583333333333333,0.9427125000000001,0.07583333333333334,6.25,114,208871874974,100,1787.9314477443695,7810.3559765815735,1788.1639437675476
27,37,3.7,12,2,18,21,10,11,14,15,10,15,10,15,16,19,16,19,13,20,11,15,17,18,0.09201193528713598,0.9628331073572661,6.847799371068555,6.533333333333334,9.433333333333334,0.9684536904761902,0.09433333333333334,0.3144660377352203,0.23213980461973568,0.005620583118924141,0.0023213980461973534,5,9.833333333333334,0.9759327380952378,0.09833333333333333,6.75,115,723250765647,100,1172.7386758327484,9.416666666666666,0.9673191137566134,0.09416666666666666,6.916666666666667,116,650622613154,100,1352.3710153102875,9.5,0.9620970238095238,0.095,6.666666666666667,117,563896207767,100,1353.8655998706818,9.25,0.9739517857142854,0.0925,6.083333333333333,118,873139821830,100,1363.8155493736267,9.166666666666666,0.9629677910052908,0.09166666666666666,6.25,119,208871874974,100,1315.0796163082123,6557.870456695557,1363.9484555721283
28,37,3.7,12,2,18,21,10,11,14,15,10,15,10,16,14,17,16,19,17,21,11,15,17,18,0.08645558347309638,0.9586151037185271,7.042209990909502,6.083333333333334,8.866666666666667,0.9655595370370367,0.08866666666666666,0.9588766575761682,0.22110831935702643,0.006944433318509586,0.0022110831935702674,5,9.25,0.9712518518518516,0.0925,5.416666666666667,80,723250765647,100,1291.4056241512299,8.916666666666666,0.9627398148148142,0.08916666666666667,4.916666666666667,81,650622613154,100,1355.8847396373749,8.75,0.9552796296296295,0.0875,6.166666666666667,82,563896207767,100,1541.2190608978271,8.833333333333334,0.9750796296296294,0.08833333333333333,6.166666666666667,83,873139821830,100,1370.3345999717712,8.583333333333334,0.9634467592592589,0.08583333333333333,7.75,84,208871874974,100,1272.0459988117218,6830.890023469925,0.0013990402221679688
29,37,3.7,12,2,18,21,10,11,14,15,10,15,10,16,14,17,16,19,17,21,11,14,17,18,0.08393172105900154,0.9539943246131953,6.527943596789623,5.783333333333333,8.6,0.9633934259259256,0.08600000000000001,0.7446102634562891,0.2068278940998477,0.009399101312730264,0.0020682789409984734,5,9.0,0.970308796296296,0.09,5.666666666666667,45,723250765647,100,1242.7787454128265,8.583333333333334,0.9582578703703699,0.08583333333333333,5.666666666666667,46,650622613154,100,1434.4418675899506,8.5,0.949221759259259,0.085,4.666666666666667,47,563896207767,100,1626.243980884552,8.5,0.976293981481481,0.085,5.916666666666667,48,873139821830,100,1223.052127122879,8.416666666666666,0.962884722222222,0.08416666666666667,7.0,49,208871874974,100,1214.1334855556488,6740.650206565857,0.001176595687866211
30,36,3.6,12,2,18,21,10,13,14,16,16,21,12,18,14,16,16,18,9,16,10,15,0,0,0.09711739497650218,0.9679655032917784,7.533558517444058,6.916666666666666,9.883333333333333,0.972433009994121,0.09883333333333334,0.6168918507773917,0.17159383568311706,0.004467506702342475,0.0017159383568311657,5,10.083333333333334,0.9760602586713697,0.10083333333333333,7.666666666666667,120,723250765647,100,1153.9521315097809,10.083333333333334,0.9689100529100527,0.10083333333333333,6.083333333333333,121,650622613154,100,1340.4574029445648,9.75,0.966506025867137,0.0975,6.75,122,563896207767,100,1412.8185493946075,9.833333333333334,0.9720169018224573,0.09833333333333333,7.583333333333333,123,873139821830,100,1264.6419341564178,9.666666666666666,0.9786718106995883,0.09666666666666666,6.5,124,208871874974,100,1079.1342060565948,6251.004224061966,1412.9726798534393
31,64,6.4,12,2,11,12,12,16,10,19,10,11,18,21,18,21,16,20,17,20,17,18,0,0,0.09712542521434735,0.9429964672038907,8.214653075232519,7.25,9.916666666666668,0.9558828875171468,0.09916666666666667,0.9646530752325189,0.20412414523193123,0.012886420313256028,0.0020412414523193136,5,10.166666666666666,0.9615877914951988,0.10166666666666667,5.666666666666667,125,723250765647,100,1193.671493768692,10.083333333333334,0.9715209190672152,0.10083333333333333,6.916666666666667,126,650622613154,100,1165.725881099701,9.916666666666666,0.964847393689986,0.09916666666666667,8.583333333333334,127,563896207767,100,1247.6026499271393,9.833333333333334,0.9433341906721535,0.09833333333333333,7.333333333333333,128,873139821830,100,1536.6690773963928,9.583333333333334,0.9381241426611795,0.09583333333333334,7.75,129,208871874974,100,1533.3631484508514,6677.0322506427765,1538.803545475006
32,37,3.7,12,2,17,20,10,11,14,15,10,19,10,16,14,17,16,21,9,16,11,12,0,0,0.10013366016213573,0.950918094731726,8.217307376531439,7.566666666666667,10.183333333333334,0.9601093964334704,0.10183333333333333,0.6506407098647711,0.16996731711975946,0.009191301701744379,0.0016996731711975924,5,10.5,0.9721825886733293,0.105,8.25,130,723250765647,100,1270.7896001338959,10.166666666666666,0.9509944150499704,0.10166666666666667,7.416666666666667,131,650622613154,100,1477.8531529903412,10.166666666666666,0.9538431314912792,0.10166666666666667,8.25,132,563896207767,100,1408.1742663383484,10.0,0.953137370174407,0.1,6.5,133,873139821830,100,1522.4848301410675,10.083333333333334,0.9703894767783656,0.10083333333333333,7.416666666666667,134,208871874974,100,1216.6623167991638,6895.964166402817,1528.3256747722626
