15 2 10 6 18 0 11 1 13 0 9 0 15 1 14 0 15 0 9 4 14 
14 2 11 6 9 1 14 2 13 3 15 3 16 1 14 0 15 1 9 4 15 
12 2 11 6 9 1 14 2 13 3 15 5 16 1 14 0 15 1 9 4 15 
15 2 10 6 18 0 11 1 13 0 14 0 16 1 14 0 15 0 9 4 13 
15 0 10 7 16 0 11 0 13 0 14 0 16 1 14 0 13 0 9 4 12 
15 2 11 6 9 1 14 2 13 3 15 2 16 1 14 0 15 1 9 4 15 
16 2 10 6 18 0 11 1 12 0 14 0 16 1 14 0 14 0 9 2 21 
14 2 10 6 9 0 11 1 12 0 14 0 16 0 14 0 17 6 9 3 12 
15 0 9 6 16 0 10 0 13 0 9 0 15 1 14 0 14 0 9 4 14 
15 2 10 6 18 0 11 1 13 0 9 0 15 1 14 0 15 0 9 4 14 
15 2 10 6 18 0 11 1 13 0 14 0 16 1 14 0 15 0 9 4 13 
15 0 9 6 16 0 11 0 13 0 9 0 15 1 14 0 14 0 9 4 14 
