,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,59,5.9,5,0,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0.21752078438912578,0.9408586677174864,9.164748483277716,0,0,0,0,0,0,8.32,11.08,0.9555853174603174,0.22160000000000002,0.844748483277715,0.20396078054371122,0.014726649742830982,0.004079215610874232,5,10.8,0.9462301587301585,0.216,9.2,0,502805748326,50,196.9800078868866,11.2,0.9738095238095238,0.224,9.0,1,156299688289,50,159.7333164215088,11.4,0.9589484126984126,0.228,6.8,2,469100661221,50,179.50549602508545,11.0,0.9664781746031743,0.22,8.2,3,733295057794,50,168.76438903808594,11.0,0.9324603174603172,0.22,8.4,4,717263017026,50,217.07004070281982,922.0532500743866,218.3788890838623
1,56,5.6,5,0,12,14,10,11,10,12,10,14,11,13,11,14,11,14,0.34552078438912576,0.9572939614625167,13.995162326255493,9,13,9,10,0,0,12.84,17.48,0.9644300411522633,0.34959999999999997,1.155162326255492,0.2039607805437122,0.007136079689746606,0.004079215610874232,5,17.6,0.9768878600823044,0.352,14.2,5,502805748326,50,192.42153239250183,17.4,0.9647119341563786,0.348,13.2,6,156299688289,50,223.2662479877472,17.4,0.9547170781893003,0.348,13.8,7,469100661221,50,253.15990829467773,17.8,0.9624588477366254,0.356,11.2,8,733295057794,50,212.9524872303009,17.2,0.9633744855967077,0.344,11.8,9,717263017026,50,234.18065094947815,1115.9808268547058,253.45786094665527
2,135,13.5,5,0,9,13,9,10,12,14,12,13,10,12,10,11,12,13,0.28952078438912576,0.957819732299754,11.849297316626478,9,12,0,0,0,0,10.64,14.680000000000001,0.9674143518518517,0.29359999999999997,1.2092973166264775,0.20396078054371142,0.00959461955209764,0.004079215610874232,5,14.6,0.9511921296296295,0.292,9.0,10,502805748326,50,166.94164514541626,14.4,0.9656365740740741,0.288,12.0,11,156299688289,50,160.03357100486755,15.0,0.9807899305555555,0.3,11.2,12,469100661221,50,124.92810106277466,14.6,0.9712037037037035,0.292,11.6,13,733295057794,50,159.35672569274902,14.8,0.9682494212962962,0.296,9.4,14,717263017026,50,149.71292424201965,760.9729671478271,166.95266962051392
3,180,18.0,5,0,12,13,11,12,9,12,11,13,11,13,9,12,10,14,0.4,0.9517653773460408,15.169160837518904,10,14,0,0,0,0,13.680000000000001,20.0,0.9606412037037035,0.4,1.4891608375189027,0.0,0.008875826357662688,0.0,5,20.0,0.9540711805555555,0.4,14.8,15,502805748326,50,178.51069474220276,20.0,0.9749276620370372,0.4,14.4,16,156299688289,50,138.5990743637085,20.0,0.9591377314814814,0.4,11.8,17,469100661221,50,165.6889133453369,20.0,0.9654427083333332,0.4,15.4,18,733295057794,50,154.79474472999573,20.0,0.949626736111111,0.4,12.0,19,717263017026,50,180.85735058784485,818.4507777690887,181.36660742759705
4,191,19.1,5,0,11,14,10,11,12,14,12,14,12,14,10,13,12,13,0.3,0.9432323445052085,11.39547561691844,9,10,0,0,0,0,10.16,15.0,0.9500127314814815,0.3,1.23547561691844,0.0,0.006780386976272879,0.0,5,15.0,0.9541608796296296,0.3,12.0,20,502805748326,50,203.53314924240112,15.0,0.9600868055555554,0.3,11.0,21,156299688289,50,183.4009392261505,15.0,0.9504571759259258,0.3,9.6,22,469100661221,50,193.17337322235107,15.0,0.9439872685185182,0.3,8.4,23,733295057794,50,204.76033926010132,15.0,0.9413715277777778,0.3,9.8,24,717263017026,50,211.580904006958,996.448704957962,212.03577661514282
5,154,15.4,5,0,10,11,9,11,9,11,9,11,11,14,10,12,0,0,0.23644040820577344,0.9665732405323391,8.808186021363412,0,0,0,0,0,0,8.120000000000001,11.919999999999998,0.9722206790123457,0.2384,0.6881860213634102,0.09797958971132678,0.0056474384800065565,0.001959591794226544,5,12.0,0.9829706790123455,0.24,9.0,25,502805748326,50,113.06714296340942,11.8,0.9671450617283951,0.236,7.6,26,156299688289,50,154.03425574302673,12.0,0.969621913580247,0.24,8.0,27,469100661221,50,127.87332653999329,11.8,0.9688580246913578,0.236,8.8,28,733295057794,50,154.55460834503174,12.0,0.9725077160493827,0.24,7.2,29,717263017026,50,138.60876655578613,688.1381001472473,154.56044244766235
6,84,8.4,5,0,12,14,9,12,10,11,9,13,12,14,10,12,12,14,0.38292122461732037,0.9476564553791867,15.756997182214171,10,14,12,14,0,0,14.16,19.439999999999998,0.95609670781893,0.3888,1.59699718221417,0.2939387691339817,0.008440252439743258,0.005878775382679633,5,19.4,0.9575643004115224,0.388,12.8,30,502805748326,50,214.73137617111206,19.2,0.9499742798353908,0.384,15.6,31,156299688289,50,226.08383440971375,19.2,0.9635108024691357,0.384,14.2,32,469100661221,50,199.67816734313965,20.0,0.9660699588477366,0.4,12.0,33,733295057794,50,184.84459686279297,19.4,0.9433641975308641,0.388,16.2,34,717263017026,50,237.77976155281067,1063.117736339569,238.2174825668335
7,116,11.6,5,0,12,14,9,10,9,11,12,13,9,11,9,13,9,11,0.39053523848412375,0.9514573692589364,15.292133904446437,9,11,11,13,10,13,13.440000000000001,19.76,0.9608907407407405,0.3952,1.8521339044464358,0.2332380757938112,0.009433371481804145,0.004664761515876245,5,19.8,0.9658935185185185,0.396,14.0,35,502805748326,50,225.55683779716492,19.6,0.9694675925925924,0.392,14.2,36,156299688289,50,211.1092610359192,19.6,0.954775462962963,0.392,16.2,37,469100661221,50,246.26670479774475,19.6,0.9453032407407408,0.392,11.8,38,733295057794,50,252.0936577320099,20.2,0.9690138888888887,0.404,11.0,39,717263017026,50,209.3271942138672,1144.353655576706,252.1004776954651
8,20,2.0,5,0,9,13,11,12,9,13,10,12,10,14,9,10,11,14,0.2121741360134998,0.9386261228308187,8.184529909033447,9,11,0,0,0,0,7.5200000000000005,10.88,0.9511400462962962,0.21760000000000002,0.664529909033446,0.2712931993250105,0.012513923465477498,0.00542586398650022,5,10.8,0.9340740740740741,0.216,6.6,40,502805748326,50,339.8542983531952,11.2,0.9573813657407407,0.224,8.6,41,156299688289,50,273.75998044013977,11.2,0.9708362268518518,0.224,7.8,42,469100661221,50,247.27522659301758,10.6,0.9431336805555555,0.212,7.4,43,733295057794,50,282.8222544193268,10.6,0.9502748842592592,0.212,7.2,44,717263017026,50,290.3416051864624,1434.0533649921417,339.85821509361267
9,190,19.0,5,0,10,11,10,14,11,13,11,13,10,12,12,14,9,13,0.33920000000000006,0.9535129481771477,14.019803902718557,0,0,0,0,0,0,13.0,17.04,0.9588888888888887,0.34080000000000005,1.019803902718557,0.07999999999999971,0.005375940711741005,0.0015999999999999793,5,17.0,0.9524007936507938,0.34,12.8,45,502805748326,50,183.87669014930725,17.0,0.9653571428571428,0.34,15.0,46,156299688289,50,168.67056703567505,17.0,0.9538789682539682,0.34,12.4,47,469100661221,50,200.4365096092224,17.0,0.9647817460317458,0.34,12.2,48,733295057794,50,173.05883646011353,17.2,0.9580257936507934,0.344,12.6,49,717263017026,50,174.0077588558197,900.0503621101379,200.8931221961975
