,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,59,5.9,12,0,10,21,11,12,16,18,19,21,18,21,17,21,19,21,17,21,0.1882239320287154,0.9532137483173871,8.542512208798323,0,0,0,0,7.4333333333333345,9.591666666666665,0.9604441287878785,0.19183333333333336,1.1091788754649892,0.1804700652308974,0.007230380470491369,0.003609401304617948,10,9.5,0.9558646359427609,0.19,6.583333333333333,0,502805748326,50,748.4109494686127,9.666666666666666,0.9711361005892254,0.19333333333333333,8.333333333333334,1,156299688289,50,589.1357164382935,9.666666666666666,0.9532833543771041,0.19333333333333333,8.916666666666666,2,469100661221,50,707.1572585105896,9.916666666666666,0.9625102588383837,0.19833333333333333,8.583333333333334,3,733295057794,50,617.6184616088867,9.583333333333334,0.9561024305555554,0.19166666666666668,5.833333333333333,4,717263017026,50,676.5732395648956,9.5,0.965475589225589,0.19,8.583333333333334,5,523021122055,50,623.0653076171875,9.583333333333334,0.9571730324074073,0.19166666666666668,6.083333333333333,6,441149503103,50,707.2840943336487,9.333333333333334,0.9550699705387204,0.18666666666666668,8.0,7,903894823209,50,673.6497099399567,9.333333333333334,0.9533267571548821,0.18666666666666668,7.0,8,606618061344,50,696.6991567611694,9.833333333333334,0.9744991582491581,0.19666666666666666,6.416666666666667,9,366783982512,50,564.9831008911133,6604.576995134354,749.6075191497803
1,56,5.6,12,0,18,21,14,16,11,15,12,21,14,19,16,21,14,16,15,21,0.31626448146142205,0.9708555531880328,13.757668157295571,10,21,11,13,12.975,16.016666666666666,0.9742084483726149,0.3203333333333333,0.782668157295571,0.20344259359556202,0.0033528951845820847,0.004068851871911228,10,15.916666666666666,0.972688973063973,0.31833333333333336,13.833333333333334,10,502805748326,50,722.6522681713104,15.833333333333334,0.9694052749719415,0.31666666666666665,13.5,11,156299688289,50,744.7066562175751,16.25,0.971570187991021,0.325,14.333333333333334,12,469100661221,50,684.7519493103027,16.416666666666668,0.9735347643097642,0.3283333333333333,12.666666666666666,13,733295057794,50,728.3588814735413,15.916666666666666,0.9726716049382714,0.31833333333333336,12.833333333333334,14,717263017026,50,773.7981324195862,16.0,0.9791199635241302,0.32,13.083333333333334,15,523021122055,50,670.6493425369263,15.75,0.9741200476992142,0.315,12.083333333333334,16,441149503103,50,725.5362601280212,16.25,0.9764748737373736,0.325,11.5,17,903894823209,50,680.2086839675903,15.916666666666666,0.9717960157126824,0.31833333333333336,12.666666666666666,18,606618061344,50,724.1965248584747,15.916666666666666,0.9807027777777778,0.31833333333333336,13.25,19,366783982512,50,607.9549751281738,7062.813674211502,773.942544221878
2,135,13.5,12,0,11,20,9,12,18,21,19,21,14,20,11,13,13,17,19,21,0.32968337520964464,0.9667323683655147,13.923825004513363,12,13,9,18,13.008333333333335,16.65,0.9736563271604937,0.333,0.915491671180028,0.16583123951777035,0.006923958794978925,0.0033166247903554068,10,16.583333333333332,0.9727669753086416,0.33166666666666667,11.666666666666666,20,502805748326,50,575.1119084358215,16.5,0.9714737654320988,0.33,12.166666666666666,21,156299688289,50,632.6905891895294,16.666666666666668,0.9729922839506171,0.3333333333333333,13.5,22,469100661221,50,534.4797966480255,17.0,0.9786381172839504,0.34,12.666666666666666,23,733295057794,50,452.0604729652405,16.666666666666668,0.9760462962962961,0.3333333333333333,12.416666666666666,24,717263017026,50,500.2097508907318,16.583333333333332,0.9744621913580245,0.33166666666666667,13.666666666666666,25,523021122055,50,527.6420726776123,16.333333333333332,0.9575817901234567,0.32666666666666666,14.5,26,441149503103,50,712.601078748703,16.75,0.98274537037037,0.335,14.0,27,903894823209,50,445.0546090602875,16.75,0.9819282407407407,0.335,11.916666666666666,28,606618061344,50,491.53833842277527,16.666666666666668,0.9679282407407406,0.3333333333333333,13.583333333333334,29,366783982512,50,501.77840924263,5373.167026281357,712.7413520812988
3,180,18.0,12,0,18,21,11,13,15,18,10,18,16,21,14,19,9,18,12,21,0.4444916873964799,0.9681929239402568,18.405039061478263,11,20,0,0,17.658333333333335,22.308333333333334,0.9703617626886144,0.4461666666666667,0.7467057281449261,0.08374896350934083,0.0021688387483575666,0.0016749792701868107,10,22.333333333333332,0.9714356995884774,0.44666666666666666,19.083333333333332,30,502805748326,50,558.8862905502319,22.333333333333332,0.9718936042524005,0.44666666666666666,16.75,31,156299688289,50,651.4507496356964,22.416666666666668,0.9705829046639232,0.4483333333333333,17.166666666666668,32,469100661221,50,621.9413533210754,22.5,0.9736770404663923,0.45,18.166666666666668,33,733295057794,50,582.0458586215973,22.25,0.9697840363511661,0.445,18.416666666666668,34,717263017026,50,623.3186013698578,22.25,0.9704829389574758,0.445,16.833333333333332,35,523021122055,50,623.8857777118683,22.25,0.9663190157750342,0.445,17.916666666666668,36,441149503103,50,666.7342970371246,22.25,0.9688084705075445,0.445,16.916666666666668,37,903894823209,50,633.646989107132,22.25,0.9677295096021948,0.445,17.25,38,606618061344,50,631.0597784519196,22.25,0.9729044067215364,0.445,18.083333333333332,39,366783982512,50,593.1461200714111,6186.115815877914,666.876062631607
4,191,19.1,12,0,16,21,13,15,17,21,18,21,17,21,12,20,18,21,10,13,0.26851683675240556,0.9562480018046547,11.512891113436536,0,0,0,0,10.558333333333334,13.466666666666665,0.9609692708333333,0.2693333333333333,0.9545577801032034,0.040824829046386596,0.004721269028678494,0.0008164965809277448,10,13.5,0.9622977430555553,0.27,10.916666666666666,40,502805748326,50,569.5976934432983,13.416666666666666,0.9571362847222222,0.2683333333333333,10.5,41,156299688289,50,620.1209049224854,13.5,0.9567063078703701,0.27,10.666666666666666,42,469100661221,50,589.2137227058411,13.416666666666666,0.9541348379629628,0.2683333333333333,9.25,43,733295057794,50,661.2736508846283,13.5,0.9664927662037037,0.27,8.833333333333334,44,717263017026,50,548.4262363910675,13.416666666666666,0.9619924768518517,0.2683333333333333,11.916666666666666,45,523021122055,50,601.7579672336578,13.5,0.9575856481481481,0.27,9.916666666666666,46,441149503103,50,588.7144908905029,13.416666666666666,0.9674921874999999,0.2683333333333333,11.75,47,903894823209,50,565.4770221710205,13.5,0.9678437499999999,0.27,11.333333333333334,48,606618061344,50,515.4353649616241,13.5,0.9580107060185185,0.27,10.5,49,366783982512,50,598.693835735321,5858.710889339447,661.4086103439331
5,154,15.4,12,0,13,17,11,16,10,16,10,16,12,13,16,21,12,17,0,0,0.2628229570419503,0.9681622502060827,10.614379261185888,0,0,0,0,10.008333333333333,13.208333333333332,0.9737675264550264,0.2641666666666667,0.6060459278525565,0.0671854812358214,0.00560527624894365,0.0013437096247164353,10,13.166666666666666,0.9739682539682539,0.2633333333333333,9.583333333333334,50,502805748326,50,564.8797676563263,13.25,0.9759801587301585,0.265,9.5,51,156299688289,50,487.137544631958,13.166666666666666,0.9576600529100527,0.2633333333333333,9.583333333333334,52,469100661221,50,627.2670719623566,13.166666666666666,0.979167328042328,0.2633333333333333,9.916666666666666,53,733295057794,50,476.45976400375366,13.333333333333334,0.9764735449735449,0.26666666666666666,10.0,54,717263017026,50,441.198205947876,13.166666666666666,0.973498677248677,0.2633333333333333,11.166666666666666,55,523021122055,50,515.792237997055,13.25,0.975792328042328,0.265,9.583333333333334,56,441149503103,50,494.4829294681549,13.25,0.9733809523809522,0.265,10.916666666666666,57,903894823209,50,497.8784930706024,13.083333333333334,0.9756501322751322,0.26166666666666666,10.5,58,606618061344,50,548.2882552146912,13.25,0.9761038359788359,0.265,9.333333333333334,59,366783982512,50,495.2569308280945,5148.6412007808685,627.4080719947815
6,84,8.4,12,0,19,21,11,20,18,20,14,18,9,20,17,21,13,19,17,21,0.3784658915776524,0.9728929344631065,16.56504857891185,13,21,19,21,15.45,19.066666666666666,0.9772988180415263,0.3813333333333333,1.1150485789118487,0.14337208778404367,0.00440588357841973,0.002867441755680877,10,19.166666666666668,0.983276269640853,0.38333333333333336,14.75,60,502805748326,50,392.4136755466461,19.083333333333332,0.9790065937149267,0.38166666666666665,14.916666666666666,61,156299688289,50,444.4821035861969,19.333333333333332,0.9786944444444445,0.38666666666666666,16.583333333333332,62,469100661221,50,384.2776527404785,19.25,0.9737427048260381,0.385,16.416666666666668,63,733295057794,50,420.84347009658813,18.833333333333332,0.9664114407968573,0.37666666666666665,13.5,64,717263017026,50,534.7072594165802,18.916666666666668,0.9803474677328843,0.37833333333333335,16.0,65,523021122055,50,408.8449909687042,19.083333333333332,0.9757004068462403,0.38166666666666665,13.75,66,441149503103,50,435.0649015903473,19.0,0.9769561237373736,0.38,15.583333333333334,67,903894823209,50,415.0867323875427,19.0,0.9802398288439953,0.38,16.166666666666668,68,606618061344,50,446.8496448993683,19.0,0.9786128998316498,0.38,16.833333333333332,69,366783982512,50,413.0454754829407,4295.615906715393,534.8315572738647
7,116,11.6,12,0,19,21,9,13,11,17,19,21,10,16,9,20,11,16,11,17,0.43782916926758325,0.9714368538830943,18.522697455177926,16,21,12,21,17.483333333333334,22.058333333333334,0.9772750112233444,0.4411666666666667,1.0393641218445913,0.16687486995417297,0.005838157340250014,0.0033374973990834634,10,21.833333333333332,0.9684514450056116,0.43666666666666665,18.166666666666668,70,502805748326,50,679.095668554306,21.833333333333332,0.9670042648709316,0.43666666666666665,18.166666666666668,71,156299688289,50,716.8012671470642,22.083333333333332,0.9740673400673401,0.44166666666666665,18.0,72,469100661221,50,661.8539516925812,22.333333333333332,0.9757609006734007,0.44666666666666666,18.833333333333332,73,733295057794,50,621.7468893527985,21.916666666666668,0.9771797558922556,0.43833333333333335,15.666666666666666,74,717263017026,50,650.1239140033722,22.083333333333332,0.9853653338945003,0.44166666666666665,17.416666666666668,75,523021122055,50,553.6011259555817,22.083333333333332,0.9797178310886643,0.44166666666666665,16.083333333333332,76,441149503103,50,666.9262821674347,22.0,0.9796255611672278,0.44,18.416666666666668,77,903894823209,50,640.877691745758,22.333333333333332,0.9846804152637485,0.44666666666666666,16.25,78,606618061344,50,535.3468949794769,22.083333333333332,0.9808972643097642,0.44166666666666665,17.833333333333332,79,366783982512,50,588.9184057712555,6315.292091369629,716.9461326599121
8,20,2.0,12,0,10,20,15,18,9,19,13,18,10,11,12,21,10,14,17,21,0.21476073403763957,0.9729281157274133,8.529349967744686,9,14,0,0,8.008333333333333,10.883333333333331,0.9777051783264744,0.21766666666666667,0.5210166344113528,0.14529663145135574,0.00477706259906109,0.0029059326290271177,10,11.0,0.9770783607681754,0.22,7.833333333333333,80,502805748326,50,734.1290066242218,11.083333333333334,0.9718012688614538,0.22166666666666668,6.75,81,156299688289,50,827.572212934494,10.833333333333334,0.9762241083676267,0.21666666666666667,7.583333333333333,82,469100661221,50,800.7056469917297,11.083333333333334,0.9733199588477365,0.22166666666666668,8.416666666666666,83,733295057794,50,788.6228225231171,10.75,0.9748557956104249,0.215,8.25,84,717263017026,50,759.9724576473236,10.916666666666666,0.9764315843621397,0.21833333333333332,7.833333333333333,85,523021122055,50,748.3703718185425,10.916666666666666,0.9890509259259258,0.21833333333333332,8.416666666666666,86,441149503103,50,663.2939455509186,10.833333333333334,0.978767489711934,0.21666666666666667,8.0,87,903894823209,50,749.6081380844116,10.583333333333334,0.9831875857338819,0.21166666666666667,8.583333333333334,88,606618061344,50,769.9863977432251,10.833333333333334,0.9763347050754455,0.21666666666666667,8.416666666666666,89,366783982512,50,769.5892293453217,7611.850229263306,827.72145652771
9,190,19.0,12,0,12,14,12,21,18,19,14,19,17,21,12,13,12,18,19,21,0.3456336601621358,0.9556691002037421,15.124030043297944,10,21,0,0,13.8,17.366666666666667,0.9628446346177826,0.3473333333333334,1.3240300432979442,0.08498365855988008,0.0071755344140405145,0.001699673171197593,10,17.25,0.9590617283950615,0.345,14.166666666666666,90,502805748326,50,688.2429249286652,17.25,0.9485242860705821,0.345,14.083333333333334,91,156299688289,50,730.1602604389191,17.5,0.9687856185309889,0.35,12.75,92,469100661221,50,594.1261100769043,17.5,0.9555005611672277,0.35,11.916666666666666,93,733295057794,50,663.6670083999634,17.333333333333332,0.9699913330839256,0.3466666666666667,16.5,94,717263017026,50,616.3856966495514,17.416666666666668,0.9691642349420128,0.34833333333333333,15.0,95,523021122055,50,596.1984598636627,17.333333333333332,0.9662039686993388,0.3466666666666667,13.25,96,441149503103,50,663.3563327789307,17.416666666666668,0.9696209627135551,0.34833333333333333,13.916666666666666,97,903894823209,50,596.2032618522644,17.333333333333332,0.9657801003865818,0.3466666666666667,14.416666666666666,98,606618061344,50,585.6203377246857,17.333333333333332,0.955813552188552,0.3466666666666667,12.0,99,366783982512,50,623.7224493026733,6357.68284201622,730.3082268238068
