19 9 9 6 18 0 9 0 18 1 17 0 19 0 9 2 11 2 15 1 17 
17 9 9 2 18 0 9 0 18 0 17 0 19 0 9 2 10 0 17 1 17 
17 9 11 2 10 0 9 0 16 0 17 0 19 0 12 2 11 2 17 9 17 
19 9 9 1 17 0 9 0 17 0 17 0 19 0 9 2 14 0 16 0 17 
19 9 9 2 18 0 9 0 18 0 17 0 19 0 9 2 9 0 17 8 17 
18 8 11 2 10 0 9 0 16 0 17 0 19 0 11 2 11 0 17 9 17 
18 9 11 2 10 0 9 0 15 0 17 0 19 0 11 2 10 0 17 8 17 
17 9 9 2 18 0 9 0 18 0 17 0 19 0 9 2 10 0 17 1 17 
17 9 9 2 18 0 9 0 18 0 17 0 19 0 9 2 10 0 17 1 17 
17 9 11 2 9 0 9 0 16 0 17 0 19 0 12 2 11 2 17 7 17 
19 9 9 1 9 0 9 0 17 0 17 0 19 0 12 2 14 0 16 0 17 
18 9 9 6 18 0 9 0 18 1 17 0 19 0 9 2 11 2 17 1 17 
