16 1 10 0 16 3 12 0 10 0 12 2 17 1 11 1 10 3 12 0 162 
16 1 11 0 16 4 12 0 10 2 13 4 17 1 11 1 10 3 12 0 162 
16 1 10 0 9 3 9 0 10 8 9 5 16 0 9 0 13 0 10 5 67 
16 1 12 0 9 3 9 0 10 0 9 0 18 9 10 1 12 0 12 0 67 
16 1 10 0 16 3 12 0 10 0 13 3 17 1 11 1 10 3 12 0 162 
13 0 11 0 12 4 9 1 15 1 13 0 14 0 11 1 12 2 12 0 163 
14 0 12 5 16 3 10 0 15 1 9 0 18 1 11 2 13 2 12 0 164 
16 1 11 0 9 3 9 0 10 0 9 0 18 0 9 1 11 2 12 0 67 
16 1 10 0 12 4 9 1 15 1 13 0 15 0 11 0 12 2 12 0 64 
16 1 13 0 9 3 9 0 10 1 9 0 18 9 10 1 12 2 12 0 67 
16 1 13 0 13 4 9 0 10 1 13 0 15 9 12 1 9 2 12 0 162 
16 1 11 0 16 3 12 0 10 2 13 0 17 1 11 1 10 3 12 0 162 
