,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,100,10.0,12,0,11,19,13,21,13,15,9,16,9,10,10,18,16,19,16,21,15,21,17,18,0.18654703368548645,0.9581311058533719,16.71998062004586,15.0,18.8,0.9681882605820104,0.188,1.7199806200458585,0.14529663145135632,0.010057154728638436,0.0014529663145135634,5,19.0,0.9808218584656083,0.19,14.25,0,677180995421,100,1007.5727438926697,18.916666666666668,0.9663389219576718,0.18916666666666668,13.166666666666666,1,917261219767,100,1097.5020403862,18.75,0.9529655092592592,0.1875,13.5,2,253458141302,100,1240.4264149665833,18.583333333333332,0.9632968915343915,0.18583333333333332,17.416666666666668,3,234313161427,100,1190.1255905628204,18.75,0.9775181216931215,0.1875,16.666666666666668,4,731980705979,100,1055.0175559520721,5590.6443457603455,1241.4204363822937
1,23,2.3,12,0,17,21,18,21,11,17,12,21,12,14,15,21,11,14,12,21,12,14,9,18,0.11990402718286829,0.968779961444799,9.272535770937845,8.583333333333334,12.183333333333334,0.9722612654320988,0.12183333333333332,0.6892024376045114,0.19293061504650388,0.003481303987299722,0.0019293061504650363,5,12.333333333333334,0.9715825617283951,0.12333333333333334,8.833333333333334,5,677180995421,100,1301.6854951381683,12.416666666666666,0.9732739197530863,0.12416666666666666,8.083333333333334,6,917261219767,100,1295.8420560359955,12.25,0.9658873456790122,0.1225,9.583333333333334,7,253458141302,100,1334.2579476833344,12.0,0.974932098765432,0.12,7.583333333333333,8,234313161427,100,1228.4190299510956,11.916666666666666,0.9756304012345678,0.11916666666666667,8.833333333333334,9,731980705979,100,1221.4889702796936,6381.693499088287,1334.702754020691
2,99,9.9,12,0,12,20,15,20,15,21,9,15,13,21,11,20,17,18,11,12,0,0,0,0,0.16573736051620164,0.9635441890141655,14.223610322865177,13.0,16.766666666666666,0.971765625,0.16766666666666669,1.223610322865177,0.19293061504650316,0.0082214359858345,0.0019293061504650376,5,17.083333333333332,0.9686372492283948,0.17083333333333334,14.333333333333334,10,677180995421,100,812.2992920875549,16.666666666666668,0.9620309606481481,0.16666666666666666,11.0,11,917261219767,100,967.5517430305481,16.833333333333332,0.978654610339506,0.16833333333333333,12.416666666666666,12,253458141302,100,794.83869099617,16.5,0.965584587191358,0.165,14.166666666666666,13,234313161427,100,902.6203203201294,16.75,0.9839207175925926,0.1675,13.083333333333334,14,731980705979,100,835.4086315631866,4312.718677997589,968.0703661441803
3,41,4.1,12,0,10,16,19,21,19,21,13,21,18,21,14,21,15,16,13,21,19,21,0,0,0.11270265854131829,0.9608859836693306,9.644422221866655,8.95,11.499999999999998,0.9677450396825396,0.11499999999999999,0.6944222218666554,0.2297341458681707,0.0068590560132089405,0.002297341458681704,5,11.833333333333334,0.9684896751910641,0.11833333333333333,8.833333333333334,15,677180995421,100,845.4705421924591,11.666666666666666,0.9754144620811286,0.11666666666666667,7.916666666666667,16,917261219767,100,942.6154673099518,11.416666666666666,0.9568784905937682,0.11416666666666667,9.333333333333334,17,253458141302,100,1020.1591136455536,11.166666666666666,0.9637382422104641,0.11166666666666666,8.666666666666666,18,234313161427,100,876.4461634159088,11.416666666666666,0.9742043283362727,0.11416666666666667,10.0,19,731980705979,100,888.3022086620331,4572.993495225906,1020.6308035850525
4,100,10.0,12,0,17,21,9,13,12,17,11,13,18,19,9,18,9,17,11,21,13,21,11,15,0.20886700683814455,0.9631410349297945,17.805940746074167,16.283333333333335,21.05,0.9709854166666666,0.2105,1.5226074127408333,0.1632993161855457,0.00784438173687207,0.0016329931618554573,5,21.166666666666668,0.9776590277777777,0.21166666666666667,17.333333333333332,20,677180995421,100,1032.5974533557892,21.166666666666668,0.9635449074074073,0.21166666666666667,13.916666666666666,21,917261219767,100,1215.3288774490356,21.166666666666668,0.9685076388888888,0.21166666666666667,17.166666666666668,22,253458141302,100,1046.7779977321625,20.75,0.9626989197530863,0.2075,17.916666666666668,23,234313161427,100,1149.398178577423,21.0,0.9825165895061728,0.21,15.083333333333334,24,731980705979,100,968.1223876476288,5412.224894762039,1215.8333148956299
5,175,17.5,12,0,14,21,9,20,15,21,13,17,15,21,12,17,11,17,13,19,14,20,17,21,0.25587639043553767,0.9697572901918056,21.25878288638458,20.1,25.65,0.9729476791726792,0.2565,1.1587828863845793,0.062360956446233,0.0031903889808736294,0.0006236095644623143,5,25.583333333333332,0.968120202020202,0.25583333333333336,19.416666666666668,25,677180995421,100,1173.1025393009186,25.583333333333332,0.9705938431938431,0.25583333333333336,20.666666666666668,26,917261219767,100,1071.5783004760742,25.666666666666668,0.9766513167388167,0.25666666666666665,21.333333333333332,27,253458141302,100,973.9613013267517,25.75,0.9757551106301108,0.2575,20.916666666666668,28,234313161427,100,882.9723761081696,25.666666666666668,0.9736179232804233,0.25666666666666665,18.166666666666668,29,731980705979,100,972.849588394165,5074.464105606079,1173.1067380905151
6,195,19.5,12,0,19,21,9,16,18,20,17,21,19,21,18,19,19,21,12,16,9,13,17,21,0.13449999999999998,0.9477762498572976,10.534139156542002,10.016666666666667,13.48333333333333,0.9500259920634917,0.13483333333333333,0.5174724898753341,0.03333333333333357,0.002249742206194129,0.000333333333333341,5,13.5,0.9488908730158728,0.135,11.0,30,677180995421,100,1189.6825861930847,13.5,0.9479216269841266,0.135,9.833333333333334,31,917261219767,100,1278.2325966358185,13.5,0.9497281746031744,0.135,10.0,32,253458141302,100,1266.7453367710114,13.416666666666666,0.9543680555555554,0.13416666666666666,9.75,33,234313161427,100,1190.7035074234009,13.5,0.94922123015873,0.135,9.5,34,731980705979,100,1222.5341756343842,6147.8982026577,1278.7732725143433
7,169,16.9,12,0,15,21,12,17,17,18,13,14,19,21,14,20,17,21,19,20,0,0,0,0,0.1082584183762028,0.9582696262876336,9.677844229890022,8.516666666666666,10.866666666666667,0.9664631944444444,0.10866666666666666,1.161177563223357,0.04082482904638572,0.008193568156810853,0.00040824829046385886,5,10.916666666666666,0.9596469907407406,0.10916666666666666,9.666666666666666,35,677180995421,100,759.7801306247711,10.833333333333334,0.9677673611111108,0.10833333333333334,6.75,36,917261219767,100,808.1105525493622,10.916666666666666,0.9798396990740741,0.10916666666666666,8.75,37,253458141302,100,570.1414291858673,10.833333333333334,0.9687621527777777,0.10833333333333334,9.75,38,234313161427,100,696.5156440734863,10.833333333333334,0.9562997685185183,0.10833333333333334,7.666666666666667,39,731980705979,100,874.1798679828644,3708.7276244163513,874.7318177223206
8,34,3.4,12,0,17,20,18,21,18,21,12,20,15,18,17,21,9,15,10,19,11,19,0,0,0.1264543969174174,0.9735431714176848,11.131319741899187,10.166666666666668,12.8,0.9759895404663922,0.128,0.9646530752325186,0.15456030825826161,0.0024463690487074074,0.0015456030825826206,5,12.916666666666666,0.9752876371742113,0.12916666666666668,11.666666666666666,40,677180995421,100,1052.2763893604279,12.916666666666666,0.9771557784636486,0.12916666666666668,9.25,41,917261219767,100,1005.2403786182404,12.833333333333334,0.9774138374485596,0.12833333333333333,10.583333333333334,42,253458141302,100,987.8031527996063,12.5,0.9715625,0.125,10.333333333333334,43,234313161427,100,1147.165405511856,12.833333333333334,0.9785279492455418,0.12833333333333333,9.0,44,731980705979,100,949.5628609657288,5142.048187255859,1147.7508068084717
9,175,17.5,12,0,11,21,19,20,14,15,16,21,13,14,13,17,18,21,19,21,10,17,0,0,0.142,0.9552957547200511,12.535454868744281,11.683333333333334,14.23333333333333,0.9586050852439738,0.1423333333333333,0.852121535410948,0.03333333333333357,0.0033093305239226285,0.0003333333333333299,5,14.25,0.9592247942386831,0.1425,11.25,45,677180995421,100,932.2006042003632,14.25,0.962482804232804,0.1425,11.75,46,917261219767,100,952.1295742988586,14.25,0.9554511316872425,0.1425,12.0,47,253458141302,100,940.9192929267883,14.166666666666666,0.961707451499118,0.14166666666666666,13.0,48,234313161427,100,947.1491074562073,14.25,0.9541592445620221,0.1425,10.416666666666666,49,731980705979,100,1004.3427720069885,4776.741350889206,1004.8602805137634
