,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0.11270927519058528,0.9472514257599172,10.32043950737178,0,0,0,0,0,0,0,0,8.500000000000002,11.539999999999997,0.9620864197530862,0.11540000000000002,1.8204395073717778,0.2690724809414741,0.014834993993168982,0.002690724809414741,10,12.2,0.9783757716049383,0.122,9.8,0,875543259214,100,244.03019309043884,11.2,0.9475115740740739,0.112,10.4,1,479195454739,100,344.77246832847595,11.6,0.9746990740740741,0.116,9.6,2,556916935260,100,317.360759973526,11.4,0.9525115740740739,0.114,9.6,3,955749614914,100,316.38632917404175,11.6,0.9722723765432097,0.116,10.0,4,475558383901,100,272.9749639034271,11.6,0.9595833333333332,0.116,5.6,5,762537327444,100,270.6723954677582,11.2,0.9329359567901233,0.112,5.8,6,354079613082,100,390.1620535850525,11.4,0.9516319444444443,0.114,6.8,7,171448895544,100,320.2243242263794,11.6,0.9715432098765432,0.116,10.2,8,616306831515,100,270.8228464126587,11.6,0.9797993827160493,0.116,7.2,9,360705848597,100,206.63759779930115,2954.0439319610596,391.3280460834503
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,0.2096,0.9478971213232007,17.990906522853965,11,13,11,14,0,0,0,0,16.06,21.02,0.9527647569444444,0.2102,1.9309065228539677,0.0599999999999998,0.004867635621243658,0.0006000000000000005,10,21.2,0.9551475694444445,0.212,18.6,10,875543259214,100,392.74119901657104,21.0,0.9642071759259258,0.21,17.6,11,479195454739,100,342.62242245674133,21.0,0.9558796296296296,0.21,16.2,12,556916935260,100,365.4153072834015,21.0,0.9546296296296296,0.21,14.8,13,955749614914,100,346.3068690299988,21.0,0.9512615740740741,0.21,13.4,14,475558383901,100,426.07848286628723,21.0,0.9507783564814815,0.21,18.4,15,762537327444,100,393.40379524230957,21.0,0.9464930555555555,0.21,12.4,16,354079613082,100,416.13893389701843,21.0,0.9466753472222222,0.21,16.8,17,171448895544,100,430.49814677238464,21.0,0.9509982638888889,0.21,16.6,18,616306831515,100,374.7955982685089,21.0,0.9515769675925925,0.21,15.8,19,360705848597,100,366.15876293182373,3854.159517765045,430.98750376701355
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,0.2496,0.9424335449073483,21.37594223751433,9,12,11,13,10,13,12,14,19.160000000000004,25.02,0.9481546296296296,0.2502,2.215942237514327,0.0599999999999998,0.00572108472228123,0.0006000000000000005,10,25.0,0.9416759259259259,0.25,19.6,20,875543259214,100,513.1386790275574,25.2,0.9502175925925925,0.252,20.2,21,479195454739,100,424.9040274620056,25.0,0.9429189814814813,0.25,18.6,22,556916935260,100,466.63630628585815,25.0,0.9547291666666666,0.25,22.6,23,955749614914,100,394.76578068733215,25.0,0.946712962962963,0.25,23.0,24,475558383901,100,471.06282663345337,25.0,0.9555393518518518,0.25,18.0,25,762537327444,100,428.15562415122986,25.0,0.9552384259259258,0.25,19.6,26,354079613082,100,405.72019362449646,25.0,0.9435578703703703,0.25,17.2,27,171448895544,100,463.9165229797363,25.0,0.9513171296296296,0.25,16.8,28,616306831515,100,467.95321345329285,25.0,0.9396388888888889,0.25,16.0,29,360705848597,100,493.6811137199402,4529.934288024902,513.1428959369659
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,0.16920000000000002,0.9534903748399584,14.347720355983183,9,10,10,12,10,13,0,0,12.66,16.98,0.9592412551440328,0.1698,1.6877203559831828,0.05999999999999979,0.005750880304074446,0.0006000000000000005,10,17.0,0.9635751028806584,0.17,12.0,30,875543259214,100,305.0477864742279,17.0,0.9557973251028806,0.17,11.2,31,479195454739,100,340.9552824497223,17.0,0.9610905349794238,0.17,10.2,32,556916935260,100,322.273983001709,17.0,0.9698353909465021,0.17,11.2,33,955749614914,100,286.86126136779785,17.0,0.9578446502057614,0.17,13.8,34,475558383901,100,335.98569893836975,17.0,0.9581224279835389,0.17,15.8,35,762537327444,100,320.4762601852417,17.0,0.9564763374485595,0.17,13.0,36,354079613082,100,320.09374260902405,17.0,0.9568106995884773,0.17,13.2,37,171448895544,100,303.27489161491394,16.8,0.9477160493827159,0.168,14.8,38,616306831515,100,366.2558364868164,17.0,0.9651440329218105,0.17,11.4,39,360705848597,100,277.0936076641083,3178.318350791931,366.79116225242615
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0.14059002487577582,0.9570265989719409,11.535235814082842,0,0,0,0,0,0,0,0,10.74,14.26,0.9648206018518518,0.14259999999999998,0.7952358140828414,0.2009975124224179,0.0077940028799109795,0.002009975124224169,10,14.6,0.9692013888888887,0.146,11.6,40,875543259214,100,260.0803599357605,14.0,0.960636574074074,0.14,9.6,41,479195454739,100,311.18304204940796,14.0,0.9543055555555555,0.14,11.2,42,556916935260,100,335.411016702652,14.2,0.968449074074074,0.142,12.2,43,955749614914,100,242.60305309295654,14.4,0.9578472222222221,0.144,11.2,44,475558383901,100,302.17798018455505,14.4,0.9621527777777775,0.144,9.8,45,762537327444,100,332.6903157234192,14.4,0.9628703703703702,0.144,10.0,46,354079613082,100,307.7040739059448,14.2,0.9764583333333331,0.142,11.0,47,171448895544,100,241.6787712574005,14.4,0.9788657407407406,0.144,10.4,48,616306831515,100,199.40690326690674,14.0,0.9574189814814814,0.14,10.4,49,360705848597,100,331.23856353759766,2864.174079656601,335.76340889930725
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,0.24828432083375057,0.9537656382745179,21.232453839843203,11,14,10,12,11,14,12,14,19.54,25.18,0.9644953703703703,0.25179999999999997,1.6924538398432027,0.3515679166249387,0.010729732095852424,0.003515679166249392,10,25.4,0.9661550925925926,0.254,19.2,50,875543259214,100,390.5567464828491,25.2,0.9676319444444446,0.252,17.4,51,479195454739,100,356.65214228630066,25.4,0.9767523148148147,0.254,19.0,52,556916935260,100,317.410218000412,24.8,0.9523425925925926,0.248,20.4,53,955749614914,100,484.31285190582275,25.6,0.9767060185185186,0.256,19.0,54,475558383901,100,320.1816120147705,24.8,0.9584212962962961,0.248,19.4,55,762537327444,100,451.67161655426025,24.8,0.9615509259259258,0.248,22.0,56,354079613082,100,426.45316648483276,24.8,0.9453587962962962,0.248,20.8,57,171448895544,100,505.41756677627563,25.8,0.9804791666666665,0.258,21.8,58,616306831515,100,267.7458989620209,25.2,0.9595555555555555,0.252,16.4,59,360705848597,100,422.067449092865,3942.4692685604095,505.85303354263306
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,0.09592062996031989,0.9527417357607382,8.204367548640185,10,11,0,0,0,0,0,0,6.92,10.1,0.9616742724867724,0.101,1.2843675486401858,0.5079370039680119,0.008932536726034253,0.0050793700396801165,10,10.6,0.9624966931216932,0.106,7.6,60,875543259214,100,365.19157242774963,9.4,0.9693253968253968,0.094,7.8,61,479195454739,100,357.41559767723083,9.6,0.9580257936507935,0.096,7.6,62,556916935260,100,398.78775000572205,10.6,0.9773710317460317,0.106,6.6,63,955749614914,100,275.3993110656738,10.2,0.9574900793650792,0.102,6.4,64,475558383901,100,362.268874168396,10.2,0.94375,0.102,7.0,65,762537327444,100,456.6843979358673,10.2,0.9605059523809524,0.102,4.4,66,354079613082,100,390.43579506874084,10.8,0.9656051587301586,0.108,5.0,67,171448895544,100,297.1671726703644,10.2,0.9689186507936506,0.102,8.4,68,616306831515,100,331.5952651500702,9.2,0.9532539682539681,0.092,8.4,69,360705848597,100,444.69275522232056,3679.6384913921356,457.20193219184875
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0.09720000000000001,0.927941539305797,10.003632614803887,0,0,0,0,0,0,0,0,8.239999999999998,9.940000000000001,0.9453923611111108,0.0994,1.7636326148038883,0.21999999999999986,0.01745082180531372,0.0021999999999999975,10,10.4,0.9721527777777778,0.104,9.4,70,875543259214,100,241.47488856315613,9.8,0.9246759259259257,0.098,7.8,71,479195454739,100,353.93869805336,10.0,0.9588310185185184,0.1,9.8,72,556916935260,100,266.0406012535095,9.6,0.9432060185185183,0.096,9.8,73,955749614914,100,309.82515358924866,10.0,0.9479050925925924,0.1,8.2,74,475558383901,100,328.17236280441284,10.0,0.9519328703703701,0.1,8.6,75,762537327444,100,300.616219997406,10.2,0.9684606481481479,0.102,4.2,76,354079613082,100,277.4652192592621,9.8,0.9143287037037036,0.098,6.0,77,171448895544,100,357.39875984191895,9.8,0.9363078703703702,0.098,8.6,78,616306831515,100,303.6016080379486,9.8,0.9361226851851852,0.098,10.0,79,360705848597,100,326.69303369522095,3065.2265450954437,357.8304376602173
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0.136972894254868,0.9392147426180861,12.513984924527945,0,0,0,0,0,0,0,0,11.32,13.919999999999998,0.9566959876543208,0.1392,1.1939849245279441,0.22271057451320073,0.017481245036234685,0.0022271057451320017,10,14.4,0.9773341049382717,0.144,11.2,80,875543259214,100,221.97949838638306,13.8,0.9585030864197529,0.138,10.2,81,479195454739,100,342.6748080253601,14.0,0.9789197530864197,0.14,13.0,82,556916935260,100,234.03399085998535,13.6,0.9349999999999999,0.136,12.8,83,955749614914,100,370.44777512550354,14.0,0.9529976851851852,0.14,12.4,84,475558383901,100,333.13450956344604,13.8,0.9284722222222223,0.138,11.4,85,762537327444,100,375.87239146232605,14.2,0.9724575617283949,0.142,9.2,86,354079613082,100,250.99891424179077,13.8,0.9346489197530863,0.138,12.0,87,171448895544,100,366.41220450401306,13.8,0.9651273148148148,0.138,11.0,88,616306831515,100,276.8533544540405,13.8,0.9634992283950616,0.138,10.0,89,360705848597,100,283.53273487091064,3055.940181493759,376.4165561199188
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,0.06822513158259243,0.9237956093905938,6.54078101172683,10,12,0,0,0,0,0,0,5.260000000000001,7.06,0.938521825396825,0.07060000000000001,1.2807810117268292,0.23748684174075854,0.014726216006231254,0.002374868417407579,10,7.4,0.9324999999999999,0.074,4.4,90,875543259214,100,357.3984885215759,6.8,0.9391269841269841,0.068,7.0,91,479195454739,100,344.1383888721466,6.8,0.9252182539682537,0.068,3.2,92,556916935260,100,450.64245223999023,6.8,0.9539781746031745,0.068,6.0,93,955749614914,100,326.2811121940613,7.4,0.9638888888888887,0.074,5.2,94,475558383901,100,257.9569396972656,6.8,0.9346230158730158,0.068,5.2,95,762537327444,100,380.85833978652954,7.2,0.9292162698412697,0.072,4.0,96,354079613082,100,376.5764753818512,7.2,0.946815476190476,0.072,7.4,97,171448895544,100,401.35979866981506,7.0,0.9105059523809522,0.07,6.0,98,616306831515,100,520.8128175735474,7.2,0.9493452380952379,0.072,4.2,99,360705848597,100,344.71483874320984,3760.7396516799927,521.2519769668579
