,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,81,8.1,5,0,11,12,9,10,10,13,10,14,10,12,0.18429340033543135,0.9238760852410283,8.962423130386199,0,0,0,0,0,0,0,0,0,0,6.32,9.48,0.9468249999999998,0.1896,1.3212115651930993,0.13266499161421588,0.011474457379485761,0.0026532998322843226,10,9.2,0.923574074074074,0.184,9.6,0,119586514258,50,167.6887605190277,9.4,0.9496296296296295,0.188,6.4,1,922485741825,50,147.70220398902893,9.6,0.9665462962962963,0.192,5.6,2,886535215268,50,120.27927279472351,9.4,0.9529675925925926,0.188,4.4,3,312248258909,50,150.8325366973877,9.4,0.9454722222222222,0.188,6.8,4,897057706678,50,154.15355968475342,9.6,0.9530925925925924,0.192,6.4,5,351295778251,50,140.09250354766846,9.6,0.95525,0.192,7.0,6,518662415273,50,137.53302669525146,9.6,0.9325277777777778,0.192,5.6,7,530592662936,50,160.1410677433014,9.6,0.9473379629629628,0.192,5.2,8,487847253556,50,141.51355528831482,9.4,0.9418518518518516,0.188,6.2,9,895162051072,50,158.96020817756653,1478.896695137024,168.24477100372314
1,107,10.7,5,0,12,14,9,10,9,12,9,10,12,13,0.29,0.9409846073187687,12.390837648201485,12,14,11,14,10,13,0,0,0,0,10.540000000000001,14.86,0.9589756944444442,0.29719999999999996,0.9254188241007419,0.17999999999999985,0.008995543562837764,0.0036000000000000034,10,15.0,0.9646180555555555,0.3,10.4,10,119586514258,50,171.65165066719055,15.0,0.9639583333333333,0.3,9.6,11,922485741825,50,170.89832830429077,14.8,0.9492187499999999,0.296,11.0,12,886535215268,50,195.81898474693298,14.6,0.9435416666666666,0.292,11.0,13,312248258909,50,189.15522146224976,14.8,0.9697569444444444,0.296,11.6,14,897057706678,50,173.01816272735596,15.0,0.9637210648148147,0.3,9.0,15,351295778251,50,178.17230916023254,14.8,0.9557175925925925,0.296,9.6,16,518662415273,50,184.5064742565155,15.2,0.9722453703703702,0.304,11.2,17,530592662936,50,144.2137508392334,14.6,0.949398148148148,0.292,12.0,18,487847253556,50,197.67823886871338,14.8,0.9575810185185184,0.296,10.0,19,895162051072,50,186.93888139724731,1792.0520024299622,197.86451411247253
2,15,1.5,5,0,12,14,12,13,12,14,11,14,12,14,0.12103250183016119,0.9207309195775,6.761407040784487,11,12,9,13,0,0,0,0,0,0,4.0600000000000005,6.82,0.9383892195767194,0.13640000000000002,1.3507035203922435,0.38418745424597095,0.008829149999609712,0.007683749084919416,10,7.2,0.9329332010582009,0.144,2.8,20,119586514258,50,216.31588768959045,7.0,0.9337367724867723,0.14,3.6,21,922485741825,50,241.82746815681458,6.4,0.9460780423280422,0.128,5.8,22,886535215268,50,223.21605849266052,6.2,0.9423677248677248,0.124,6.2,23,312248258909,50,228.05392122268677,6.4,0.9458796296296296,0.128,5.6,24,897057706678,50,216.08266949653625,7.4,0.9367956349206347,0.148,1.8,25,351295778251,50,223.46151638031006,7.2,0.9189417989417988,0.144,4.0,26,518662415273,50,231.6347415447235,6.6,0.9506812169312167,0.132,4.2,27,530592662936,50,203.52100491523743,7.0,0.9439484126984127,0.14,3.6,28,487847253556,50,203.71366119384766,6.8,0.9325297619047619,0.136,3.0,29,895162051072,50,243.19013857841492,2231.017067670822,243.40949368476868
3,26,2.6,5,0,11,14,9,10,9,11,12,14,9,10,0.15072326564618763,0.9270742514185875,7.648487840319326,10,13,9,11,0,0,0,0,0,0,5.500000000000001,8.32,0.9487447089947088,0.16639999999999996,1.0742439201596627,0.3919183588453087,0.01083522878806062,0.007838367176906167,10,8.4,0.9546891534391533,0.168,5.2,30,119586514258,50,192.49605298042297,8.6,0.9579960317460318,0.172,3.6,31,922485741825,50,198.735454082489,8.2,0.9473875661375659,0.164,7.0,32,886535215268,50,210.36182022094727,7.6,0.952037037037037,0.152,4.8,33,312248258909,50,203.94722080230713,8.2,0.9486044973544973,0.164,5.6,34,897057706678,50,204.0637402534485,8.4,0.9564550264550263,0.168,6.2,35,351295778251,50,195.59972381591797,8.0,0.9338756613756612,0.16,5.6,36,518662415273,50,245.22995042800903,8.8,0.9284854497354497,0.176,4.2,37,530592662936,50,237.4184319972992,9.0,0.9661044973544974,0.18,5.6,38,487847253556,50,179.22330236434937,8.0,0.9418121693121692,0.16,7.2,39,895162051072,50,235.29459691047668,2102.370293855667,245.2442877292633
4,48,4.8,5,0,9,10,12,14,9,11,9,10,11,14,0.24711882359301166,0.932358246706837,10.892435752186154,12,14,12,14,12,14,12,14,0,0,8.120000000000001,12.9,0.952962962962963,0.258,1.3862178760930766,0.2720294101747087,0.010302358128062997,0.005440588203494182,10,12.8,0.9623713991769546,0.256,9.4,40,119586514258,50,193.1689760684967,12.6,0.9465174897119341,0.252,8.8,41,922485741825,50,228.60860419273376,12.4,0.9384722222222222,0.248,7.6,42,886535215268,50,241.94388937950134,13.0,0.9458693415637859,0.26,7.4,43,312248258909,50,220.99456334114075,12.8,0.9435390946502056,0.256,7.6,44,897057706678,50,225.59041571617126,12.8,0.9479218106995884,0.256,9.2,45,351295778251,50,216.89060997962952,13.4,0.9733899176954731,0.268,7.2,46,518662415273,50,176.97840285301208,13.2,0.9507870370370368,0.264,6.0,47,530592662936,50,217.1638219356537,13.0,0.9638991769547326,0.26,7.0,48,487847253556,50,198.22552704811096,13.0,0.9568621399176954,0.26,11.0,49,895162051072,50,216.87779879570007,2136.44260931015,242.16184425354004
5,143,14.3,5,0,11,13,10,11,11,14,10,13,12,14,0.22999999999999998,0.948850243937268,11.258200856669655,11,12,0,0,0,0,0,0,0,0,8.48,11.78,0.9679891975308641,0.23559999999999998,1.389100428334827,0.1400000000000002,0.009569476796798048,0.002799999999999992,10,12.0,0.9756944444444443,0.24,8.0,50,119586514258,50,107.81178641319275,11.6,0.9597299382716048,0.232,10.0,51,922485741825,50,132.23033905029297,11.8,0.9760030864197531,0.236,8.2,52,886535215268,50,112.4097216129303,11.6,0.961550925925926,0.232,9.6,53,312248258909,50,133.25686764717102,11.6,0.9632407407407406,0.232,11.4,54,897057706678,50,131.71136736869812,11.8,0.9510493827160493,0.236,7.0,55,351295778251,50,122.86789512634277,11.8,0.9729089506172838,0.236,8.6,56,518662415273,50,115.37031674385071,11.8,0.9650771604938271,0.236,6.8,57,530592662936,50,124.40382146835327,11.8,0.968202160493827,0.236,8.0,58,487847253556,50,118.41983222961426,12.0,0.986435185185185,0.24,7.2,59,895162051072,50,93.5456109046936,1192.0275585651398,133.28460788726807
6,29,2.9,5,0,10,13,12,14,10,12,9,10,10,11,0.18518001248439936,0.9260264191209227,9.431402773167479,12,13,11,14,9,12,0,0,0,0,6.9,10.06,0.9535706018518517,0.2012,1.265701386583739,0.4004996878900156,0.013772091365464532,0.00800999375780031,10,10.0,0.9688310185185184,0.2,7.4,60,119586514258,50,201.2498071193695,10.8,0.9580613425925926,0.216,4.6,61,922485741825,50,219.9735505580902,10.0,0.9609027777777777,0.2,9.2,62,886535215268,50,214.15053796768188,9.8,0.9751157407407407,0.196,7.4,63,312248258909,50,187.9304621219635,10.0,0.9496180555555556,0.2,7.0,64,897057706678,50,207.3405704498291,9.8,0.9335127314814815,0.196,6.0,65,351295778251,50,225.72086715698242,10.6,0.9668402777777776,0.212,6.6,66,518662415273,50,184.99140071868896,10.4,0.9460532407407408,0.208,5.4,67,530592662936,50,224.19225358963013,9.4,0.9357407407407407,0.188,8.2,68,487847253556,50,252.5498616695404,9.8,0.9410300925925925,0.196,7.2,69,895162051072,50,230.51138854026794,2148.610699892044,252.7742223739624
7,171,17.1,5,0,10,11,10,12,10,12,10,13,11,14,0.2999999999999998,0.9470882217366726,12.54135094030637,12,14,9,10,12,13,0,0,0,0,10.319999999999999,15.0,0.9563524305555555,0.29999999999999993,1.1106754701531856,0.0,0.004632104409441433,5.551115123125783e-17,10,15.0,0.9548263888888888,0.3,10.4,70,119586514258,50,167.75739002227783,15.0,0.946585648148148,0.3,10.6,71,922485741825,50,181.0809645652771,15.0,0.956886574074074,0.3,11.2,72,886535215268,50,153.76019930839539,15.0,0.9563252314814813,0.3,10.6,73,312248258909,50,159.58025765419006,15.0,0.9541608796296295,0.3,11.2,74,897057706678,50,157.13404369354248,15.0,0.9520949074074072,0.3,11.8,75,351295778251,50,160.3974094390869,15.0,0.963443287037037,0.3,11.2,76,518662415273,50,150.4125566482544,15.0,0.9575868055555554,0.3,8.6,77,530592662936,50,160.8668396472931,15.0,0.9618402777777777,0.3,9.0,78,487847253556,50,150.09200263023376,15.0,0.9597743055555555,0.3,8.6,79,895162051072,50,158.06968569755554,1599.1513493061066,181.10201239585876
8,162,16.2,5,0,12,14,12,13,10,14,10,12,11,14,0.23399999999999999,0.9472390717617707,12.35684046337637,0,0,0,0,0,0,0,0,0,0,9.32,11.9,0.9666972222222221,0.238,1.5184202316881847,0.09999999999999964,0.009729075230225703,0.0020000000000000018,10,11.8,0.9606805555555555,0.236,10.0,80,119586514258,50,107.3147497177124,11.8,0.968162037037037,0.236,9.8,81,922485741825,50,97.6856460571289,11.8,0.9587499999999999,0.236,8.8,82,886535215268,50,104.40752053260803,12.0,0.9775833333333332,0.24,8.2,83,312248258909,50,75.10211038589478,11.8,0.970537037037037,0.236,12.8,84,897057706678,50,96.1310522556305,12.0,0.9558148148148147,0.24,10.6,85,351295778251,50,104.42917203903198,12.0,0.9753703703703703,0.24,7.2,86,518662415273,50,86.66236519813538,11.8,0.9492175925925924,0.236,9.4,87,530592662936,50,115.93646931648254,12.0,0.9809120370370369,0.24,8.0,88,487847253556,50,79.65898990631104,12.0,0.9699444444444444,0.24,8.4,89,895162051072,50,91.69728636741638,959.0253617763519,116.145672082901
9,62,6.2,5,0,11,12,12,13,12,14,12,14,10,11,0.23305572809000083,0.9245193608104714,10.998244938543705,11,14,10,13,12,14,0,0,0,0,8.720000000000002,12.1,0.947876736111111,0.242,1.1391224692718513,0.22360679774997866,0.011678687650319796,0.004472135954999583,10,12.4,0.9475578703703703,0.248,7.8,90,119586514258,50,179.95565247535706,12.2,0.949554398148148,0.244,10.6,91,922485741825,50,187.8175492286682,12.2,0.9644444444444444,0.244,9.8,92,886535215268,50,153.0463788509369,11.8,0.948622685185185,0.236,8.4,93,312248258909,50,192.96451783180237,12.0,0.9341261574074072,0.24,10.0,94,897057706678,50,199.8791947364807,12.4,0.9456655092592592,0.248,8.8,95,351295778251,50,179.83046317100525,12.2,0.9460937499999998,0.244,8.0,96,518662415273,50,185.76406478881836,12.2,0.969097222222222,0.244,7.0,97,530592662936,50,145.29657077789307,11.8,0.9466319444444443,0.236,9.4,98,487847253556,50,197.83747243881226,11.8,0.9269733796296296,0.236,7.4,99,895162051072,50,221.86195731163025,1844.2538216114044,221.89255666732788
