,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,42,4.2,5,0,11,12,11,14,12,13,12,13,9,11,9,11,0.134,0.9303782456863767,6.919462287867114,0,0,0,0,0,0,0,0,5.0600000000000005,7.0600000000000005,0.9517608024691355,0.1412,0.9297311439335568,0.18000000000000016,0.010691278391379419,0.0035999999999999904,10,7.2,0.9452469135802467,0.144,5.0,0,351760113850,50,151.26378774642944,6.8,0.9473225308641973,0.136,3.6,1,800139113292,50,158.90211629867554,6.8,0.9420833333333332,0.136,3.6,2,174096585781,50,168.86833715438843,7.2,0.9433256172839505,0.144,6.4,3,865262255400,50,147.7022626399994,6.8,0.9372299382716047,0.136,5.4,4,512313529334,50,159.0417835712433,7.2,0.9759567901234568,0.144,5.0,5,763779728075,50,123.99572086334229,7.2,0.9564043209876539,0.144,5.2,6,863335377906,50,151.55987358093262,7.0,0.9600617283950617,0.14,6.6,7,266603316936,50,153.83700323104858,7.2,0.9529629629629629,0.144,4.8,8,724596727429,50,155.94227385520935,7.2,0.9570138888888887,0.144,5.0,9,726554289143,50,141.2799723148346,1512.3931312561035,169.4199821949005
1,85,8.5,5,0,10,13,10,13,10,11,11,12,9,11,11,13,0.29279999999999995,0.9299090578173455,12.55252689415841,10,11,10,13,10,11,0,0,9.879999999999999,15.12,0.9526687242798353,0.30239999999999995,1.3362634470792054,0.23999999999999969,0.01137983323124494,0.004800000000000004,10,14.8,0.9423405349794236,0.296,12.4,10,351760113850,50,213.0135359764099,14.8,0.9408281893004113,0.296,9.4,11,800139113292,50,217.16288113594055,15.2,0.9381995884773661,0.304,9.4,12,174096585781,50,217.24336314201355,15.2,0.9661522633744855,0.304,10.0,13,865262255400,50,177.60328555107117,15.0,0.9510236625514401,0.3,10.6,14,512313529334,50,206.25621819496155,15.0,0.9587654320987653,0.3,11.6,15,763779728075,50,191.23918628692627,15.4,0.9662808641975307,0.308,8.2,16,863335377906,50,178.95409750938416,15.0,0.9503806584362139,0.3,10.4,17,266603316936,50,197.1187038421631,15.6,0.9704886831275719,0.312,8.6,18,724596727429,50,160.436420917511,15.2,0.9422273662551438,0.304,8.2,19,726554289143,50,211.93930220603943,1970.9669947624207,217.41891646385193
2,153,15.3,5,0,11,14,10,14,9,13,12,14,11,12,11,12,0.2888445824720006,0.9498056162460268,13.993539973398448,0,0,0,0,0,0,0,0,11.52,14.8,0.9656242283950618,0.29599999999999993,1.2367699866992248,0.17888543819998334,0.007909306074517515,0.0035777087639996667,10,15.0,0.9722260802469135,0.3,11.2,20,351760113850,50,95.95272278785706,14.6,0.9575848765432098,0.292,13.4,21,800139113292,50,119.99884104728699,14.6,0.9458912037037036,0.292,11.0,22,174096585781,50,132.87107801437378,14.8,0.9685725308641975,0.296,12.4,23,865262255400,50,108.58705830574036,14.6,0.9655439814814814,0.292,11.8,24,512313529334,50,115.42638564109802,14.6,0.9647145061728394,0.292,9.0,25,763779728075,50,122.46365189552307,15.0,0.9671720679012346,0.3,10.0,26,863335377906,50,105.10647249221802,14.8,0.9738233024691358,0.296,12.8,27,266603316936,50,100.44974207878113,15.0,0.9689390432098764,0.3,11.6,28,724596727429,50,103.85438346862793,15.0,0.9717746913580246,0.3,12.0,29,726554289143,50,101.53459525108337,1106.2449309825897,133.07800221443176
3,81,8.1,5,0,9,11,12,14,12,14,12,14,12,14,10,11,0.25495180025927466,0.9385344624317791,11.963075407350901,12,14,12,14,0,0,0,0,8.84,13.059999999999999,0.9518246527777776,0.2612,1.561537703675451,0.1562049935181329,0.006645095172999247,0.0031240998703626647,10,13.0,0.9550694444444443,0.26,11.4,30,351760113850,50,177.57889032363892,13.0,0.9606076388888889,0.26,8.6,31,800139113292,50,174.68185329437256,13.0,0.9430729166666665,0.26,7.8,32,174096585781,50,199.60161995887756,13.0,0.9465972222222221,0.26,9.2,33,865262255400,50,190.81343388557434,13.0,0.9477777777777776,0.26,8.0,34,512313529334,50,192.5452253818512,12.8,0.9498090277777775,0.256,10.6,35,763779728075,50,193.93275499343872,13.0,0.9440104166666666,0.26,10.2,36,863335377906,50,200.00470638275146,13.2,0.9577604166666667,0.264,8.8,37,266603316936,50,182.06394505500793,13.2,0.9502777777777776,0.264,8.2,38,724596727429,50,180.86573719978333,13.4,0.9632638888888887,0.268,5.6,39,726554289143,50,165.36166858673096,1857.449835062027,200.02598452568054
4,139,13.9,5,0,12,14,12,14,9,13,9,11,11,13,12,14,0.3848445824720007,0.9561596509527647,20.124797123450822,11,14,11,14,0,0,0,0,16.119999999999997,19.6,0.9689146412037036,0.392,2.0023985617254128,0.17888543819998373,0.0063774951254695015,0.0035777087639996667,10,19.6,0.9684837962962962,0.392,15.8,40,351760113850,50,140.42478895187378,19.4,0.961171875,0.388,17.0,41,800139113292,50,152.63836193084717,19.6,0.9736950231481482,0.392,19.8,42,174096585781,50,131.38785338401794,19.6,0.9672656249999999,0.392,14.4,43,865262255400,50,143.77388405799866,19.8,0.9726302083333334,0.396,17.8,44,512313529334,50,126.22693920135498,19.8,0.9801128472222222,0.396,17.6,45,763779728075,50,120.71560549736023,19.6,0.9635040509259258,0.392,14.6,46,863335377906,50,142.76101422309875,19.6,0.9719675925925925,0.392,16.0,47,266603316936,50,137.67137670516968,19.8,0.9727401620370371,0.396,12.2,48,724596727429,50,132.50043940544128,19.2,0.9575752314814814,0.384,16.0,49,726554289143,50,169.30247402191162,1397.402737379074,169.5346236228943
5,165,16.5,5,0,10,12,12,14,9,13,10,14,10,13,12,14,0.334,0.9552903850332414,17.619145636942687,0,0,0,0,0,0,0,0,13.64,16.979999999999997,0.9689297839506172,0.3396,1.9895728184713426,0.13999999999999949,0.006819699458687921,0.002799999999999994,10,17.0,0.9582638888888887,0.34,12.6,50,351760113850,50,142.50037956237793,17.0,0.9699112654320988,0.34,17.6,51,800139113292,50,120.60491847991943,16.6,0.9599807098765432,0.332,15.8,52,174096585781,50,146.03037643432617,17.0,0.9688271604938271,0.34,14.0,53,865262255400,50,129.4382884502411,17.0,0.9764081790123456,0.34,14.2,54,512313529334,50,117.57781028747559,17.0,0.969375,0.34,10.2,55,763779728075,50,127.6074070930481,17.0,0.9666628086419754,0.34,12.6,56,863335377906,50,122.59645867347717,17.0,0.979440586419753,0.34,14.4,57,266603316936,50,111.63753652572632,17.2,0.9771141975308643,0.344,11.6,58,724596727429,50,114.96557378768921,17.0,0.9633140432098766,0.34,13.4,59,726554289143,50,133.6858286857605,1266.6445779800415,146.04627966880798
6,193,19.3,5,0,9,12,9,12,9,10,9,12,11,14,11,14,0.4570934003354314,0.9406798738130315,17.953568060567143,12,14,10,13,12,14,0,0,16.060000000000002,23.12,0.945736111111111,0.46240000000000003,0.94678403028357,0.13266499161421552,0.002528118649039732,0.002653299832284322,10,23.2,0.9478858024691357,0.464,16.8,60,351760113850,50,208.90679264068604,23.0,0.9434927983539093,0.46,15.2,61,800139113292,50,219.8758864402771,23.2,0.9435082304526747,0.464,16.0,62,174096585781,50,211.98900890350342,23.0,0.9465740740740741,0.46,17.2,63,865262255400,50,209.26969385147095,23.2,0.9459876543209877,0.464,15.6,64,512313529334,50,209.57338309288025,23.0,0.9468004115226337,0.46,15.8,65,763779728075,50,211.79595351219177,23.0,0.9468930041152261,0.46,17.6,66,863335377906,50,212.18150734901428,23.0,0.9401851851851851,0.46,14.8,67,266603316936,50,223.19196367263794,23.2,0.9495730452674896,0.464,16.8,68,724596727429,50,208.49538683891296,23.4,0.9464609053497942,0.468,14.8,69,726554289143,50,202.3155038356781,2117.595080137253,223.42006063461304
7,85,8.5,5,0,11,13,11,14,10,13,12,14,9,12,10,12,0.34967750061005365,0.9603565409413626,16.116840463376366,9,11,11,14,0,0,0,0,13.079999999999998,17.740000000000002,0.9699230324074074,0.35479999999999995,1.5184202316881847,0.1280624847486565,0.004783245733022384,0.002561249694973142,10,17.8,0.9681249999999999,0.356,15.2,70,351760113850,50,179.02199482917786,18.0,0.9744039351851852,0.36,12.4,71,800139113292,50,158.13315844535828,17.6,0.969837962962963,0.352,13.8,72,174096585781,50,169.71799492835999,17.8,0.9644733796296296,0.356,10.6,73,865262255400,50,180.62849044799805,17.8,0.9784027777777777,0.356,15.8,74,512313529334,50,161.00226473808289,17.6,0.9710127314814814,0.352,13.8,75,763779728075,50,168.25856971740723,17.8,0.9751967592592593,0.356,12.6,76,863335377906,50,161.5521423816681,17.6,0.9649594907407407,0.352,12.6,77,266603316936,50,182.00248670578003,17.8,0.9628356481481481,0.356,12.6,78,724596727429,50,185.79485845565796,17.6,0.9699826388888888,0.352,11.4,79,726554289143,50,174.52169752120972,1720.6336581707,185.81573963165283
8,147,14.7,5,0,12,13,10,14,10,13,12,14,10,11,9,10,0.23120000000000004,0.9493365270840882,10.82602916254693,0,0,0,0,0,0,0,0,8.700000000000001,11.88,0.9695833333333332,0.23760000000000003,1.063014581273465,0.16000000000000006,0.010123403124622503,0.003199999999999993,10,12.0,0.9656288580246911,0.24,8.6,80,351760113850,50,129.9524004459381,11.6,0.9537345679012345,0.232,10.8,81,800139113292,50,153.936927318573,11.6,0.9506520061728394,0.232,9.4,82,174096585781,50,146.57008147239685,12.0,0.9856172839506172,0.24,9.6,83,865262255400,50,99.86122703552246,12.0,0.978094135802469,0.24,6.8,84,512313529334,50,112.15240383148193,11.8,0.9705285493827157,0.236,8.6,85,763779728075,50,126.3034360408783,12.0,0.97170524691358,0.24,8.8,86,863335377906,50,124.04327654838562,11.8,0.9694560185185184,0.236,8.8,87,266603316936,50,121.0852952003479,12.0,0.9743711419753085,0.24,8.2,88,724596727429,50,115.72077989578247,12.0,0.9760455246913579,0.24,7.4,89,726554289143,50,117.22843170166016,1246.8542594909668,154.14682006835938
9,184,18.4,5,0,10,14,12,13,9,13,11,14,10,12,0,0,0.2776,0.9429491749732941,15.03744594106156,0,0,0,0,0,0,0,0,11.28,14.040000000000001,0.959773148148148,0.2808,1.8787229705307804,0.07999999999999971,0.008411986587426949,0.0015999999999999793,10,14.0,0.9528009259259258,0.28,10.8,90,351760113850,50,128.83091139793396,14.0,0.968773148148148,0.28,13.6,91,800139113292,50,107.99302816390991,14.2,0.962773148148148,0.284,9.0,92,174096585781,50,111.75329399108887,14.0,0.9523564814814813,0.28,11.0,93,865262255400,50,126.27158761024475,14.0,0.9626064814814812,0.28,12.4,94,512313529334,50,120.16643285751343,14.0,0.9721620370370371,0.28,13.2,95,763779728075,50,113.94591546058655,14.0,0.9521944444444443,0.28,8.8,96,863335377906,50,125.15471339225769,14.0,0.9630138888888888,0.28,14.2,97,266603316936,50,110.90703654289246,14.2,0.9666712962962961,0.284,10.6,98,724596727429,50,108.18210649490356,14.0,0.9443796296296295,0.28,9.2,99,726554289143,50,134.2583360671997,1187.4633619785309,134.28829264640808
