,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0.36417413601349974,0.9690345266171665,16.612133904446434,0,0,0,0,0,0,14.76,18.48,0.9758458994708995,0.3696,1.8521339044464358,0.2712931993250112,0.006811372853733031,0.005425863986500219,5,18.4,0.972337962962963,0.368,12.8,0,907480588039,50,134.7569465637207,18.8,0.985,0.376,13.6,1,119219411213,50,104.35766196250916,18.6,0.9756382275132275,0.372,14.8,2,948386598578,50,121.88696384429932,18.0,0.9653472222222222,0.36,14.4,3,443645952578,50,146.76522660255432,18.6,0.9809060846560848,0.372,18.2,4,214633551670,50,126.14382863044739,633.9106276035309,147.8375608921051
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0.26790076927629125,0.9631164000006774,10.608538878373272,0,0,0,0,0,0,9.48,13.719999999999999,0.9672513227513226,0.27440000000000003,1.1285388783732713,0.3249615361854385,0.00413492275064522,0.006499230723708758,5,13.6,0.9655357142857142,0.272,9.2,5,907480588039,50,186.47899842262268,13.8,0.966468253968254,0.276,10.8,6,119219411213,50,167.89816570281982,14.2,0.9736772486772487,0.284,10.8,7,948386598578,50,169.83125710487366,13.2,0.969345238095238,0.264,8.2,8,443645952578,50,179.8388786315918,13.8,0.9612301587301586,0.276,8.4,9,214633551670,50,175.75105452537537,879.7983543872833,186.7077717781067
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,0.32728081641154694,0.9547580569945628,13.484337600663306,11,14,0,0,0,0,12.559999999999999,16.56,0.966292824074074,0.33120000000000005,0.9243376006633076,0.19595917942265487,0.011534767079511144,0.003919183588453089,5,16.6,0.9779687499999998,0.332,13.0,10,907480588039,50,138.38383412361145,16.6,0.9596730324074073,0.332,12.2,11,119219411213,50,157.2128348350525,16.6,0.9746701388888886,0.332,11.2,12,948386598578,50,140.80775499343872,16.2,0.9468344907407407,0.324,12.4,13,443645952578,50,165.38614201545715,16.8,0.9723177083333332,0.336,14.0,14,214633551670,50,122.50321078300476,724.2937767505646,165.74730706214905
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,0.28417413601349983,0.9424107572816667,10.438180564262728,9,13,0,0,0,0,9.120000000000001,14.479999999999999,0.9570277777777777,0.2896,1.3181805642627265,0.27129319932501084,0.014617020496111027,0.0054258639865002005,5,14.0,0.9569791666666665,0.28,11.0,15,907480588039,50,222.56547617912292,14.4,0.9312934027777775,0.288,8.4,16,119219411213,50,249.48974061012268,14.6,0.9628964120370371,0.292,7.8,17,948386598578,50,177.26958417892456,14.8,0.9576765046296296,0.296,8.0,18,443645952578,50,202.9956624507904,14.6,0.9762934027777777,0.292,10.4,19,214633551670,50,163.59648156166077,1015.9169449806213,249.49368357658386
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0.17242229123600034,0.9332729253254277,6.673306666239987,0,0,0,0,0,0,5.840000000000001,8.8,0.9484034391534392,0.176,0.8333066662399864,0.17888543819998334,0.015130513828011408,0.0035777087639996667,5,9.0,0.9637037037037036,0.18,7.2,20,907480588039,50,156.44940304756165,8.6,0.9431415343915343,0.172,5.0,21,119219411213,50,184.9905092716217,8.6,0.9219047619047619,0.172,6.4,22,948386598578,50,241.77532243728638,9.0,0.961388888888889,0.18,5.2,23,443645952578,50,159.303240776062,8.8,0.9518783068783067,0.176,5.4,24,214633551670,50,179.45189380645752,921.9703693389893,242.16873288154602
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0.32,0.9475866408965209,12.372380257212004,0,0,0,0,0,0,11.72,16.0,0.9555701058201057,0.32,0.6523802572120037,0.0,0.00798346492358478,0.0,5,16.0,0.9483531746031745,0.32,11.2,25,907480588039,50,174.441725730896,16.0,0.9492724867724868,0.32,11.4,26,119219411213,50,172.93427896499634,16.0,0.9579563492063491,0.32,11.4,27,948386598578,50,160.3749496936798,16.0,0.9700595238095236,0.32,11.6,28,443645952578,50,136.32158827781677,16.0,0.9522089947089946,0.32,13.0,29,214633551670,50,168.59336018562317,812.6659028530121,174.44579100608826
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,0.2952,0.9573713497288775,12.230496607079937,9,10,0,0,0,0,10.72,14.84,0.9660011574074074,0.2968,1.5104966070799362,0.07999999999999971,0.008629807678529994,0.0016000000000000014,5,14.8,0.976730324074074,0.296,12.0,30,907480588039,50,124.86255717277527,15.0,0.9623611111111109,0.3,8.0,31,119219411213,50,147.47273349761963,14.8,0.9671701388888888,0.296,12.2,32,948386598578,50,137.2784125804901,14.8,0.9720833333333332,0.296,11.0,33,443645952578,50,131.88958501815796,14.8,0.9516608796296296,0.296,10.4,34,214633551670,50,157.19979786872864,698.7030861377716,157.57101035118103
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,0.3538032266460681,0.9624259317605076,15.402854233340015,12,14,0,0,0,0,14.0,18.0,0.9670752314814814,0.36,1.4028542333400147,0.30983866769659363,0.004649299720973886,0.0061967733539318726,5,17.8,0.9716493055555556,0.356,13.6,35,907480588039,50,164.56930780410767,18.6,0.9701388888888889,0.372,11.6,36,119219411213,50,166.31808805465698,17.8,0.968064236111111,0.356,15.4,37,948386598578,50,165.41745162010193,17.8,0.9583130787037036,0.356,14.0,38,443645952578,50,187.37235403060913,18.0,0.9672106481481482,0.36,15.4,39,214633551670,50,172.77400851249695,856.4512100219727,187.39191555976868
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,0.34080000000000005,0.9425216380148534,14.244384383287557,12,14,11,14,0,0,12.6,17.28,0.9493775720164608,0.3456,1.644384383287557,0.2400000000000001,0.00685593400160732,0.004799999999999979,5,17.0,0.9536779835390945,0.34,12.6,40,907480588039,50,204.23959612846375,17.6,0.9517412551440328,0.352,11.2,41,119219411213,50,202.82279229164124,17.4,0.9585313786008229,0.348,12.6,42,948386598578,50,186.21921229362488,17.0,0.940457818930041,0.34,11.0,43,443645952578,50,218.83548712730408,17.4,0.9424794238683126,0.348,15.6,44,214633551670,50,205.22629046440125,1017.3433783054352,219.21063351631165
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,0.4756404082057734,0.9559007690468933,19.035374328443584,11,13,9,12,12,14,18.0,23.88,0.962236111111111,0.47759999999999997,1.035374328443583,0.09797958971132678,0.006335342064217672,0.001959591794226544,5,23.8,0.9531597222222221,0.476,19.8,45,907480588039,50,184.55503749847412,24.0,0.9666365740740741,0.48,16.8,46,119219411213,50,171.45324993133545,23.8,0.9689537037037038,0.476,18.4,47,948386598578,50,165.81500363349915,24.0,0.9663009259259259,0.48,17.6,48,443645952578,50,162.0962164402008,23.8,0.9561296296296294,0.476,17.4,49,214633551670,50,195.78360080718994,879.7031083106995,195.80020141601562
