,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,81,8.1,5,0,11,12,9,10,10,13,10,14,10,12,0.09244040820577346,0.9344357938580428,8.109954954040928,0,0,0,0,0,0,0,0,0,0,7.0,9.44,0.9438388888888888,0.0944,1.1099549540409288,0.19595917942265464,0.009403095030846007,0.0019595917942265445,5,9.2,0.9357175925925926,0.092,7.6,0,119586514258,100,340.23113107681274,9.8,0.9513287037037035,0.098,7.4,1,922485741825,100,278.9074261188507,9.4,0.9576666666666664,0.094,7.4,2,886535215268,100,263.8607246875763,9.4,0.9326712962962962,0.094,4.8,3,312248258909,100,344.57431983947754,9.4,0.941810185185185,0.094,7.8,4,897057706678,100,276.42387533187866,1503.997477054596,345.63250827789307
1,107,10.7,5,0,12,14,9,10,9,12,9,10,12,13,0.14673508893593265,0.9445787672977634,11.351160935469109,12,14,11,14,10,13,0,0,0,0,10.36,14.8,0.9527939814814814,0.148,0.9911609354691093,0.12649110640673528,0.00821521418371804,0.0012649110640673528,5,14.8,0.9658738425925925,0.148,11.6,5,119586514258,100,319.0468668937683,14.8,0.9522453703703704,0.148,9.8,6,922485741825,100,353.24109172821045,15.0,0.9507581018518516,0.15,9.0,7,886535215268,100,357.01641941070557,14.8,0.9548553240740739,0.148,10.0,8,312248258909,100,341.48896408081055,14.6,0.9402372685185184,0.146,11.4,9,897057706678,100,367.20878648757935,1738.0021286010742,367.8252024650574
2,15,1.5,5,0,12,14,12,13,12,14,11,14,12,14,0.06347017787186529,0.9272518711155273,4.968998886412874,11,12,9,13,0,0,0,0,0,0,4.5200000000000005,6.6,0.9411375661375659,0.066,0.44899888641287294,0.25298221281347016,0.013885695022038572,0.0025298221281347057,5,6.8,0.9256117724867723,0.068,4.2,10,119586514258,100,417.19575810432434,6.8,0.9333928571428568,0.068,5.0,11,922485741825,100,436.3682448863983,6.2,0.9504662698412697,0.062,4.8,12,886535215268,100,391.7752323150635,6.8,0.9326355820105819,0.068,3.8,13,312248258909,100,458.21047019958496,6.4,0.9635813492063491,0.064,4.8,14,897057706678,100,321.28124833106995,2024.830953836441,458.78017377853394
3,26,2.6,5,0,11,14,9,10,9,11,12,14,9,10,0.07772185611406694,0.9266923122733739,6.402852300228219,10,13,9,11,0,0,0,0,0,0,5.5600000000000005,8.16,0.9423505291005292,0.0816,0.8428523002282189,0.38781438859330647,0.015658216827155288,0.0038781438859330636,5,8.4,0.9409391534391534,0.084,4.4,15,119586514258,100,443.7872016429901,8.6,0.9636904761904762,0.086,5.2,16,922485741825,100,312.378839969635,7.8,0.9323743386243386,0.078,6.2,17,886535215268,100,453.68866777420044,8.4,0.9549735449735449,0.084,5.2,18,312248258909,100,386.5453724861145,7.6,0.9197751322751323,0.076,6.8,19,897057706678,100,536.9598860740662,2133.359967947006,537.4068429470062
4,48,4.8,5,0,9,10,12,14,9,11,9,10,11,14,0.12231001113587127,0.9378063993924799,10.344529909033445,12,14,12,14,12,14,12,14,0,0,9.68,12.680000000000001,0.9481008230452674,0.1268,0.664529909033446,0.4489988864128735,0.010294423652787526,0.004489988864128733,5,12.2,0.93488683127572,0.122,10.0,20,119586514258,100,516.8479871749878,13.4,0.9577777777777777,0.134,9.4,21,922485741825,100,377.3068823814392,12.8,0.9553960905349794,0.128,10.6,22,886535215268,100,366.73399114608765,12.8,0.9562551440329217,0.128,9.8,23,312248258909,100,379.8625178337097,12.2,0.9361882716049382,0.122,8.6,24,897057706678,100,474.75929951667786,2115.510678052902,516.852210521698
5,143,14.3,5,0,11,13,10,11,11,14,10,13,12,14,0.11439999999999999,0.9570249513101426,10.309947366963035,11,12,0,0,0,0,0,0,0,0,9.360000000000001,11.68,0.9697361111111109,0.11679999999999999,0.9499473669630333,0.23999999999999996,0.012711159800968258,0.002399999999999996,5,11.4,0.9505015432098762,0.114,10.0,25,119586514258,100,280.8084075450897,11.8,0.9613348765432096,0.118,9.4,26,922485741825,100,231.60323882102966,12.0,0.9837114197530864,0.12,7.8,27,886535215268,100,140.82969307899475,11.8,0.9828395061728393,0.118,9.0,28,312248258909,100,168.49300026893616,11.4,0.970293209876543,0.114,10.6,29,897057706678,100,252.063734292984,1073.7980740070343,280.81323170661926
6,29,2.9,5,0,10,13,12,14,10,12,9,10,10,11,0.09690333704529042,0.939002213332244,7.361816307401945,12,13,11,14,9,12,0,0,0,0,6.480000000000001,9.84,0.9478530092592591,0.0984,0.881816307401944,0.1496662954709577,0.008850795927015044,0.001496662954709578,5,10.0,0.9365219907407406,0.1,7.2,30,119586514258,100,410.1367826461792,10.0,0.958449074074074,0.1,7.2,31,922485741825,100,388.7245955467224,9.8,0.9519502314814814,0.098,5.4,32,886535215268,100,412.0053656101227,9.6,0.9381539351851852,0.096,5.4,33,312248258909,100,481.35463643074036,9.8,0.9541898148148146,0.098,7.2,34,897057706678,100,402.70304679870605,2094.9244270324707,481.84382700920105
7,171,17.1,5,0,10,11,10,12,10,12,10,13,11,14,0.15,0.9493430464724731,13.009160837518902,12,14,9,10,12,13,0,0,0,0,11.52,15.0,0.954611111111111,0.15,1.4891608375189032,0.0,0.005268064638637824,0.0,5,15.0,0.9559780092592591,0.15,10.8,35,119586514258,100,354.7127227783203,15.0,0.9597685185185184,0.15,11.4,36,922485741825,100,321.8075909614563,15.0,0.9479745370370368,0.15,13.4,37,886535215268,100,350.06994366645813,15.0,0.9489120370370367,0.15,9.2,38,312248258909,100,347.0994989871979,15.0,0.9604224537037036,0.15,12.8,39,897057706678,100,322.67720675468445,1696.366963148117,354.72346472740173
8,162,16.2,5,0,12,14,12,13,10,14,10,12,11,14,0.1188,0.9633720226733165,9.95894663844041,0,0,0,0,0,0,0,0,0,0,9.2,11.959999999999999,0.9700379629629629,0.1196,0.758946638440411,0.07999999999999971,0.006665940289646361,0.0008000000000000007,5,11.8,0.9663611111111109,0.118,10.0,40,119586514258,100,214.1918079853058,12.0,0.9612314814814814,0.12,8.8,41,922485741825,100,177.23629069328308,12.0,0.9679953703703704,0.12,10.0,42,886535215268,100,158.24678778648376,12.0,0.9740277777777777,0.12,9.2,43,312248258909,100,154.3745617866516,12.0,0.980574074074074,0.12,8.0,44,897057706678,100,131.64133739471436,835.6907856464386,214.20236158370972
9,62,6.2,5,0,11,12,12,13,12,14,12,14,10,11,0.12119999999999999,0.944090373960805,9.88344316577992,11,14,10,13,12,14,0,0,0,0,8.72,12.28,0.9553368055555553,0.12279999999999999,1.1634431657799191,0.16000000000000025,0.011246431594750342,0.0016000000000000014,5,12.0,0.9383275462962961,0.12,7.2,45,119586514258,100,414.2787854671478,12.4,0.9545543981481479,0.124,10.4,46,922485741825,100,327.250860452652,12.4,0.9609953703703703,0.124,8.6,47,886535215268,100,316.6860496997833,12.2,0.9505208333333331,0.122,7.8,48,312248258909,100,371.8172929286957,12.4,0.9722858796296295,0.124,9.6,49,897057706678,100,287.3154516220093,1717.348440170288,414.74032831192017
10,194,19.4,5,0,12,14,9,12,12,14,10,12,10,11,0.15,0.9394785372387903,12.59427106217473,12,14,12,14,10,11,0,0,0,0,11.48,15.0,0.9436215277777776,0.15,1.1142710621747296,0.0,0.0041429905389873236,0.0,5,15.0,0.9497164351851851,0.15,13.0,50,119586514258,100,345.0410397052765,15.0,0.9468807870370369,0.15,11.6,51,922485741825,100,347.9021739959717,15.0,0.9419444444444443,0.15,9.6,52,886535215268,100,377.4468104839325,15.0,0.9380844907407407,0.15,11.2,53,312248258909,100,390.8889510631561,15.0,0.9414814814814814,0.15,12.0,54,897057706678,100,367.30652594566345,1828.5855011940002,391.37771677970886
