,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0.11265335989386369,0.9525229852516669,10.179332590941916,0,0,0,0,0,0,0,0,9.88,11.6,0.9650740740740741,0.11599999999999999,0.2993325909419155,0.3346640106136301,0.012551088822407176,0.0033466401061363,5,12.2,0.9783757716049383,0.122,9.8,0,875543259214,100,196.18781185150146,11.2,0.9475115740740739,0.112,10.4,1,479195454739,100,286.03162693977356,11.6,0.9746990740740741,0.116,9.6,2,556916935260,100,257.7862617969513,11.4,0.9525115740740739,0.114,9.6,3,955749614914,100,263.7209503650665,11.6,0.9722723765432097,0.116,10.0,4,475558383901,100,239.502112865448,1243.2287638187408,286.84504890441895
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,0.2096,0.9519314908553779,17.990187156409753,11,13,11,14,0,0,0,0,16.12,21.04,0.9562251157407406,0.2104,1.8701871564097539,0.07999999999999971,0.004293624885362785,0.0008000000000000007,5,21.2,0.9551475694444445,0.212,18.6,5,875543259214,100,360.5078330039978,21.0,0.9642071759259258,0.21,17.6,6,479195454739,100,323.6069073677063,21.0,0.9558796296296296,0.21,16.2,7,556916935260,100,350.84787225723267,21.0,0.9546296296296296,0.21,14.8,8,955749614914,100,321.1569173336029,21.0,0.9512615740740741,0.21,13.4,9,475558383901,100,381.50541067123413,1737.6249406337738,381.71209621429443
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,0.24960000000000002,0.9424579943072429,22.515808847162177,9,12,11,13,10,13,12,14,20.8,25.04,0.947250925925926,0.2504,1.715808847162177,0.07999999999999971,0.004792931618683071,0.0008000000000000007,5,25.0,0.9416759259259259,0.25,19.6,10,875543259214,100,450.527706861496,25.2,0.9502175925925925,0.252,20.2,11,479195454739,100,390.896737575531,25.0,0.9429189814814813,0.25,18.6,12,556916935260,100,427.94023060798645,25.0,0.9547291666666666,0.25,22.6,13,955749614914,100,376.27632427215576,25.0,0.946712962962963,0.25,23.0,14,475558383901,100,428.3537163734436,2073.994715690613,450.53138303756714
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,0.17,0.9567346893395496,12.883993355463392,9,10,10,12,10,13,0,0,11.679999999999998,17.0,0.9616286008230454,0.17,1.2039933554633935,0.0,0.004893911483495735,0.0,5,17.0,0.9635751028806584,0.17,12.0,15,875543259214,100,281.7256190776825,17.0,0.9557973251028806,0.17,11.2,16,479195454739,100,317.67561888694763,17.0,0.9610905349794238,0.17,10.2,17,556916935260,100,294.59467029571533,17.0,0.9698353909465021,0.17,11.2,18,955749614914,100,252.5663559436798,17.0,0.9578446502057614,0.17,13.8,19,475558383901,100,309.6698544025421,1456.2321186065674,318.067551612854
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0.1400676192420619,0.9562275732188695,12.02162636914152,0,0,0,0,0,0,0,0,11.16,14.24,0.9620879629629628,0.14240000000000003,0.8616263691415205,0.23323807579381198,0.005860389744093363,0.002332380757938111,5,14.6,0.9692013888888887,0.146,11.6,20,875543259214,100,216.89777731895447,14.0,0.960636574074074,0.14,9.6,21,479195454739,100,261.85382413864136,14.0,0.9543055555555555,0.14,11.2,22,556916935260,100,295.4147274494171,14.2,0.968449074074074,0.142,12.2,23,955749614914,100,196.02320289611816,14.4,0.9578472222222221,0.144,11.2,24,475558383901,100,266.5888741016388,1236.77840590477,295.88702297210693
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,0.2500870680067499,0.9589615066940109,19.954986910905067,11,14,10,12,11,14,12,14,19.0,25.28,0.9679175925925925,0.2528,0.9549869109050658,0.2712931993250106,0.008956085898581528,0.00271293199325011,5,25.4,0.9661550925925926,0.254,19.2,25,875543259214,100,352.9338936805725,25.2,0.9676319444444446,0.252,17.4,26,479195454739,100,317.9171390533447,25.4,0.9767523148148147,0.254,19.0,27,556916935260,100,283.3408052921295,24.8,0.9523425925925926,0.248,20.4,28,955749614914,100,447.71388387680054,25.6,0.9767060185185186,0.256,19.0,29,475558383901,100,288.1094620227814,1690.0151839256287,448.1292073726654
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,0.09580400160128129,0.9574179760463063,7.7796550698475775,10,11,0,0,0,0,0,0,7.2,10.080000000000002,0.9649417989417989,0.1008,0.5796550698475774,0.4995998398718716,0.007523822895492636,0.004995998398718717,5,10.6,0.9624966931216932,0.106,7.6,30,875543259214,100,319.6553325653076,9.4,0.9693253968253968,0.094,7.8,31,479195454739,100,308.34221267700195,9.6,0.9580257936507935,0.096,7.6,32,556916935260,100,350.0079653263092,10.6,0.9773710317460317,0.106,6.6,33,955749614914,100,231.09279489517212,10.2,0.9574900793650792,0.102,6.4,34,475558383901,100,312.2882959842682,1521.386601448059,350.4877393245697
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0.09694670016771567,0.9334890949870344,9.839047078536122,0,0,0,0,0,0,0,0,9.0,9.96,0.9493541666666665,0.0996,0.8390470785361217,0.2653299832284321,0.015865071679632105,0.002653299832284318,5,10.4,0.9721527777777778,0.104,9.4,35,875543259214,100,225.04894948005676,9.8,0.9246759259259257,0.098,7.8,36,479195454739,100,327.3887345790863,10.0,0.9588310185185184,0.1,9.8,37,556916935260,100,242.61172342300415,9.6,0.9432060185185183,0.096,9.8,38,955749614914,100,281.9070348739624,10.0,0.9479050925925924,0.1,8.2,39,475558383901,100,295.1542110443115,1372.1106534004211,327.8277530670166
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0.13694670016771568,0.9442219099297594,12.982826420446914,0,0,0,0,0,0,0,0,11.92,13.960000000000003,0.960550925925926,0.1396,1.0628264204469144,0.26532998322843215,0.01632901599616657,0.002653299832284313,5,14.4,0.9773341049382717,0.144,11.2,40,875543259214,100,215.68224024772644,13.8,0.9585030864197529,0.138,10.2,41,479195454739,100,314.45158433914185,14.0,0.9789197530864197,0.14,13.0,42,556916935260,100,214.89055061340332,13.6,0.9349999999999999,0.136,12.8,43,955749614914,100,325.30613470077515,14.0,0.9529976851851852,0.14,12.4,44,475558383901,100,307.65494108200073,1377.9854509830475,325.8533744812012
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,0.0674606123086602,0.9288124200737456,6.4647605144240075,10,12,0,0,0,0,0,0,5.16,7.040000000000001,0.9429424603174601,0.0704,1.304760514424007,0.29393876913398165,0.01413004024371443,0.0029393876913398095,5,7.4,0.9324999999999999,0.074,4.4,45,875543259214,100,347.30478024482727,6.8,0.9391269841269841,0.068,7.0,46,479195454739,100,327.45632243156433,6.8,0.9252182539682537,0.068,3.2,47,556916935260,100,430.59241914749146,6.8,0.9539781746031745,0.068,6.0,48,955749614914,100,311.07469177246094,7.4,0.9638888888888887,0.074,5.2,49,475558383901,100,261.33651423454285,1677.7647278308868,431.0235421657562
10,180,18.0,5,0,11,14,10,12,11,12,11,14,12,13,10,12,0.17,0.9464589658927616,14.308948434412773,12,14,9,11,9,10,0,0,12.36,17.0,0.951753086419753,0.17,1.9489484344127732,0.0,0.005294120526991423,0.0,5,17.0,0.9524897119341564,0.17,15.2,50,875543259214,100,334.14945554733276,17.0,0.945488683127572,0.17,11.2,51,479195454739,100,338.5338385105133,17.0,0.9542592592592593,0.17,10.6,52,556916935260,100,322.10034942626953,17.0,0.9599537037037034,0.17,10.6,53,955749614914,100,284.30585384368896,17.0,0.9465740740740739,0.17,14.2,54,475558383901,100,338.5877003669739,1617.6771976947784,339.07187843322754
11,124,12.4,5,0,10,11,11,13,11,13,10,12,12,14,11,14,0.17917157287525382,0.95799253219808,15.533452376207554,10,14,9,12,0,0,0,0,14.039999999999997,18.200000000000003,0.9659525462962962,0.182,1.4934523762075576,0.282842712474619,0.007960014098216232,0.0028284271247461927,5,18.4,0.9664525462962963,0.184,13.6,55,875543259214,100,278.81083512306213,17.8,0.9586805555555555,0.178,16.2,56,479195454739,100,322.1705195903778,18.6,0.9807552083333333,0.186,14.6,57,556916935260,100,192.98506331443787,18.0,0.9644184027777777,0.18,14.2,58,955749614914,100,283.93751788139343,18.2,0.9594560185185186,0.182,11.6,59,475558383901,100,308.8237326145172,1386.7276685237885,322.64132618904114
12,24,2.4,5,1,10,13,9,12,9,13,9,12,10,13,10,11,0.09580400160128129,0.9574179760463063,7.7796550698475775,10,11,0,0,0,0,0,0,7.2,10.080000000000002,0.9649417989417989,0.1008,0.5796550698475774,0.4995998398718716,0.007523822895492636,0.004995998398718717,5,10.6,0.9624966931216932,0.106,7.6,30,875543259214,100,319.6553325653076,9.4,0.9693253968253968,0.094,7.8,31,479195454739,100,308.34221267700195,9.6,0.9580257936507935,0.096,7.6,32,556916935260,100,350.0079653263092,10.6,0.9773710317460317,0.106,6.6,33,955749614914,100,231.09279489517212,10.2,0.9574900793650792,0.102,6.4,34,475558383901,100,312.2882959842682,1521.386601448059,0.0013561248779296875
13,167,16.7,5,1,11,12,10,12,10,11,10,12,11,14,12,14,0.17,0.9567346893395496,12.883993355463392,9,10,10,12,10,13,0,0,11.679999999999998,17.0,0.9616286008230454,0.17,1.2039933554633935,0.0,0.004893911483495735,0.0,5,17.0,0.9635751028806584,0.17,12.0,15,875543259214,100,281.7256190776825,17.0,0.9557973251028806,0.17,11.2,16,479195454739,100,317.67561888694763,17.0,0.9610905349794238,0.17,10.2,17,556916935260,100,294.59467029571533,17.0,0.9698353909465021,0.17,11.2,18,955749614914,100,252.5663559436798,17.0,0.9578446502057614,0.17,13.8,19,475558383901,100,309.6698544025421,1456.2321186065674,0.0009827613830566406
14,22,2.2,5,1,9,10,9,11,11,13,11,12,10,14,12,14,0.059470177871865294,0.920659814256483,5.303033476111609,0,0,0,0,0,0,0,0,4.84,6.2,0.9365833333333331,0.062,0.463033476111609,0.2529822128134703,0.01592351907685008,0.002529822128134704,5,6.2,0.9203356481481482,0.062,4.4,60,875543259214,100,443.2025604248047,6.2,0.9433796296296295,0.062,5.2,61,479195454739,100,315.4035897254944,6.2,0.947372685185185,0.062,5.0,62,556916935260,100,335.3881924152374,5.8,0.9154166666666664,0.058,5.4,63,955749614914,100,439.27601432800293,6.6,0.9564120370370368,0.066,4.2,64,475558383901,100,315.6867697238922,1848.9571266174316,443.2065815925598
15,103,10.3,5,1,11,14,9,12,11,14,9,11,10,13,0,0,0.12494670016771567,0.9601943883795163,12.14253963992756,0,0,0,0,0,0,0,0,10.959999999999999,12.76,0.9652407407407407,0.1276,1.1825396399275592,0.26532998322843176,0.005046352361224414,0.0026532998322843226,5,13.2,0.9674629629629632,0.132,10.0,65,875543259214,100,228.67870116233826,12.8,0.9682314814814814,0.128,9.2,66,479195454739,100,224.54385614395142,12.6,0.9652222222222221,0.126,11.8,67,556916935260,100,234.8624086380005,12.4,0.955574074074074,0.124,11.4,68,955749614914,100,296.9971115589142,12.8,0.9697129629629628,0.128,12.4,69,475558383901,100,212.25013995170593,1197.3322174549103,297.45177388191223
16,110,11.0,5,1,11,12,9,11,10,12,10,13,9,13,10,13,0.2136,0.9422113478290512,16.097534028617805,11,14,9,11,11,12,12,14,14.719999999999999,21.52,0.9537999999999999,0.2152,1.3775340286178053,0.16000000000000103,0.011588652170948606,0.0016000000000000014,5,21.4,0.9401435185185185,0.214,15.4,70,875543259214,100,418.73989176750183,21.4,0.9431296296296295,0.214,12.6,71,479195454739,100,408.56012654304504,21.4,0.9520046296296293,0.214,16.0,72,556916935260,100,377.81056332588196,21.8,0.9705162037037036,0.218,13.6,73,955749614914,100,299.0505087375641,21.6,0.9632060185185185,0.216,16.0,74,475558383901,100,353.85033202171326,1858.0114223957062,419.1903328895569
17,167,16.7,5,1,11,14,10,12,10,11,11,14,12,14,10,13,0.17,0.9551574996444245,15.161249390243759,10,13,0,0,0,0,0,0,13.88,17.0,0.9622804232804232,0.17,1.2812493902437574,0.0,0.007122923635998646,0.0,5,17.0,0.9513624338624338,0.17,15.6,75,875543259214,100,297.3634195327759,17.0,0.9712169312169311,0.17,12.6,76,479195454739,100,228.4795548915863,17.0,0.9635515873015873,0.17,14.6,77,556916935260,100,257.7884154319763,17.0,0.9677711640211638,0.17,12.2,78,955749614914,100,216.23466682434082,17.0,0.9574999999999999,0.17,14.4,79,475558383901,100,277.6864433288574,1277.5525000095367,297.3747718334198
18,187,18.7,5,1,10,13,9,11,11,14,10,12,11,14,11,13,0.18,0.9453768540749128,15.57979589711327,11,14,0,0,0,0,0,0,14.6,18.0,0.9526216931216931,0.18,0.9797958971132708,0.0,0.007244839046780296,0.0,5,18.0,0.9426719576719575,0.18,12.8,80,875543259214,100,367.196848154068,18.0,0.9618650793650795,0.18,14.4,81,479195454739,100,257.84291887283325,18.0,0.9534060846560847,0.18,15.2,82,556916935260,100,307.9718129634857,18.0,0.9588029100529101,0.18,15.6,83,955749614914,100,282.98106360435486,18.0,0.9463624338624337,0.18,15.0,84,475558383901,100,334.90965962409973,1550.9023032188416,367.6490318775177
