,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,68,6.8,5,0,10,13,11,14,12,14,12,13,12,14,12,13,9,10,0.20136235316737733,0.8983894514793679,11.832492661441115,0,0,0,0,0,0,8.0,10.68,0.9409312169312167,0.2136,1.277497553813705,0.20396078054371145,0.014180588483949623,0.004079215610874232,5,11.0,0.9238029100529099,0.22,7.0,0,948254457740,50,159.70020747184753,10.8,0.9609986772486769,0.216,8.2,1,462692526779,50,137.3062562942505,10.6,0.9309126984126983,0.212,9.8,2,183056700150,50,151.0422341823578,10.6,0.9540608465608463,0.212,6.2,3,827341541378,50,149.5880105495453,10.4,0.9348809523809523,0.208,8.8,4,121389923579,50,158.9527623653412,756.5894708633423,160.0564730167389
1,123,12.3,5,0,12,14,12,14,9,11,9,10,9,11,10,12,9,12,0.3853623531673773,0.9293437865432441,17.54487910742456,10,14,10,13,0,0,14.959999999999999,19.880000000000003,0.9582628600823044,0.3976,0.8616263691415207,0.20396078054371067,0.00963969117968678,0.004079215610874232,5,19.8,0.9620138888888887,0.396,15.4,5,948254457740,50,165.27284264564514,19.6,0.9435931069958846,0.392,13.6,6,462692526779,50,195.57401084899902,20.2,0.9700591563786009,0.404,14.6,7,183056700150,50,136.61132717132568,20.0,0.9647453703703704,0.4,16.2,8,827341541378,50,153.6056888103485,19.8,0.9509027777777777,0.396,15.0,9,121389923579,50,183.91338634490967,834.977255821228,195.72359538078308
2,25,2.5,5,0,10,11,9,13,10,14,9,10,11,14,9,13,9,11,0.2481544193590977,0.9135935984408486,12.367265229607778,9,13,0,0,0,0,8.84,13.440000000000001,0.959886574074074,0.26880000000000004,1.1757550765359257,0.3440930106817051,0.015430991877741782,0.006881860213634107,5,13.4,0.9421498842592592,0.268,8.6,10,948254457740,50,223.7635052204132,13.6,0.9756047453703702,0.272,9.2,11,462692526779,50,182.59557485580444,13.2,0.9425636574074072,0.264,8.4,12,183056700150,50,223.68622660636902,13.0,0.9611371527777777,0.26,7.2,13,827341541378,50,187.1817388534546,14.0,0.9779774305555554,0.28,10.8,14,121389923579,50,163.43066906929016,980.6577146053314,223.871896982193
3,84,8.4,5,0,9,10,10,13,10,14,9,10,10,11,9,11,12,14,0.3028057154523713,0.8988932418501018,13.538419957660617,9,11,12,14,0,0,12.4,15.84,0.9454881687242798,0.3168,0.3794733192202055,0.23323807579381187,0.015531642291392674,0.004664761515876244,5,15.4,0.9221759259259259,0.308,12.0,15,948254457740,50,207.89511370658875,15.8,0.9570061728395061,0.316,12.0,16,462692526779,50,164.95652842521667,16.0,0.9394778806584362,0.32,12.4,17,183056700150,50,179.07480883598328,16.0,0.9673405349794238,0.32,12.6,18,827341541378,50,157.1401560306549,16.0,0.9414403292181068,0.32,13.0,19,121389923579,50,179.7734935283661,888.8401005268097,207.90176010131836
4,177,17.7,5,0,11,12,11,12,9,13,11,14,12,14,12,13,10,12,0.4,0.9449473617642602,19.728057970676268,10,13,11,14,0,0,14.76,20.0,0.9569855967078189,0.4,1.6560193235587557,0.0,0.004012744981186253,0.0,5,20.0,0.9638040123456789,0.4,17.4,20,948254457740,50,119.28087639808655,20.0,0.9569650205761315,0.4,12.2,21,462692526779,50,123.92225646972656,20.0,0.9578600823045266,0.4,14.4,22,183056700150,50,129.7237846851349,20.0,0.9545318930041152,0.4,14.8,23,827341541378,50,133.51994514465332,20.0,0.9517669753086417,0.4,15.0,24,121389923579,50,134.42481231689453,640.8716750144958,134.56299710273743
5,170,17.0,5,0,9,10,11,12,11,12,11,14,10,12,12,13,10,11,0.24,0.9432181495842503,12.028919844435192,12,14,0,0,0,0,8.279999999999998,12.0,0.9498738425925926,0.24,1.2496399481450648,0.0,0.0022185643361140725,0.0,5,12.0,0.9523321759259258,0.24,8.0,25,948254457740,50,123.06042408943176,12.0,0.9496064814814813,0.24,10.4,26,462692526779,50,122.67264866828918,12.0,0.9476331018518518,0.24,7.4,27,183056700150,50,133.23285484313965,12.0,0.9473032407407406,0.24,8.8,28,827341541378,50,131.41610598564148,12.0,0.9524942129629628,0.24,6.8,29,121389923579,50,125.05619692802429,635.4382305145264,133.2389907836914
6,76,7.6,5,0,12,14,11,14,9,13,10,12,11,14,10,11,10,12,0.2751636738519611,0.9146544908069221,15.226333320311483,0,0,0,0,0,0,10.96,14.64,0.9548664021164022,0.2928,1.4221111067704941,0.2939387691339817,0.013403970436493363,0.005878775382679633,5,14.8,0.9561342592592593,0.296,12.2,30,948254457740,50,140.1776294708252,15.0,0.9708432539682539,0.3,10.4,31,462692526779,50,126.03724002838135,14.8,0.9660019841269841,0.296,11.0,32,183056700150,50,124.25406503677368,14.2,0.9331018518518519,0.284,8.6,33,827341541378,50,168.74903416633606,14.4,0.9482506613756614,0.288,12.6,34,121389923579,50,151.61464405059814,710.8326127529144,168.92253589630127
7,48,4.8,5,0,9,12,11,14,10,11,12,14,11,14,12,13,10,12,0.20932240804049934,0.931698286669449,11.046656410232135,0,0,0,0,0,0,8.879999999999999,11.280000000000001,0.961616402116402,0.22559999999999997,0.7222188034107118,0.2712931993250111,0.009972705148984327,0.005425863986500208,5,11.8,0.9753968253968254,0.236,9.2,35,948254457740,50,111.02304530143738,11.2,0.9452314814814814,0.224,9.0,36,462692526779,50,153.84397840499878,11.0,0.95755291005291,0.22,7.6,37,183056700150,50,154.18546414375305,11.2,0.9646626984126982,0.224,9.8,38,827341541378,50,131.0031554698944,11.2,0.9652380952380952,0.224,8.8,39,121389923579,50,138.69899821281433,688.754641532898,154.30532336235046
8,158,15.8,5,0,9,10,10,12,11,12,10,11,9,10,10,14,9,13,0.3917212246173204,0.9425527347144937,20.661962316924637,12,14,11,13,9,11,14.24,19.88,0.9551624999999998,0.3976,2.140654105641545,0.09797958971132678,0.004203255095168702,0.001959591794226544,5,19.8,0.9529513888888888,0.396,12.6,40,948254457740,50,166.43841981887817,19.8,0.9481111111111108,0.396,15.6,41,462692526779,50,169.5482497215271,20.0,0.9588749999999997,0.4,13.0,42,183056700150,50,150.11688137054443,20.0,0.9594444444444441,0.4,12.2,43,827341541378,50,149.9595673084259,19.8,0.9564305555555555,0.396,17.8,44,121389923579,50,149.33348727226257,785.3966054916382,169.55452346801758
9,62,6.2,5,0,9,10,12,13,9,12,10,13,10,14,9,11,12,13,0.356440044543485,0.9310993599154442,19.6381018610464,9,12,12,14,9,12,14.160000000000002,18.72,0.9488546296296295,0.37439999999999996,1.8260339536821328,0.29933259094191544,0.005918423238061761,0.005986651818838312,5,18.2,0.9495532407407407,0.364,11.8,45,948254457740,50,210.64202427864075,18.8,0.9418240740740739,0.376,15.8,46,462692526779,50,201.75471687316895,19.0,0.9550671296296296,0.38,12.6,47,183056700150,50,177.0264174938202,18.6,0.9423333333333332,0.372,14.0,48,827341541378,50,202.86665439605713,19.0,0.9554953703703705,0.38,16.6,49,121389923579,50,180.36041235923767,972.6502254009247,210.64771485328674
10,116,11.6,5,0,11,12,9,12,12,14,10,13,11,12,10,14,10,14,0.33022002227174263,0.9276421104179499,19.545502141674135,0,0,0,0,0,0,12.6,16.96,0.9637480158730158,0.33920000000000006,2.3151673805580453,0.14966629547095714,0.012035301818355321,0.002993325909419138,5,17.0,0.9607109788359789,0.34,13.2,50,948254457740,50,133.72068214416504,16.8,0.9427182539682538,0.336,9.8,51,462692526779,50,146.97539591789246,17.2,0.9789847883597883,0.344,16.6,52,183056700150,50,105.31903958320618,17.0,0.9672619047619048,0.34,11.0,53,827341541378,50,115.93633794784546,16.8,0.9690641534391532,0.336,12.4,54,121389923579,50,122.05243468284607,624.0038902759552,146.9836118221283
11,183,18.3,5,0,10,13,9,13,9,12,12,14,12,13,12,13,11,12,0.34,0.9482744871959711,15.428919844435194,11,13,0,0,0,0,11.680000000000001,17.0,0.9540572916666665,0.34,1.2496399481450644,0.0,0.0019276014902318316,0.0,5,17.0,0.952757523148148,0.34,10.0,55,948254457740,50,125.66408705711365,17.0,0.9577777777777776,0.34,13.6,56,462692526779,50,124.14615988731384,17.0,0.9540162037037037,0.34,12.4,57,183056700150,50,131.54493403434753,17.0,0.9531944444444443,0.34,11.6,58,827341541378,50,130.39021158218384,17.0,0.9525405092592591,0.34,10.8,59,121389923579,50,128.3660101890564,640.1114027500153,131.70293068885803
12,62,6.2,5,1,9,10,12,13,10,13,10,14,9,11,11,12,11,14,0.2838200222717425,0.9166312813219325,12.560689552697646,9,12,0,0,0,0,10.239999999999998,14.64,0.9418124999999999,0.2928,0.7735631842325488,0.1496662954709579,0.008393739559355804,0.0029933259094191557,5,14.8,0.9491174768518518,0.296,10.4,60,948254457740,50,160.5044174194336,14.6,0.9270862268518518,0.292,10.0,61,462692526779,50,185.0979664325714,14.8,0.9451880787037035,0.296,9.0,62,183056700150,50,171.90243268013,14.4,0.9382465277777777,0.288,10.4,63,827341541378,50,170.11312532424927,14.6,0.9494241898148148,0.292,11.4,64,121389923579,50,172.65938425064087,860.2773261070251,185.10661220550537
