,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,150,15.0,12,0,11,16,19,21,17,21,19,20,10,17,11,21,13,21,16,17,18,21,19,21,0.1744586538651213,0.9484208176515441,14.728314441375973,14.066666666666666,17.71666666666667,0.9693190873015871,0.17716666666666664,0.3308238873546532,0.13540064007726627,0.010449134825021522,0.0013540064007726634,5,17.666666666666668,0.9703059854497355,0.17666666666666667,13.916666666666666,0,986762518570,100,617.6316015720367,17.75,0.9754762896825394,0.1775,13.833333333333334,1,952039434492,100,590.2284543514252,17.75,0.9623127314814812,0.1775,13.75,2,345664075654,100,692.0568058490753,17.916666666666668,0.984381944444444,0.17916666666666667,14.666666666666666,3,460462409076,100,434.62108635902405,17.5,0.9541184854497354,0.175,14.166666666666666,4,732505190116,100,843.8457632064819,3178.383711338043,844.1819887161255
1,172,17.2,12,0,18,21,12,15,19,21,16,20,13,17,9,12,16,21,13,14,15,21,0,0,0.12833333333333333,0.9522168821215116,12.465723018419869,10.7,12.9,0.9683033950617282,0.129,0.8828615092099351,0.03333333333333286,0.008043256470108317,0.000333333333333341,5,12.916666666666666,0.9743852880658435,0.12916666666666668,11.166666666666666,5,986762518570,100,741.8056643009186,12.833333333333334,0.9697170781893002,0.12833333333333333,11.083333333333334,6,952039434492,100,854.8295006752014,12.916666666666666,0.9547088477366255,0.12916666666666668,9.0,7,345664075654,100,993.2349894046783,12.916666666666666,0.9649861111111111,0.12916666666666668,11.5,8,460462409076,100,844.1013426780701,12.916666666666666,0.9777196502057612,0.12916666666666668,10.75,9,732505190116,100,703.6192893981934,4137.590786457062,993.4189832210541
2,73,7.3,12,0,19,20,15,21,18,21,12,17,17,20,18,21,16,21,10,11,12,20,9,13,0.13294097391598958,0.9433408104414867,13.935713352007326,10.9,13.65,0.9657285185185183,0.1365,1.5178566760036634,0.17795130420052183,0.011193854038515832,0.0017795130420052191,5,13.416666666666666,0.9547249999999998,0.13416666666666666,10.5,10,986762518570,100,1126.0574929714203,13.75,0.9738511574074075,0.1375,8.166666666666666,11,952039434492,100,944.1891739368439,13.916666666666666,0.9553840277777776,0.13916666666666666,11.583333333333334,12,345664075654,100,1030.2007825374603,13.666666666666666,0.9612733796296296,0.13666666666666666,11.666666666666666,13,460462409076,100,966.5230414867401,13.5,0.9834090277777776,0.135,12.583333333333334,14,732505190116,100,797.4312303066254,4864.40172123909,1126.0700526237488
3,143,14.3,12,0,15,21,16,21,13,19,17,21,11,19,12,21,13,17,14,21,18,21,0,0,0.20730565134213513,0.9709253088641713,19.302673573416598,16.6,21.133333333333333,0.9773636684303352,0.21133333333333332,1.3513367867082993,0.20138409955990938,0.0032191797830819244,0.0020138409955990943,5,21.0,0.9745254017244758,0.21,18.75,15,986762518570,100,724.6556196212769,21.083333333333332,0.9780199882422104,0.21083333333333334,15.0,16,952039434492,100,654.8368351459503,21.5,0.9802753894767784,0.215,15.333333333333334,17,345664075654,100,592.815137386322,21.166666666666668,0.9811571869488537,0.21166666666666667,17.166666666666668,18,460462409076,100,643.0201785564423,20.916666666666668,0.9728403757593571,0.20916666666666667,16.75,19,732505190116,100,797.4597582817078,3412.787528991699,797.7700581550598
4,26,2.6,12,0,9,15,16,18,10,16,19,20,15,19,9,10,9,17,19,21,9,19,13,21,0.10862375372055741,0.9242535993375216,9.811416759345622,8.65,11.35,0.9550366666666665,0.1135,0.5807083796728114,0.24381231397212985,0.015391533664572446,0.002438123139721296,5,11.166666666666666,0.926142824074074,0.11166666666666666,9.416666666666666,20,986762518570,100,1529.2004797458649,11.25,0.9570407407407405,0.1125,7.833333333333333,21,952039434492,100,1203.8617596626282,11.5,0.9658456018518518,0.115,9.166666666666666,22,345664075654,100,1072.1914823055267,11.75,0.9701303240740738,0.1175,8.25,23,460462409076,100,1085.0729863643646,11.083333333333334,0.9560238425925925,0.11083333333333334,8.583333333333334,24,732505190116,100,1211.9848845005035,6102.311592578888,1529.2070553302765
5,190,19.0,12,0,11,15,12,21,14,21,16,21,14,20,13,15,17,21,19,21,12,19,0,0,0.19213366016213576,0.960287805957782,17.801941505639164,15.583333333333334,19.383333333333333,0.9690856848912404,0.19383333333333336,1.1093040861529153,0.08498365855988008,0.004398939466729198,0.0008498365855987964,5,19.25,0.9623005829903977,0.1925,15.916666666666666,25,986762518570,100,945.3285303115845,19.416666666666668,0.9753677248677247,0.19416666666666665,14.75,26,952039434492,100,713.48100066185,19.5,0.9695108024691357,0.195,14.5,27,345664075654,100,776.8838295936584,19.416666666666668,0.9667722173231432,0.19416666666666665,17.583333333333332,28,460462409076,100,772.0086195468903,19.333333333333332,0.9714770968058003,0.19333333333333333,15.166666666666666,29,732505190116,100,753.6695091724396,3961.3714892864227,945.3488097190857
6,158,15.8,12,0,16,19,18,21,11,12,15,18,16,19,16,19,17,21,12,16,19,21,18,21,0.11833333333333333,0.9593144354892016,10.560555442130571,9.200000000000001,11.966666666666665,0.9693087962962961,0.11966666666666666,0.6802777210652851,0.06666666666666714,0.004997180403547249,0.0006666666666666648,5,12.0,0.9776527777777776,0.12,9.166666666666666,30,986762518570,100,669.5219175815582,11.916666666666666,0.9640694444444444,0.11916666666666667,8.333333333333334,31,952039434492,100,898.4576706886292,12.083333333333334,0.9722199074074073,0.12083333333333333,10.083333333333334,32,345664075654,100,768.4891047477722,11.916666666666666,0.9670810185185182,0.11916666666666667,9.833333333333334,33,460462409076,100,850.4848895072937,11.916666666666666,0.965520833333333,0.11916666666666667,8.583333333333334,34,732505190116,100,852.4338388442993,4039.3874213695526,898.5998396873474
7,122,12.2,12,0,19,21,17,21,17,19,11,12,10,16,18,21,17,20,17,21,0,0,0,0,0.09780032682880241,0.9528682443838629,9.326791761870894,7.95,9.95,0.9704050925925924,0.0995,0.6883958809354462,0.08498365855987985,0.008768424104364804,0.0008498365855987986,5,9.833333333333334,0.9592737268518516,0.09833333333333333,8.333333333333334,35,986762518570,100,744.8269102573395,9.916666666666666,0.9622829861111111,0.09916666666666667,8.25,36,952039434492,100,835.1982088088989,10.0,0.9749016203703702,0.1,6.916666666666667,37,345664075654,100,762.9958779811859,10.083333333333334,0.9835040509259259,0.10083333333333333,8.833333333333334,38,460462409076,100,629.0003609657288,9.916666666666666,0.9720630787037035,0.09916666666666667,7.416666666666667,39,732505190116,100,768.7616174221039,3740.782975435257,835.4158329963684
8,94,9.4,12,0,19,21,17,21,18,21,11,18,13,21,19,21,15,21,19,21,11,13,0,0,0.13106812328633766,0.961447632994116,11.183838267947946,10.083333333333334,13.45,0.970740667254556,0.1345,0.550252467307306,0.1715938356831166,0.004646517130220033,0.0017159383568311703,5,13.25,0.9686021090534978,0.1325,10.25,40,986762518570,100,926.8711814880371,13.416666666666666,0.9776368680188123,0.13416666666666666,9.666666666666666,41,952039434492,100,736.5595619678497,13.75,0.9689662330981774,0.1375,9.583333333333334,42,345664075654,100,823.7246515750885,13.5,0.9643388080540858,0.135,9.833333333333334,43,460462409076,100,942.717365026474,13.333333333333334,0.9741593180482069,0.13333333333333333,11.083333333333334,44,732505190116,100,808.0582253932953,4237.930985450745,942.9587895870209
9,172,17.2,12,0,19,21,11,12,11,16,18,21,12,19,17,21,9,20,19,21,15,20,0,0,0.16429198719845467,0.9626438320111309,15.194244305973463,13.26666666666667,16.7,0.9681729824702046,0.16699999999999998,0.963788819653397,0.13540064007726627,0.002764575229536842,0.001354006400772657,5,16.666666666666668,0.9683224774196996,0.16666666666666666,13.75,45,986762518570,100,812.525187253952,16.666666666666668,0.9726854056437387,0.16666666666666666,12.25,46,952039434492,100,792.1216056346893,16.916666666666668,0.965894386991609,0.16916666666666666,12.583333333333334,47,345664075654,100,811.0181241035461,16.75,0.9691946849446847,0.1675,12.833333333333334,48,460462409076,100,815.9599838256836,16.5,0.9647679573512905,0.165,14.916666666666666,49,732505190116,100,925.1595075130463,4156.784408330917,925.3014116287231
