,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,41,4.1,5,0,9,12,12,14,10,12,9,12,9,12,12,14,12,14,0,0,0,0,0,0,8.399999999999999,11.959999999999999,0.9591190476190476,0.11960000000000001,1.4057026712644463,0.3440930106817047,0.007126695045456394,0.003440930106817049,10,12.2,0.9613227513227514,0.122,8.0,0,238657604458,100,272.5911166667938,11.4,0.9602314814814813,0.114,8.6,1,232007654419,100,292.2016499042511,11.8,0.9677248677248677,0.118,6.4,2,391329423632,100,267.7053680419922,11.4,0.9474669312169313,0.114,8.0,3,383873523543,100,355.2253201007843,12.0,0.9565079365079364,0.12,7.2,4,590426276866,100,297.4515480995178,12.0,0.9658928571428571,0.12,9.4,5,295283249794,100,278.69502687454224,12.0,0.9529960317460316,0.12,10.6,6,313950431318,100,324.0685257911682,12.2,0.9652248677248677,0.122,6.6,7,515929834886,100,259.3059792518616,12.6,0.9657076719576719,0.126,8.6,8,504589765151,100,268.7465646266937,12.0,0.9481150793650794,0.12,10.6,9,465610347917,100,350.61030411720276,2966.6014034748077,355.74839878082275
1,140,14.0,5,0,10,13,11,14,11,13,11,14,9,11,12,14,12,14,10,11,0,0,0,0,12.499999999999998,17.6,0.9672499999999999,0.176,1.4317821063276355,0.26832815729997517,0.007318535976986833,0.0026832815729997436,10,17.6,0.9770775462962963,0.176,12.6,10,238657604458,100,220.63669443130493,17.0,0.9574710648148148,0.17,14.8,11,232007654419,100,339.2879123687744,17.4,0.9673958333333332,0.174,13.8,12,391329423632,100,258.02443385124207,17.4,0.9569618055555555,0.174,11.2,13,383873523543,100,306.7021973133087,17.8,0.9675057870370369,0.178,10.2,14,590426276866,100,241.34828639030457,17.6,0.9568576388888888,0.176,11.8,15,295283249794,100,294.90740418434143,17.6,0.9679340277777777,0.176,14.2,16,313950431318,100,258.52159214019775,17.8,0.9734837962962962,0.178,13.0,17,515929834886,100,198.19549202919006,18.0,0.9730324074074073,0.18,10.8,18,504589765151,100,209.1343343257904,17.8,0.9747800925925926,0.178,12.6,19,465610347917,100,231.1871554851532,2557.9455025196075,339.5623404979706
2,34,3.4,5,0,9,13,10,13,11,14,12,14,11,14,11,14,9,12,11,13,0,0,0,0,10.7,15.34,0.9659756944444444,0.15339999999999998,1.552417469626002,0.4820788317277578,0.008002212490574,0.004820788317277584,10,15.2,0.9616782407407407,0.152,9.0,20,238657604458,100,359.5303213596344,14.8,0.9702604166666667,0.148,13.0,21,232007654419,100,320.2782657146454,14.4,0.9580092592592593,0.144,10.2,22,391329423632,100,391.47406005859375,15.4,0.9687471064814814,0.154,12.0,23,383873523543,100,318.0685317516327,15.4,0.9706712962962963,0.154,11.2,24,590426276866,100,312.5945031642914,16.0,0.9828732638888888,0.16,10.2,25,295283249794,100,240.92352771759033,15.0,0.9585127314814814,0.15,8.8,26,313950431318,100,386.9332158565521,15.6,0.9679079861111111,0.156,13.2,27,515929834886,100,335.657568693161,16.0,0.9678443287037036,0.16,8.8,28,504589765151,100,312.0653831958771,15.6,0.9532523148148149,0.156,10.6,29,465610347917,100,404.88114404678345,3382.4065215587616,405.173189163208
3,79,7.9,5,0,9,10,12,14,12,14,11,13,10,11,9,11,9,10,12,13,10,13,0,0,9.179999999999998,13.059999999999999,0.9458446502057611,0.1306,1.9296631830451656,0.32310988842807037,0.017350945324279127,0.0032310988842807055,10,13.0,0.9413271604938271,0.13,6.6,30,238657604458,100,351.2912244796753,13.4,0.9783487654320986,0.134,10.6,31,232007654419,100,226.763845205307,12.8,0.9443569958847736,0.128,12.2,32,391329423632,100,336.21550989151,12.6,0.9366203703703702,0.126,11.4,33,383873523543,100,382.9342794418335,13.0,0.9320164609053497,0.13,8.0,34,590426276866,100,360.60234928131104,13.2,0.9364146090534978,0.132,10.0,35,295283249794,100,380.21511030197144,13.0,0.9469084362139917,0.13,9.4,36,313950431318,100,332.948842048645,12.8,0.9294753086419753,0.128,6.0,37,515929834886,100,400.34603571891785,13.0,0.9333539094650204,0.13,7.8,38,504589765151,100,350.2882454395294,13.8,0.9796244855967077,0.138,9.8,39,465610347917,100,245.13712286949158,3366.742564678192,400.60227823257446
4,156,15.6,5,0,11,14,9,13,9,13,9,11,12,14,11,14,11,14,9,12,0,0,0,0,18.9,23.84,0.9704308449074073,0.23840000000000003,1.8873261509341723,0.1496662954709571,0.004558649204405648,0.0014966629547095778,10,23.8,0.9721585648148148,0.238,18.4,40,238657604458,100,273.12966656684875,23.8,0.9729456018518519,0.238,22.0,41,232007654419,100,268.6605098247528,23.6,0.9692563657407407,0.236,17.8,42,391329423632,100,283.1708266735077,23.6,0.9640625,0.236,15.8,43,383873523543,100,323.38009214401245,24.0,0.9730381944444444,0.24,17.8,44,590426276866,100,254.9335367679596,23.8,0.9643923611111112,0.238,20.4,45,295283249794,100,316.09942626953125,23.8,0.9742390046296296,0.238,20.2,46,313950431318,100,267.3152406215668,24.0,0.977890625,0.24,18.6,47,515929834886,100,237.27514576911926,24.0,0.9641087962962962,0.24,16.8,48,504589765151,100,300.69129633903503,24.0,0.9722164351851852,0.24,21.2,49,465610347917,100,276.99633407592773,2801.6520750522614,323.6617147922516
5,64,6.4,5,0,9,10,11,14,9,12,11,13,9,10,12,14,10,12,0,0,0,0,0,0,8.5,11.419999999999998,0.9549140211640212,0.11420000000000001,1.1322543883774527,0.22715633383201111,0.010048989332212464,0.0022715633383201092,10,11.2,0.9580952380952379,0.112,6.2,50,238657604458,100,316.04027128219604,11.0,0.9630489417989417,0.11,8.8,51,232007654419,100,286.10102438926697,11.2,0.9686574074074075,0.112,9.2,52,391329423632,100,292.002480506897,11.4,0.9592724867724868,0.114,9.8,53,383873523543,100,276.734099149704,11.4,0.9468187830687829,0.114,9.6,54,590426276866,100,360.75252866744995,11.6,0.9527645502645502,0.116,9.2,55,295283249794,100,308.91267442703247,11.8,0.9691203703703702,0.118,7.6,56,313950431318,100,263.77049350738525,11.6,0.9408994708994708,0.116,7.2,57,515929834886,100,369.9195227622986,11.6,0.9393253968253967,0.116,8.0,58,504589765151,100,354.0545701980591,11.4,0.9511375661375662,0.114,9.4,59,465610347917,100,338.4338319301605,3166.72149682045,370.2139000892639
6,65,6.5,5,0,12,14,12,13,9,12,12,14,10,12,9,13,11,14,0,0,0,0,0,0,10.34,13.9,0.9536858465608464,0.139,2.0060907257649143,0.325576411921994,0.007420362319215485,0.0032557641192199355,10,14.0,0.9520601851851852,0.14,9.2,60,238657604458,100,271.0884666442871,13.4,0.9558333333333333,0.134,12.8,61,232007654419,100,302.38012504577637,13.6,0.9609523809523808,0.136,12.4,62,391329423632,100,258.3701765537262,13.6,0.9495171957671957,0.136,13.6,63,383873523543,100,303.97004199028015,13.8,0.9577116402116401,0.138,6.4,64,590426276866,100,271.12939524650574,14.6,0.9573181216931218,0.146,10.4,65,295283249794,100,252.75494742393494,13.8,0.9457473544973544,0.138,10.2,66,313950431318,100,300.2079873085022,14.2,0.9523115079365079,0.142,9.8,67,515929834886,100,311.6454026699066,14.0,0.9389748677248678,0.14,9.4,68,504589765151,100,339.1500256061554,14.0,0.9664318783068782,0.14,9.2,69,465610347917,100,235.92609524726868,2846.6226637363434,339.6417145729065
7,94,9.4,5,0,9,10,12,13,12,13,10,12,10,11,10,14,11,13,10,12,0,0,0,0,9.140000000000002,12.68,0.951716145833333,0.12680000000000002,1.3770983988081607,0.2039607805437115,0.01407950845243544,0.002039607805437116,10,12.4,0.9454340277777777,0.124,8.2,70,238657604458,100,308.27647376060486,12.4,0.919565972222222,0.124,6.4,71,232007654419,100,350.0433838367462,12.6,0.9614756944444443,0.126,8.8,72,391329423632,100,260.3707184791565,12.8,0.9663281249999999,0.128,8.6,73,383873523543,100,274.85570549964905,12.4,0.9358246527777776,0.124,9.6,74,590426276866,100,338.42443108558655,12.8,0.957204861111111,0.128,10.0,75,295283249794,100,302.3702883720398,13.0,0.9660763888888887,0.13,10.4,76,313950431318,100,232.8216736316681,12.8,0.9527777777777776,0.128,11.8,77,515929834886,100,272.4215123653412,12.8,0.9503385416666665,0.128,8.4,78,504589765151,100,318.3531837463379,12.8,0.9621354166666665,0.128,9.2,79,465610347917,100,262.99641942977905,2920.933790206909,350.31265139579773
8,108,10.8,5,0,10,11,9,12,12,13,9,12,9,12,10,11,10,14,10,13,9,13,10,11,15.940000000000001,22.6,0.9652275462962961,0.22600000000000003,1.7573844200970938,0.3224903099319424,0.00957602870935214,0.003224903099319423,10,22.2,0.9590347222222222,0.222,17.2,80,238657604458,100,352.38855814933777,22.8,0.9713032407407407,0.228,12.4,81,232007654419,100,327.1520380973816,22.4,0.9626111111111111,0.224,15.2,82,391329423632,100,304.192200422287,22.6,0.9692384259259258,0.226,17.4,83,383873523543,100,286.61750841140747,22.8,0.9636249999999998,0.228,17.0,84,590426276866,100,341.8615016937256,22.8,0.9672824074074076,0.228,15.8,85,295283249794,100,315.26033639907837,22.2,0.9659259259259259,0.222,18.8,86,313950431318,100,337.15318155288696,22.2,0.9425671296296294,0.222,16.2,87,515929834886,100,390.8232135772705,23.2,0.982175925925926,0.232,15.6,88,504589765151,100,255.79171800613403,22.8,0.968511574074074,0.228,13.8,89,465610347917,100,320.42366790771484,3231.663924217224,391.08900213241577
9,153,15.3,5,0,9,10,11,14,11,14,11,14,11,14,11,12,11,14,11,14,0,0,0,0,15.2,19.8,0.9659652777777777,0.198,1.2066482503198686,0.17888543819998332,0.008810781202470367,0.0017888543819998336,10,19.4,0.9470601851851852,0.194,14.8,90,238657604458,100,339.6498827934265,19.6,0.966550925925926,0.196,17.0,91,232007654419,100,287.0558340549469,19.8,0.9773958333333332,0.198,16.2,92,391329423632,100,251.7102916240692,20.0,0.9711689814814815,0.2,13.2,93,383873523543,100,259.8933324813843,19.8,0.966886574074074,0.198,15.4,94,590426276866,100,268.1107976436615,20.0,0.9722337962962964,0.2,13.2,95,295283249794,100,234.62869310379028,19.8,0.9766550925925925,0.198,14.6,96,313950431318,100,246.16727948188782,19.8,0.9596412037037036,0.198,15.6,97,515929834886,100,303.01478362083435,20.0,0.9580555555555554,0.2,15.6,98,504589765151,100,310.67156171798706,19.8,0.9640046296296295,0.198,16.4,99,465610347917,100,307.9204730987549,2808.822929620743,339.6622304916382
