,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,39,3.9,5,0,9,10,9,11,11,14,11,14,9,11,9,12,10,12,11,12,9,10,0.12268174794360519,0.9509594743009143,9.232455532033676,0,0,8.6,12.680000000000001,0.9559526748971192,0.1268,0.6324555320336757,0.4118252056394802,0.004993200596204887,0.004118252056394804,5,13.2,0.9604681069958847,0.132,7.4,0,753441101683,100,429.2073698043823,12.8,0.9516975308641974,0.128,9.2,1,223083482350,100,433.23106503486633,12.2,0.9562705761316871,0.122,9.0,2,847242015473,100,471.5275218486786,12.2,0.9491100823045266,0.122,8.6,3,927196912228,100,501.4286241531372,13.0,0.9622170781893004,0.13,8.8,4,703803364940,100,458.1503539085388,2293.5449347496033,502.4699683189392
1,98,9.8,5,0,11,14,10,13,9,11,9,13,10,12,9,10,0,0,0,0,0,0,0.13494670016771568,0.9602743680421388,10.805172797300044,0,0,9.72,13.76,0.971023148148148,0.1376,1.0851727973000431,0.26532998322843176,0.010748780106009171,0.002653299832284313,5,14.2,0.9847067901234569,0.142,9.0,5,753441101683,100,194.45035338401794,13.8,0.9821373456790122,0.138,10.8,6,223083482350,100,195.65588808059692,13.6,0.956886574074074,0.136,10.8,7,847242015473,100,269.45204520225525,13.4,0.9634297839506171,0.134,8.0,8,927196912228,100,268.75174617767334,13.8,0.9679552469135801,0.138,10.0,9,703803364940,100,251.7929573059082,1180.1029901504517,269.9467122554779
2,39,3.9,5,0,9,13,12,14,10,12,11,13,10,11,12,14,11,14,12,14,9,13,0.18117157287525382,0.9606545184060296,14.056386945839632,9,13,13.559999999999999,18.400000000000002,0.9689833333333333,0.184,0.49638694583963383,0.2828427124746195,0.008328814927303724,0.0028284271247461927,5,18.0,0.956486111111111,0.18,14.0,10,753441101683,100,482.1964602470398,18.4,0.9704004629629628,0.184,13.4,11,223083482350,100,399.5769145488739,18.8,0.978585648148148,0.188,14.2,12,847242015473,100,369.8943610191345,18.6,0.9766273148148146,0.186,13.4,13,927196912228,100,357.85062408447266,18.2,0.9628171296296296,0.182,12.8,14,703803364940,100,426.95337200164795,2036.4717319011688,482.50655484199524
3,177,17.7,5,0,11,14,11,14,9,12,10,11,12,14,10,14,11,12,0,0,0,0,0.17,0.9479353803238506,13.725977667184397,0,0,12.920000000000002,17.0,0.95610582010582,0.17,0.8059776671843952,0.0,0.008170439781969402,0.0,5,17.0,0.9433928571428571,0.17,12.2,15,753441101683,100,367.75772285461426,17.0,0.9568320105820105,0.17,14.2,16,223083482350,100,308.75371742248535,17.0,0.9569312169312169,0.17,12.0,17,847242015473,100,299.0819845199585,17.0,0.9690575396825396,0.17,12.8,18,927196912228,100,276.25386595726013,17.0,0.9543154761904761,0.17,13.4,19,703803364940,100,327.8311061859131,1579.6783969402313,367.7619125843048
4,161,16.1,5,0,11,13,12,14,11,14,11,14,11,12,10,13,9,12,9,10,0,0,0.1788,0.9580476684107536,14.715995545651493,0,0,12.920000000000002,17.96,0.963372685185185,0.17959999999999998,1.7959955456514916,0.07999999999999971,0.005325016774431455,0.0008000000000000007,5,18.0,0.9531712962962963,0.18,9.8,20,753441101683,100,351.29040360450745,18.0,0.9682986111111109,0.18,12.8,21,223083482350,100,267.1292097568512,17.8,0.9641956018518518,0.178,12.8,22,847242015473,100,314.6845977306366,18.0,0.9667939814814814,0.18,14.0,23,927196912228,100,264.2635464668274,18.0,0.9644039351851852,0.18,15.2,24,703803364940,100,284.7900242805481,1482.1577818393707,351.30127334594727
5,119,11.9,5,0,10,11,10,12,10,12,9,12,12,13,10,14,11,13,11,14,0,0,0.16894670016771568,0.9538093433937942,13.73865604245452,0,0,12.4,17.16,0.9623414351851851,0.1716,1.3386560424545206,0.2653299832284322,0.008532091791390872,0.0026532998322843114,5,17.6,0.968611111111111,0.176,12.2,25,753441101683,100,311.85315227508545,17.2,0.9685214120370369,0.172,11.4,26,223083482350,100,316.5858464241028,16.8,0.9464351851851851,0.168,14.2,27,847242015473,100,384.45652198791504,17.2,0.9677777777777776,0.172,10.6,28,927196912228,100,302.32858753204346,17.0,0.9603616898148146,0.17,13.6,29,703803364940,100,360.84852027893066,1676.0726284980774,384.9081325531006
6,153,15.3,5,0,11,12,11,13,11,12,11,12,10,11,12,14,12,13,9,12,10,14,0.15760000000000002,0.9554193700099166,12.95472769830092,0,0,11.440000000000001,15.919999999999998,0.9647654320987652,0.1592,1.5147276983009186,0.16000000000000014,0.00934606208884863,0.0016000000000000014,5,16.0,0.9600540123456788,0.16,10.8,30,753441101683,100,247.77714443206787,16.0,0.9687860082304525,0.16,12.0,31,223083482350,100,236.96273374557495,16.0,0.9777854938271605,0.16,12.6,32,847242015473,100,180.90429782867432,15.6,0.94985853909465,0.156,13.0,33,927196912228,100,319.01868748664856,16.0,0.9673431069958845,0.16,8.8,34,703803364940,100,250.6896493434906,1235.3525128364563,319.43710064888
7,179,17.9,5,0,11,12,11,14,12,14,11,14,9,10,9,12,9,11,9,11,12,14,0.19,0.94914451573424,14.698282083020517,0,0,12.719999999999999,19.0,0.9549701646090533,0.19,1.9782820830205186,0.0,0.005825648874813261,0.0,5,19.0,0.944398148148148,0.19,9.6,35,753441101683,100,468.7868127822876,19.0,0.9556275720164609,0.19,12.6,36,223083482350,100,391.68798542022705,19.0,0.9622119341563784,0.19,12.4,37,847242015473,100,381.46947956085205,19.0,0.9571656378600822,0.19,13.2,38,927196912228,100,363.36886525154114,19.0,0.9554475308641973,0.19,15.8,39,703803364940,100,417.4737265110016,2022.7868695259094,468.79120683670044
8,129,12.9,5,0,9,13,9,10,10,13,9,13,12,14,9,13,0,0,0,0,0,0,0.17147017787186528,0.9647405308261703,13.967174264961132,0,0,12.959999999999999,17.4,0.9736805555555554,0.174,1.0071742649611337,0.2529822128134711,0.008940024729385158,0.002529822128134706,5,17.8,0.9816396604938271,0.178,14.0,40,753441101683,100,207.61565852165222,17.2,0.9746219135802469,0.172,14.2,41,223083482350,100,258.15543031692505,17.6,0.985065586419753,0.176,11.6,42,847242015473,100,171.31615543365479,17.2,0.9634452160493825,0.172,12.2,43,927196912228,100,330.96897435188293,17.2,0.9636304012345679,0.172,12.8,44,703803364940,100,322.8924331665039,1290.948651790619,331.4318959712982
9,93,9.3,5,0,9,12,12,14,10,12,11,13,12,14,0,0,0,0,0,0,0,0,0.09720000000000001,0.9589995523248848,9.036662799685438,0,0,7.6,9.88,0.9674185185185185,0.0988,1.4366627996854378,0.15999999999999945,0.008418966193633696,0.0015999999999999957,5,10.2,0.9752962962962961,0.102,7.0,45,753441101683,100,181.35710191726685,9.8,0.9718981481481481,0.098,7.4,46,223083482350,100,215.76766538619995,9.8,0.9753148148148147,0.098,10.4,47,847242015473,100,189.47420692443848,9.8,0.9557407407407407,0.098,6.4,48,927196912228,100,255.4510371685028,9.8,0.9588425925925925,0.098,6.8,49,703803364940,100,228.8113694190979,1070.861380815506,256.088130235672
10,125,12.5,5,0,9,13,10,12,12,13,9,10,10,14,11,14,10,12,12,14,9,13,0.21820667409058087,0.9604437825981067,17.753977329651168,0,0,16.96,22.12,0.9659624485596707,0.2212,0.793977329651168,0.2993325909419142,0.005518665961564021,0.0029933259094191557,5,22.4,0.9714609053497942,0.224,18.4,50,753441101683,100,264.554132938385,22.4,0.9666126543209875,0.224,16.6,51,223083482350,100,267.259418964386,21.6,0.9582407407407408,0.216,16.2,52,847242015473,100,370.2581398487091,22.0,0.9612371399176953,0.22,17.2,53,927196912228,100,320.37517046928406,22.2,0.9722608024691356,0.222,16.4,54,703803364940,100,311.3014671802521,1533.7483294010162,370.49462628364563
11,43,4.3,5,0,10,14,10,13,12,14,12,14,11,14,12,13,12,14,0,0,0,0,0.1216,0.9538911773019648,10.724748483277716,0,0,9.88,12.319999999999999,0.9629682539682538,0.1232,0.8447484832777152,0.16000000000000023,0.009077076666289036,0.0016000000000000014,5,12.4,0.9542691798941798,0.124,9.2,55,753441101683,100,378.29613614082336,12.2,0.9616699735449735,0.122,10.0,56,223083482350,100,341.619943857193,12.2,0.9749239417989417,0.122,11.4,57,847242015473,100,259.0614619255066,12.6,0.9717294973544972,0.126,9.8,58,927196912228,100,306.1208188533783,12.2,0.952248677248677,0.122,9.0,59,703803364940,100,341.0980496406555,1626.1964104175568,378.3075485229492
12,178,17.8,5,1,11,14,12,14,9,13,11,14,9,10,10,13,9,11,9,11,12,14,0.21960000000000002,0.9591404861976845,17.77255609824004,0,0,15.6,22.04,0.9612510288065843,0.2204,2.1725560982400434,0.07999999999999971,0.00211054260889975,0.0008000000000000007,5,22.2,0.9594495884773662,0.222,13.0,60,753441101683,100,351.7161784172058,22.0,0.9600874485596707,0.22,13.6,61,223083482350,100,354.6347198486328,22.0,0.9653395061728394,0.22,17.2,62,847242015473,100,328.42263889312744,22.0,0.9610931069958847,0.22,15.4,63,927196912228,100,325.3108444213867,22.0,0.9602854938271604,0.22,18.8,64,703803364940,100,353.2751817703247,1713.3595633506775,355.02946496009827
13,39,3.9,5,1,10,14,12,14,11,12,10,11,12,14,9,12,12,14,9,13,9,12,0.14980910976997933,0.9491648121828398,11.624043009509531,0,0,10.88,15.200000000000003,0.9614423868312756,0.152,0.7440430095095311,0.2190890230020663,0.012277574648435804,0.0021908902300206666,5,15.4,0.9569032921810697,0.154,10.2,65,753441101683,100,386.7765564918518,15.2,0.9698816872427982,0.152,11.4,66,223083482350,100,354.14704275131226,14.8,0.9417618312757201,0.148,10.8,67,847242015473,100,551.6800847053528,15.2,0.9779938271604939,0.152,10.0,68,927196912228,100,311.1989862918854,15.4,0.9606712962962961,0.154,12.0,69,703803364940,100,441.90810346603394,2045.7107737064362,552.828115940094
14,39,3.9,5,1,12,14,9,10,9,11,11,14,10,12,9,12,10,11,11,12,0,0,0.10109055260180172,0.9536038205987953,9.42637677734047,0,0,8.2,10.48,0.958994212962963,0.1048,1.2263767773404712,0.37094473981982834,0.00539039236416769,0.0037094473981982815,5,11.0,0.9646412037037035,0.11,7.6,70,753441101683,100,345.0933721065521,10.2,0.960005787037037,0.102,8.0,71,223083482350,100,343.1320517063141,10.0,0.9491493055555555,0.1,7.6,72,847242015473,100,427.6047558784485,10.8,0.9628645833333334,0.108,7.2,73,927196912228,100,339.95266914367676,10.4,0.9583101851851852,0.104,10.6,74,703803364940,100,359.39109444618225,1815.1739432811737,428.1976754665375
15,42,4.2,5,1,9,12,12,14,11,14,11,13,9,13,12,13,12,14,0,0,0,0,0.11780667409058083,0.9488476682894276,11.189968553148143,0,0,9.6,12.080000000000002,0.9573174603174601,0.12079999999999999,1.5899685531481431,0.2993325909419149,0.008469792028032509,0.0029933259094191557,5,12.6,0.9677513227513226,0.126,11.4,75,753441101683,100,308.1985640525818,12.0,0.9619841269841267,0.12,11.2,76,223083482350,100,353.9285547733307,11.8,0.9422850529100529,0.118,7.4,77,847242015473,100,432.50259256362915,12.2,0.9583002645502645,0.122,8.2,78,927196912228,100,324.7571849822998,11.8,0.9562665343915343,0.118,9.8,79,703803364940,100,339.60561871528625,1758.9925150871277,432.97681975364685
16,97,9.7,5,1,11,14,10,12,12,14,9,13,11,14,0,0,0,0,0,0,0,0,0.12622020410288673,0.9605926763725325,10.908216007552586,0,0,9.76,12.719999999999999,0.9655148148148148,0.1272,1.1482160075525862,0.09797958971132764,0.004922138442282262,0.000979795897113272,5,12.8,0.960087962962963,0.128,8.2,80,753441101683,100,275.482604265213,12.6,0.9664166666666667,0.126,10.2,81,223083482350,100,274.61718583106995,12.6,0.959587962962963,0.126,10.8,82,847242015473,100,304.4109516143799,12.8,0.9714907407407407,0.128,8.6,83,927196912228,100,225.3664333820343,12.8,0.9699907407407407,0.128,11.0,84,703803364940,100,236.00130319595337,1315.8784782886505,306.0444359779358
17,119,11.9,5,1,10,11,10,12,10,12,9,12,9,10,10,14,11,13,9,10,9,10,0.15772185611406694,0.945537081658725,11.935843122174846,0,0,11.120000000000001,16.159999999999997,0.9592978395061728,0.16160000000000002,0.8158431221748458,0.38781438859330614,0.013760757847447791,0.0038781438859330666,5,16.8,0.9837422839506171,0.168,11.8,85,753441101683,100,209.14459586143494,16.0,0.9527237654320986,0.16,12.2,86,223083482350,100,351.98117423057556,15.8,0.9449974279835391,0.158,10.2,87,847242015473,100,402.23474502563477,15.8,0.9506147119341564,0.158,11.2,88,927196912228,100,377.618008852005,16.4,0.9644110082304527,0.164,10.2,89,703803364940,100,257.39424300193787,1598.3727669715881,402.8527479171753
18,153,15.3,5,1,9,10,11,13,12,14,11,12,11,12,10,11,12,14,9,12,10,14,0.16760000000000003,0.9566251417472401,13.736025477448607,0,0,12.48,16.919999999999998,0.965185185185185,0.16920000000000002,1.2560254774486068,0.15999999999999942,0.008560043437944892,0.0016000000000000014,5,17.0,0.9646296296296294,0.17,12.2,90,753441101683,100,314.0737326145172,17.0,0.9711779835390946,0.17,14.8,91,223083482350,100,286.2218441963196,17.0,0.970432098765432,0.17,11.0,92,847242015473,100,306.91070222854614,16.6,0.9487628600823044,0.166,12.4,93,927196912228,100,381.241858959198,17.0,0.9709233539094648,0.17,12.0,94,703803364940,100,305.5901789665222,1594.0383169651031,381.67307114601135
19,160,16.0,5,1,11,13,11,14,11,14,11,12,10,14,9,12,9,10,0,0,0,0,0.16760000000000003,0.9520066288980121,13.799999999999999,0,0,13.0,16.839999999999996,0.9599510582010581,0.16840000000000002,0.7999999999999997,0.07999999999999971,0.007944429303045902,0.0008000000000000007,5,16.8,0.9496031746031743,0.168,12.0,95,753441101683,100,339.20585012435913,17.0,0.9669378306878305,0.17,13.6,96,223083482350,100,231.93768334388733,16.8,0.9559656084656083,0.168,14.2,97,847242015473,100,301.7451410293579,16.8,0.9712665343915344,0.168,12.4,98,927196912228,100,280.15436697006226,16.8,0.9559821428571427,0.168,12.8,99,703803364940,100,305.6867392063141,1458.7297806739807,339.2108452320099
20,43,4.3,5,1,9,12,12,14,12,14,10,12,12,13,12,14,0,0,0,0,0,0,0.08410333704529044,0.9437591619758058,7.0655272678794345,0,0,6.5200000000000005,8.559999999999999,0.9525108024691358,0.08560000000000001,0.5455272678794344,0.1496662954709577,0.008751640493329957,0.001496662954709572,5,8.6,0.9663117283950616,0.086,7.4,100,753441101683,100,275.4044871330261,8.6,0.9565586419753086,0.086,5.8,101,223083482350,100,301.52069425582886,8.4,0.9533796296296296,0.084,6.4,102,847242015473,100,287.92772793769836,8.4,0.9434490740740741,0.084,6.2,103,927196912228,100,345.42103028297424,8.8,0.9428549382716049,0.088,6.8,104,703803364940,100,327.2308020591736,1537.5047416687012,345.9659490585327
21,39,3.9,5,1,12,14,10,11,9,11,11,14,11,13,9,12,9,12,10,12,11,12,0.12708174794360522,0.9377131513591783,10.953700111214747,0,0,9.559999999999999,13.120000000000001,0.9461965020576132,0.1312,1.3937001112147478,0.41182520563947983,0.00848335069843485,0.004118252056394804,5,13.6,0.9483384773662551,0.136,7.4,105,753441101683,100,420.1224458217621,13.0,0.9350154320987654,0.13,9.6,106,223083482350,100,494.01852464675903,12.4,0.9395010288065843,0.124,9.6,107,847242015473,100,527.7146430015564,13.2,0.9596141975308642,0.132,9.4,108,927196912228,100,421.9616720676422,13.4,0.9485133744855967,0.134,11.8,109,703803364940,100,486.7869920730591,2350.604277610779,528.1860177516937
22,116,11.6,5,1,9,13,9,10,10,13,9,13,12,14,9,13,0,0,0,0,0,0,0.16810333704529046,0.948998201284718,15.11599554565149,0,0,13.319999999999999,16.96,0.9638765432098765,0.16960000000000003,1.7959955456514918,0.14966629547095714,0.014878341925158457,0.001496662954709569,5,17.0,0.9394598765432098,0.17,10.4,110,753441101683,100,402.9730279445648,16.8,0.9747299382716048,0.168,12.8,111,223083482350,100,288.02869153022766,16.8,0.9535609567901234,0.168,15.8,112,847242015473,100,348.47457695007324,17.0,0.9766358024691356,0.17,14.4,113,927196912228,100,307.88660502433777,17.2,0.9749961419753085,0.172,13.2,114,703803364940,100,279.86381673812866,1627.2267181873322,402.9830629825592
23,177,17.7,5,1,11,14,11,14,9,12,10,11,12,14,10,14,11,12,0,0,0,0,0.17,0.9479353803238506,13.725977667184397,0,0,12.920000000000002,17.0,0.95610582010582,0.17,0.8059776671843952,0.0,0.008170439781969402,0.0,5,17.0,0.9433928571428571,0.17,12.2,15,753441101683,100,367.75772285461426,17.0,0.9568320105820105,0.17,14.2,16,223083482350,100,308.75371742248535,17.0,0.9569312169312169,0.17,12.0,17,847242015473,100,299.0819845199585,17.0,0.9690575396825396,0.17,12.8,18,927196912228,100,276.25386595726013,17.0,0.9543154761904761,0.17,13.4,19,703803364940,100,327.8311061859131,1579.6783969402313,0.0012145042419433594
24,119,11.9,5,2,10,11,10,12,10,12,9,12,9,10,10,14,11,13,12,13,9,10,0.15772185611406694,0.945537081658725,12.678888459888396,0,0,11.24,16.159999999999997,0.9592978395061728,0.16160000000000002,1.438888459888396,0.38781438859330614,0.013760757847447791,0.0038781438859330666,5,16.8,0.9837422839506171,0.168,9.2,115,753441101683,100,216.84420776367188,16.0,0.9527237654320986,0.16,9.8,116,223083482350,100,390.78782320022583,15.8,0.9449974279835391,0.158,12.6,117,847242015473,100,414.0511703491211,15.8,0.9506147119341564,0.158,12.4,118,927196912228,100,395.700177192688,16.4,0.9644110082304527,0.164,12.2,119,703803364940,100,281.87048268318176,1699.2538611888885,415.2553029060364
25,42,4.2,5,2,9,12,12,14,11,14,10,12,9,13,11,12,9,13,0,0,0,0,0.1314701778718653,0.9444925816011914,11.888117640698836,0,0,10.8,13.4,0.9577678571428571,0.134,1.0881176406988353,0.25298221281347055,0.013275275541665686,0.0025298221281347057,5,13.8,0.9719312169312168,0.138,9.8,120,753441101683,100,258.6503405570984,13.4,0.9717460317460317,0.134,9.4,121,223083482350,100,295.84360790252686,13.4,0.9502876984126983,0.134,11.0,122,847242015473,100,422.1824686527252,13.4,0.9578240740740741,0.134,11.4,123,927196912228,100,307.08765053749084,13.0,0.9370502645502644,0.13,12.4,124,703803364940,100,461.81043243408203,1745.5745000839233,462.46644830703735
26,41,4.1,5,2,9,12,12,14,9,11,11,13,12,13,0,0,0,0,0,0,0,0,0.06880000000000001,0.9408147834275349,5.657267069006199,0,0,5.0,6.959999999999999,0.9532703703703703,0.06960000000000001,0.6572670690061992,0.08000000000000007,0.012455586942835486,0.0008000000000000007,5,7.0,0.9533333333333331,0.07,4.4,125,753441101683,100,323.39126539230347,7.0,0.9627870370370368,0.07,5.0,126,223083482350,100,274.3977234363556,7.0,0.9675833333333331,0.07,6.0,127,847242015473,100,262.10347723960876,7.0,0.9511944444444443,0.07,4.2,128,927196912228,100,280.29832196235657,6.8,0.9314537037037036,0.068,5.4,129,703803364940,100,372.47997069358826,1512.6707587242126,372.9116265773773
27,94,9.4,5,2,9,12,12,14,12,14,9,11,12,14,10,12,0,0,0,0,0,0,0.11421114561800016,0.9449011486565614,9.870877568653913,0,0,8.559999999999999,11.6,0.953827160493827,0.11599999999999999,1.3108775686539151,0.17888543819998334,0.008926011837265643,0.0017888543819998273,5,11.6,0.9396219135802468,0.116,7.4,130,753441101683,100,411.99773263931274,11.4,0.9532638888888888,0.114,10.0,131,223083482350,100,338.8275303840637,11.8,0.9677391975308641,0.118,8.6,132,847242015473,100,272.4505090713501,11.4,0.9553395061728395,0.114,6.8,133,927196912228,100,344.3601620197296,11.8,0.9531712962962962,0.118,10.0,134,703803364940,100,323.2377870082855,1690.8737211227417,412.00945687294006
28,43,4.3,5,2,10,13,12,13,12,14,9,12,12,13,12,14,0,0,0,0,0,0,0.08473508893593266,0.9326686617837467,5.917135531087365,0,0,5.36,8.6,0.9487283950617285,0.08600000000000001,0.5571355310873649,0.12649110640673528,0.01605973327798171,0.0012649110640673485,5,8.8,0.9640200617283949,0.088,5.4,135,753441101683,100,290.88398122787476,8.6,0.9609876543209875,0.086,5.0,136,223083482350,100,284.34778785705566,8.6,0.959537037037037,0.086,6.4,137,847242015473,100,268.8447844982147,8.4,0.9244058641975309,0.084,4.8,138,927196912228,100,412.0180752277374,8.6,0.9346913580246913,0.086,5.2,139,703803364940,100,373.9011940956116,1629.9958229064941,412.5675883293152
29,38,3.8,5,2,12,14,9,12,10,13,11,13,9,10,9,11,10,12,0,0,0,0,0.1011603921945629,0.9468087603565217,7.93665631459995,0,0,7.4,10.32,0.9631931216931218,0.1032,0.5366563145999494,0.20396078054371142,0.016384361336600036,0.0020396078054371112,5,10.2,0.9312632275132275,0.102,6.4,140,753441101683,100,482.8975188732147,10.4,0.97760582010582,0.104,7.4,141,223083482350,100,250.81372380256653,10.4,0.9661904761904763,0.104,7.6,142,847242015473,100,297.550998210907,10.6,0.9709986772486773,0.106,8.0,143,927196912228,100,267.6052031517029,10.0,0.9699074074074073,0.1,7.6,144,703803364940,100,319.3658859729767,1618.2333300113678,482.91039991378784
30,43,4.3,5,2,9,12,12,14,12,14,10,12,12,13,12,14,0,0,0,0,0,0,0.08410333704529044,0.9437591619758058,7.0655272678794345,0,0,6.5200000000000005,8.559999999999999,0.9525108024691358,0.08560000000000001,0.5455272678794344,0.1496662954709577,0.008751640493329957,0.001496662954709572,5,8.6,0.9663117283950616,0.086,7.4,100,753441101683,100,275.4044871330261,8.6,0.9565586419753086,0.086,5.8,101,223083482350,100,301.52069425582886,8.4,0.9533796296296296,0.084,6.4,102,847242015473,100,287.92772793769836,8.4,0.9434490740740741,0.084,6.2,103,927196912228,100,345.42103028297424,8.8,0.9428549382716049,0.088,6.8,104,703803364940,100,327.2308020591736,1537.5047416687012,0.0013191699981689453
31,177,17.7,5,2,11,14,11,14,9,12,10,11,12,14,10,14,11,12,0,0,0,0,0.17,0.9479353803238506,13.725977667184397,0,0,12.920000000000002,17.0,0.95610582010582,0.17,0.8059776671843952,0.0,0.008170439781969402,0.0,5,17.0,0.9433928571428571,0.17,12.2,15,753441101683,100,367.75772285461426,17.0,0.9568320105820105,0.17,14.2,16,223083482350,100,308.75371742248535,17.0,0.9569312169312169,0.17,12.0,17,847242015473,100,299.0819845199585,17.0,0.9690575396825396,0.17,12.8,18,927196912228,100,276.25386595726013,17.0,0.9543154761904761,0.17,13.4,19,703803364940,100,327.8311061859131,1579.6783969402313,0.00086212158203125
32,39,3.9,5,2,12,14,10,11,9,11,11,14,11,13,9,12,9,12,10,12,11,12,0.12708174794360522,0.9377131513591783,10.953700111214747,0,0,9.559999999999999,13.120000000000001,0.9461965020576132,0.1312,1.3937001112147478,0.41182520563947983,0.00848335069843485,0.004118252056394804,5,13.6,0.9483384773662551,0.136,7.4,105,753441101683,100,420.1224458217621,13.0,0.9350154320987654,0.13,9.6,106,223083482350,100,494.01852464675903,12.4,0.9395010288065843,0.124,9.6,107,847242015473,100,527.7146430015564,13.2,0.9596141975308642,0.132,9.4,108,927196912228,100,421.9616720676422,13.4,0.9485133744855967,0.134,11.8,109,703803364940,100,486.7869920730591,2350.604277610779,0.0008463859558105469
33,39,3.9,5,2,12,14,10,11,9,11,11,14,11,13,9,12,9,12,10,12,11,12,0.12708174794360522,0.9377131513591783,10.953700111214747,0,0,9.559999999999999,13.120000000000001,0.9461965020576132,0.1312,1.3937001112147478,0.41182520563947983,0.00848335069843485,0.004118252056394804,5,13.6,0.9483384773662551,0.136,7.4,105,753441101683,100,420.1224458217621,13.0,0.9350154320987654,0.13,9.6,106,223083482350,100,494.01852464675903,12.4,0.9395010288065843,0.124,9.6,107,847242015473,100,527.7146430015564,13.2,0.9596141975308642,0.132,9.4,108,927196912228,100,421.9616720676422,13.4,0.9485133744855967,0.134,11.8,109,703803364940,100,486.7869920730591,2350.604277610779,0.0008113384246826172
34,41,4.1,5,2,9,12,12,13,12,14,10,14,12,13,10,12,12,14,0,0,0,0,0.1020870680067499,0.9457837797491887,9.087636238330917,0,0,8.56,10.48,0.9551468253968253,0.1048,0.5276362383309169,0.2712931993250108,0.00936304564763652,0.0027129319932501046,5,10.6,0.9398941798941799,0.106,8.4,145,753441101683,100,409.2397954463959,10.0,0.94890873015873,0.1,9.0,146,223083482350,100,407.3489441871643,10.8,0.9650297619047619,0.108,9.0,147,847242015473,100,293.05456733703613,10.6,0.9600198412698411,0.106,8.8,148,927196912228,100,330.0393991470337,10.4,0.9618816137566136,0.104,7.6,149,703803364940,100,364.1499300003052,1803.8326361179352,409.2451813220978
