,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,100,10.0,5,0,9,12,10,14,10,11,9,12,9,12,11,12,11,14,11,14,0.19210333704529042,0.9561922914401894,15.360000000000001,0,0,0,0,15.040000000000001,19.36,0.963439236111111,0.1936,0.3199999999999995,0.14966629547095825,0.007246944670921681,0.0014966629547095778,5,19.2,0.9683825231481482,0.192,15.2,0,677180995421,100,331.7425684928894,19.4,0.9681134259259258,0.194,14.8,1,917261219767,100,328.4613084793091,19.6,0.9712818287037036,0.196,14.8,2,253458141302,100,302.61474680900574,19.4,0.9536197916666667,0.194,15.6,3,234313161427,100,374.3744592666626,19.2,0.955798611111111,0.192,14.8,4,731980705979,100,378.6983025074005,1715.8913855552673,380.0186483860016
1,23,2.3,5,0,12,13,12,14,9,11,10,14,10,11,11,14,10,11,10,14,0.11615906989318295,0.9429369468184088,8.582936948203553,9,12,0,0,7.56,11.959999999999999,0.9556759259259259,0.1196,1.0229369482035537,0.3440930106817049,0.012738979107517043,0.003440930106817049,5,11.8,0.9561059670781893,0.118,7.8,5,677180995421,100,420.57611560821533,12.2,0.9483179012345677,0.122,5.6,6,917261219767,100,499.5991897583008,12.4,0.977466563786008,0.124,8.6,7,253458141302,100,326.7230236530304,12.0,0.9389763374485596,0.12,7.8,8,234313161427,100,460.85954666137695,11.4,0.9575128600823045,0.114,8.0,9,731980705979,100,445.8723318576813,2153.6302075386047,500.1826400756836
2,99,9.9,5,0,10,13,11,13,11,13,9,11,10,14,9,12,0,0,0,0,0.14473508893593265,0.966761785581664,12.256474496770062,0,0,0,0,10.84,14.6,0.9720185185185184,0.146,1.416474496770062,0.12649110640673528,0.005256732936854398,0.0012649110640673528,5,14.4,0.9672608024691357,0.144,11.0,10,677180995421,100,288.628604888916,14.8,0.9681057098765432,0.148,8.6,11,917261219767,100,270.02270007133484,14.6,0.9819830246913579,0.146,12.2,12,253458141302,100,215.14576172828674,14.6,0.9711574074074073,0.146,10.0,13,234313161427,100,273.2865695953369,14.6,0.9715856481481482,0.146,12.4,14,731980705979,100,268.1344590187073,1315.2180953025818,288.63834595680237
3,41,4.1,5,0,9,11,12,14,12,14,10,13,12,14,11,14,10,14,12,14,0.14364040820577345,0.9551108263990521,10.080799680255744,0,0,0,0,9.08,14.560000000000002,0.9614716435185185,0.1456,1.000799680255744,0.19595917942265442,0.006360817119466476,0.001959591794226544,5,14.4,0.9683275462962962,0.144,10.0,15,677180995421,100,344.23330426216125,14.8,0.952745949074074,0.148,7.4,16,917261219767,100,431.0692732334137,14.4,0.958449074074074,0.144,8.8,17,253458141302,100,413.7311511039734,14.8,0.9693055555555554,0.148,10.2,18,234313161427,100,300.3116807937622,14.4,0.9585300925925925,0.144,9.0,19,731980705979,100,413.05543518066406,1902.4008445739746,431.3282594680786
4,100,10.0,5,0,12,14,9,10,10,12,9,12,9,12,10,14,10,13,9,10,0.17473508893593265,0.9597049255646369,13.991257554373227,0,0,0,0,12.440000000000001,17.6,0.9667662037037037,0.176,1.5512575543732252,0.12649110640673586,0.007061278139066726,0.0012649110640673528,5,17.6,0.9779224537037036,0.176,11.4,20,677180995421,100,312.0997459888458,17.6,0.9680295138888889,0.176,11.4,21,917261219767,100,342.2270770072937,17.4,0.9560474537037036,0.174,15.4,22,253458141302,100,419.8770101070404,17.8,0.9640567129629628,0.178,11.4,23,234313161427,100,334.2748477458954,17.6,0.9677748842592591,0.176,12.6,24,731980705979,100,335.5300087928772,1744.0086896419525,420.3353235721588
5,175,17.5,5,0,11,14,9,13,11,14,10,11,11,13,10,12,9,11,10,12,0.22960000000000003,0.9491579506354719,16.58993670632526,10,12,12,14,15.8,23.04,0.9535773148148146,0.23040000000000002,0.7899367063252597,0.07999999999999971,0.004419364179342601,0.0008000000000000007,5,23.0,0.9561643518518517,0.23,15.6,25,677180995421,100,376.9175193309784,23.2,0.9602106481481479,0.232,16.4,26,917261219767,100,334.4929151535034,23.0,0.9471574074074074,0.23,17.0,27,253458141302,100,421.8075182437897,23.0,0.9512222222222221,0.23,15.0,28,234313161427,100,410.8855173587799,23.0,0.9531319444444444,0.23,15.0,29,731980705979,100,394.97241258621216,1939.0758826732635,422.27129435539246
6,195,19.5,5,0,12,14,9,12,12,13,11,13,12,14,12,13,10,11,9,10,0.15960000000000002,0.9272563500998843,12.570875489694293,11,14,0,0,10.8,16.04,0.9373086419753086,0.16040000000000001,1.7708754896942924,0.07999999999999971,0.010052291875424295,0.0008000000000000007,5,16.0,0.9288991769547325,0.16,10.4,30,677180995421,100,430.97415494918823,16.2,0.9478600823045267,0.162,9.4,31,917261219767,100,369.1152288913727,16.0,0.9404475308641975,0.16,12.2,32,253458141302,100,410.4905104637146,16.0,0.9224331275720162,0.16,8.6,33,234313161427,100,509.5470941066742,16.0,0.9469032921810698,0.16,13.4,34,731980705979,100,399.3321521282196,2119.4591405391693,510.08009123802185
7,169,16.9,5,0,11,13,10,12,12,14,10,12,12,14,0,0,0,0,0,0,0.0988,0.9627198750397671,8.742826420446914,0,0,0,0,7.68,9.959999999999999,0.9679611111111109,0.0996,1.0628264204469138,0.07999999999999971,0.005241236071343804,0.0008000000000000007,5,10.0,0.9683055555555553,0.1,8.8,35,677180995421,100,170.82382488250732,10.0,0.9697777777777776,0.1,6.2,36,917261219767,100,155.55622911453247,9.8,0.9585277777777776,0.098,7.2,37,253458141302,100,217.72314524650574,10.0,0.9685555555555554,0.1,7.2,38,234313161427,100,165.30979704856873,10.0,0.9746388888888887,0.1,9.0,39,731980705979,100,139.26717972755432,848.6801760196686,218.4068102836609
8,34,3.4,5,0,12,13,12,14,12,14,10,13,11,12,12,14,9,11,9,13,0.13517157287525383,0.9531321178156897,8.303327183250898,9,12,0,0,7.4,13.800000000000002,0.9585092592592591,0.138,0.9033271832508974,0.2828427124746188,0.005377141443569386,0.002828427124746185,5,13.6,0.9557818930041151,0.136,6.6,40,677180995421,100,409.00006461143494,14.0,0.9618004115226336,0.14,6.8,41,917261219767,100,385.92745637893677,13.8,0.9674845679012345,0.138,8.6,42,253458141302,100,339.5935740470886,14.2,0.9540895061728393,0.142,8.4,43,234313161427,100,483.7845547199249,13.4,0.953389917695473,0.134,6.6,44,731980705979,100,417.15046787261963,2035.4561176300049,484.04915857315063
9,175,17.5,5,0,10,14,11,13,10,11,12,14,12,14,9,12,0,0,0,0,0.14,0.9560711754736689,12.269100428334825,0,0,0,0,10.879999999999999,14.0,0.9606658950617284,0.14,1.3891004283348265,0.0,0.004594719588059475,0.0,5,14.0,0.9550308641975307,0.14,11.2,45,677180995421,100,258.3793931007385,14.0,0.9601736111111111,0.14,8.8,46,917261219767,100,280.8784146308899,14.0,0.9627469135802468,0.14,12.2,47,253458141302,100,236.3515648841858,14.0,0.9682137345679012,0.14,9.8,48,234313161427,100,232.19807600975037,14.0,0.9571643518518519,0.14,12.4,49,731980705979,100,269.98230934143066,1277.7897579669952,281.3714439868927
