,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,150,15.0,5,0,10,12,12,14,12,14,9,12,9,13,10,13,12,14,12,14,0.19582020410288672,0.9573076351256609,16.76712022428843,0,0,0,0,15.64,19.68,0.9618391203703703,0.1968,1.12712022428843,0.09797958971132678,0.0045314852447094645,0.000979795897113272,5,19.8,0.9637789351851851,0.198,16.6,0.0,986762518570.0,100.0,213.1098301410675,19.6,0.9637471064814813,0.196,16.8,1.0,952039434492.0,100.0,223.02090668678284,19.8,0.9633796296296295,0.198,14.6,2.0,345664075654.0,100.0,225.56085920333862,19.6,0.9528848379629629,0.196,16.2,3.0,460462409076.0,100.0,263.64384865760803,19.6,0.9654050925925926,0.196,14.0,4.0,732505190116.0,100.0,226.4582827091217,1151.7937273979187,264.06839203834534
1,172,17.2,5,0,12,14,10,11,12,13,11,12,10,12,9,10,11,13,11,13,0.12,0.9411647032494952,10.370842298052803,0,0,0,0,9.48,12.0,0.9477881944444443,0.12,0.890842298052803,0.0,0.006623491194949117,0.0,5,12.0,0.9555555555555555,0.12,8.8,5.0,986762518570.0,100.0,221.44116067886353,12.0,0.9525694444444441,0.12,9.2,6.0,952039434492.0,100.0,223.1324119567871,12.0,0.9368229166666664,0.12,8.8,7.0,345664075654.0,100.0,267.2158920764923,12.0,0.9442881944444442,0.12,9.4,8.0,460462409076.0,100.0,247.724130153656,12.0,0.949704861111111,0.12,11.2,9.0,732505190116.0,100.0,225.7969946861267,1185.3105895519257,267.35530638694763
2,73,7.3,5,0,11,14,12,14,10,12,12,13,12,13,11,13,10,13,9,11,0.13644040820577347,0.9502622197288738,11.546228022706229,0,0,0,0,9.52,13.84,0.955787037037037,0.13840000000000002,2.02622802270623,0.19595917942265442,0.005524817308163267,0.001959591794226544,5,13.6,0.9503009259259259,0.136,12.2,10.0,986762518570.0,100.0,258.4368770122528,13.6,0.9557349537037036,0.136,9.0,11.0,952039434492.0,100.0,278.6577219963074,14.0,0.9496759259259259,0.14,8.8,12.0,345664075654.0,100.0,267.6615869998932,14.0,0.9645543981481481,0.14,11.2,13.0,460462409076.0,100.0,240.2041037082672,14.0,0.9586689814814814,0.14,6.4,14.0,732505190116.0,100.0,247.23415112495422,1292.1944408416748,279.06251788139343
3,143,14.3,5,0,11,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,0.23673508893593265,0.9711562136233245,19.607809513992173,12,14,0,0,17.759999999999998,23.799999999999997,0.9756296296296295,0.238,1.847809513992175,0.12649110640673472,0.004473416006305009,0.0012649110640673528,5,23.8,0.9728575102880659,0.238,18.0,15.0,986762518570.0,100.0,187.2891263961792,24.0,0.9838477366255144,0.24,18.8,16.0,952039434492.0,100.0,142.20146012306213,23.8,0.9735596707818931,0.238,16.6,17.0,345664075654.0,100.0,193.5054907798767,23.6,0.9712165637860082,0.236,20.4,18.0,460462409076.0,100.0,204.2821660041809,23.8,0.9766666666666666,0.238,15.0,19.0,732505190116.0,100.0,175.11358833312988,902.3918316364288,204.43028330802917
4,26,2.6,5,0,9,11,11,12,9,11,11,12,9,12,12,14,9,13,10,14,0.10615906989318295,0.9355116615075921,9.314534138012398,0,0,0,0,8.0,10.96,0.9425306712962962,0.1096,1.3145341380123985,0.3440930106817049,0.007019009788704053,0.003440930106817054,5,10.4,0.9308449074074072,0.104,9.0,20.0,986762518570.0,100.0,447.1774260997772,10.8,0.9496354166666665,0.108,8.4,21.0,952039434492.0,100.0,349.2691295146942,11.2,0.9417476851851851,0.112,5.4,22.0,345664075654.0,100.0,350.3388111591339,11.0,0.9499189814814814,0.11,8.6,23.0,460462409076.0,100.0,323.36860513687134,11.4,0.9405063657407406,0.114,8.6,24.0,732505190116.0,100.0,336.1685688495636,1806.3225407600403,447.1822702884674
5,190,19.0,5,0,10,11,10,14,10,14,11,14,11,13,10,11,12,14,12,14,0.21022020410288672,0.9502205132748711,17.781227409414967,10,12,0,0,16.64,21.119999999999997,0.9539557613168723,0.2112,1.1412274094149684,0.09797958971132678,0.0037352480420012376,0.000979795897113272,5,21.2,0.9577957818930041,0.212,18.8,25.0,986762518570.0,100.0,258.14166831970215,21.2,0.953366769547325,0.212,15.8,26.0,952039434492.0,100.0,253.44877648353577,21.2,0.9585082304526747,0.212,15.8,27.0,345664075654.0,100.0,263.4205493927002,21.0,0.9513760288065841,0.21,16.0,28.0,460462409076.0,100.0,283.65269565582275,21.0,0.9487319958847736,0.21,16.8,29.0,732505190116.0,100.0,293.7685008049011,1352.432190656662,294.02333402633667
6,158,15.8,5,0,11,12,12,14,11,12,11,12,11,12,12,14,10,11,12,14,0.13,0.9551682621808716,10.431630180269627,12,14,0,0,9.48,13.0,0.9575586419753085,0.13,0.9516301802696258,0.0,0.002390379794436914,0.0,5,13.0,0.9610648148148146,0.13,10.4,30.0,986762518570.0,100.0,188.31386971473694,13.0,0.9551080246913579,0.13,10.6,31.0,952039434492.0,100.0,212.76854944229126,13.0,0.9570833333333331,0.13,8.6,32.0,345664075654.0,100.0,211.78022170066833,13.0,0.9550462962962961,0.13,9.6,33.0,460462409076.0,100.0,205.6399393081665,13.0,0.9594907407407407,0.13,8.2,34.0,732505190116.0,100.0,196.14693903923035,1014.6495192050934,212.91766357421875
7,122,12.2,5,0,12,13,12,14,11,12,9,11,12,14,12,13,12,14,0,0,0.10516039219456289,0.962526484755831,8.897534028617805,0,0,0,0,7.5200000000000005,10.720000000000002,0.9711190476190475,0.1072,1.3775340286178055,0.20396078054371145,0.008592562863216515,0.002039607805437116,5,10.4,0.9587103174603173,0.104,9.8,35.0,986762518570.0,100.0,191.7352066040039,10.8,0.9797023809523809,0.108,7.0,36.0,952039434492.0,100.0,141.84247636795044,11.0,0.9790277777777776,0.11,7.2,37.0,345664075654.0,100.0,123.483229637146,10.6,0.9631349206349205,0.106,8.0,38.0,460462409076.0,100.0,172.6626226902008,10.8,0.9750198412698412,0.108,5.6,39.0,732505190116.0,100.0,154.0082106590271,783.7317459583282,191.74100542068481
8,94,9.4,5,0,12,14,12,14,12,14,10,12,10,13,12,13,11,13,12,13,0.13473508893593267,0.9408540664469813,10.382456543194891,0,0,0,0,9.16,13.6,0.9481388888888886,0.136,1.2224565431948902,0.12649110640673528,0.007284822441907312,0.0012649110640673528,5,13.8,0.9577893518518517,0.138,11.0,40.0,986762518570.0,100.0,204.3317563533783,13.6,0.9545196759259258,0.136,8.2,41.0,952039434492.0,100.0,236.72017335891724,13.6,0.937361111111111,0.136,7.6,42.0,345664075654.0,100.0,275.5496120452881,13.6,0.9446354166666665,0.136,9.0,43.0,460462409076.0,100.0,264.21464443206787,13.4,0.9463888888888887,0.134,10.0,44.0,732505190116.0,100.0,262.9839117527008,1243.8000979423523,275.5655212402344
9,172,17.2,5,0,12,14,9,11,12,14,10,13,11,14,9,13,12,14,11,13,0.1996,0.961080484638468,17.882039754948913,0,0,0,0,15.919999999999998,20.04,0.9634675925925926,0.2004,1.9620397549489148,0.07999999999999971,0.002387107954124641,0.0008000000000000007,5,20.0,0.9642679398148147,0.2,18.4,45.0,986762518570.0,100.0,236.25650429725647,20.0,0.9665567129629629,0.2,16.6,46.0,952039434492.0,100.0,212.52704000473022,20.2,0.960804398148148,0.202,12.4,47.0,345664075654.0,100.0,241.2180211544037,20.0,0.9605671296296295,0.2,16.4,48.0,460462409076.0,100.0,247.2789785861969,20.0,0.9651417824074073,0.2,15.8,49.0,732505190116.0,100.0,227.4796404838562,1164.7601845264435,247.51784896850586
10,157,15.7,5,0,12,14,11,14,11,14,10,14,11,14,11,13,11,14,12,14,0.23822020410288672,0.9665164260497806,19.663730747446834,12,14,0,0,18.0,23.919999999999998,0.9708626543209876,0.2392,1.6637307474468341,0.09797958971132678,0.0043462282712069915,0.000979795897113272,5,24.0,0.9740663580246913,0.24,20.6,50.0,986762518570.0,100.0,172.36234092712402,24.0,0.965843621399177,0.24,16.0,51.0,952039434492.0,100.0,205.71981477737427,23.8,0.9652649176954733,0.238,17.0,52.0,345664075654.0,100.0,211.7882912158966,23.8,0.974266975308642,0.238,19.2,53.0,460462409076.0,100.0,174.30110239982605,24.0,0.9748713991769546,0.24,17.2,54.0,732505190116.0,100.0,168.8972475528717,933.0687968730927,211.79727625846863
