,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0.3510518012462388,0.9590554276025878,18.89024945095165,0,0,0,0,0,0,14.279999999999998,18.42,0.9753005952380951,0.36839999999999995,1.5367498169838836,0.28913664589601956,0.005415055878502427,0.0057827329179203895,10,18.4,0.972337962962963,0.368,12.8,0,907480588039,50,219.26935148239136,18.8,0.985,0.376,13.6,1,119219411213,50,172.31116843223572,18.6,0.9756382275132275,0.372,14.8,2,948386598578,50,200.16521739959717,18.0,0.9653472222222222,0.36,14.4,3,443645952578,50,246.95361638069153,18.6,0.9809060846560848,0.372,18.2,4,214633551670,50,204.22134232521057,18.6,0.9784887566137567,0.372,15.6,5,625510492303,50,192.75524163246155,18.4,0.973373015873016,0.368,13.6,6,640664607502,50,217.81483626365662,17.8,0.9687830687830686,0.356,13.4,7,790446111021,50,246.14642095565796,18.4,0.9768882275132275,0.368,13.2,8,257018638879,50,211.11332821846008,18.6,0.9762433862433861,0.372,13.2,9,475743994923,50,204.9028992652893,2115.653422355652,247.82031226158142
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0.2550518012462389,0.9483632476574752,14.072071427938749,0,0,0,0,0,0,10.040000000000001,13.62,0.9656395502645502,0.27240000000000003,1.3440238093129155,0.28913664589601934,0.0057587675356916895,0.005782732917920378,10,13.6,0.9655357142857142,0.272,9.2,10,907480588039,50,273.08876967430115,13.8,0.966468253968254,0.276,10.8,11,119219411213,50,245.09473514556885,14.2,0.9736772486772487,0.284,10.8,12,948386598578,50,248.6448004245758,13.2,0.969345238095238,0.264,8.2,13,443645952578,50,262.90377497673035,13.8,0.9612301587301586,0.276,8.4,14,214633551670,50,258.80064845085144,13.6,0.9698974867724867,0.272,13.0,15,625510492303,50,251.24823355674744,13.8,0.9607175925925926,0.276,10.2,16,640664607502,50,277.6979823112488,13.2,0.9724801587301587,0.264,10.4,17,790446111021,50,249.62913966178894,13.4,0.9539021164021163,0.268,9.0,18,257018638879,50,301.8304533958435,13.6,0.9631415343915343,0.272,10.4,19,475743994923,50,288.71464252471924,2657.6531801223755,301.84437704086304
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,0.31340967993820434,0.9297380587476182,16.650406013358836,11,14,0,0,0,0,12.34,16.6,0.9674201388888888,0.33199999999999996,1.436802004452945,0.30983866769659363,0.012560693380423548,0.0061967733539318726,10,16.6,0.9779687499999998,0.332,13.0,20,907480588039,50,199.93223357200623,16.6,0.9596730324074073,0.332,12.2,21,119219411213,50,235.44220781326294,16.6,0.9746701388888886,0.332,11.2,22,948386598578,50,212.8438322544098,16.2,0.9468344907407407,0.324,12.4,23,443645952578,50,249.94314289093018,16.8,0.9723177083333332,0.336,14.0,24,214633551670,50,187.53416562080383,17.0,0.9761053240740739,0.34,14.6,25,625510492303,50,180.72431802749634,17.0,0.987986111111111,0.34,11.6,26,640664607502,50,151.92185258865356,16.4,0.9511718749999998,0.328,10.4,27,790446111021,50,240.5915334224701,16.0,0.9561024305555555,0.32,13.8,28,257018638879,50,274.51221561431885,16.8,0.9713715277777776,0.336,10.2,29,475743994923,50,198.5250279903412,2131.970529794693,274.54337763786316
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,0.2702407048594942,0.9248452219920399,14.527887914561829,9,13,0,0,0,0,9.96,14.420000000000002,0.9595772569444444,0.2884,1.5226293048539428,0.3026549190084313,0.011577344984134826,0.006053098380168605,10,14.0,0.9569791666666665,0.28,11.0,30,907480588039,50,389.00863432884216,14.4,0.9312934027777775,0.288,8.4,31,119219411213,50,416.34095549583435,14.6,0.9628964120370371,0.292,7.8,32,948386598578,50,322.1690261363983,14.8,0.9576765046296296,0.296,8.0,33,443645952578,50,356.629266500473,14.6,0.9762934027777777,0.292,10.4,34,214633551670,50,298.14357900619507,14.4,0.9542824074074073,0.288,10.8,35,625510492303,50,326.45388674736023,14.6,0.9602054398148147,0.292,9.0,36,640664607502,50,333.47360014915466,14.0,0.9669994212962962,0.28,11.0,37,790446111021,50,327.09717893600464,14.0,0.9572887731481482,0.28,12.8,38,257018638879,50,370.18349146842957,14.8,0.9718576388888887,0.296,10.4,39,475743994923,50,300.8289260864258,3440.328544855118,416.86566400527954
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0.15903250183016115,0.899769732714582,9.954971698012454,0,0,0,0,0,0,5.98,8.72,0.9502910052910052,0.17439999999999997,1.3249905660041508,0.2561249694973141,0.01684042419214106,0.005122499389946275,10,9.0,0.9637037037037036,0.18,7.2,40,907480588039,50,243.5098044872284,8.6,0.9431415343915343,0.172,5.0,41,119219411213,50,290.32501316070557,8.6,0.9219047619047619,0.172,6.4,42,948386598578,50,374.7642159461975,9.0,0.961388888888889,0.18,5.2,43,443645952578,50,243.91713213920593,8.8,0.9518783068783067,0.176,5.4,44,214633551670,50,280.2436590194702,8.4,0.9371362433862432,0.168,7.4,45,625510492303,50,305.8001368045807,9.0,0.9495833333333333,0.18,4.2,46,640664607502,50,295.52011013031006,8.2,0.9801917989417989,0.164,8.6,47,790446111021,50,245.50490546226501,8.8,0.9640806878306876,0.176,5.8,48,257018638879,50,263.67918062210083,8.8,0.9299007936507934,0.176,4.6,49,475743994923,50,309.47266149520874,2852.736819267273,374.7940101623535
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0.31439999999999996,0.9293137246458272,16.686163217483504,0,0,0,0,0,0,12.139999999999999,15.959999999999999,0.9525628306878307,0.3192,1.515387739161169,0.07999999999999971,0.007749702014001168,0.0016000000000000014,10,16.0,0.9483531746031745,0.32,11.2,50,907480588039,50,264.2567346096039,16.0,0.9492724867724868,0.32,11.4,51,119219411213,50,257.18964982032776,16.0,0.9579563492063491,0.32,11.4,52,948386598578,50,238.74651527404785,16.0,0.9700595238095236,0.32,11.6,53,443645952578,50,208.94252586364746,16.0,0.9522089947089946,0.32,13.0,54,214633551670,50,249.3275830745697,16.0,0.9424074074074074,0.32,10.6,55,625510492303,50,277.9435713291168,16.0,0.9482539682539682,0.32,11.2,56,640664607502,50,269.7526559829712,15.8,0.9590343915343915,0.316,16.2,57,790446111021,50,233.9799132347107,15.8,0.9441269841269843,0.316,12.6,58,257018638879,50,271.0021243095398,16.0,0.9539550264550263,0.32,12.2,59,475743994923,50,242.16841435432434,2513.3096878528595,277.98266983032227
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,0.285079222641532,0.9422455653745504,15.11063986882515,9,10,0,0,0,0,10.5,14.820000000000002,0.9641249999999999,0.29639999999999994,1.53687995627505,0.188679622641132,0.00729314487514984,0.003773592452822645,10,14.8,0.976730324074074,0.296,12.0,60,907480588039,50,214.20229840278625,15.0,0.9623611111111109,0.3,8.0,61,119219411213,50,250.27283358573914,14.8,0.9671701388888888,0.296,12.2,62,948386598578,50,234.2511341571808,14.8,0.9720833333333332,0.296,11.0,63,443645952578,50,222.1440896987915,14.8,0.9516608796296296,0.296,10.4,64,214633551670,50,257.2228727340698,15.0,0.9635590277777775,0.3,10.2,65,625510492303,50,231.84969449043274,15.0,0.9695717592592591,0.3,7.8,66,640664607502,50,219.91621947288513,14.6,0.9616319444444442,0.292,12.4,67,790446111021,50,244.8735237121582,14.4,0.9539699074074073,0.288,11.2,68,257018638879,50,284.6110894680023,15.0,0.9625115740740741,0.3,9.8,69,475743994923,50,226.5027163028717,2385.8464720249176,284.6325943470001
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,0.33718214996927665,0.9381164514971904,19.05749937965257,12,14,0,0,0,0,14.02,17.98,0.9638070023148148,0.3596,1.6791664598841896,0.3736308338453885,0.00856351693920812,0.007472616676907769,10,17.8,0.9716493055555556,0.356,13.6,70,907480588039,50,251.77396726608276,18.6,0.9701388888888889,0.372,11.6,71,119219411213,50,247.8870723247528,17.8,0.968064236111111,0.356,15.4,72,948386598578,50,258.03725814819336,17.8,0.9583130787037036,0.356,14.0,73,443645952578,50,290.925181388855,18.0,0.9672106481481482,0.36,15.4,74,214633551670,50,257.40058302879333,18.6,0.9759577546296296,0.372,16.6,75,625510492303,50,227.25013852119446,18.2,0.9574537037037035,0.364,11.6,76,640664607502,50,282.5515902042389,17.6,0.9683130787037038,0.352,14.2,77,790446111021,50,271.263631105423,17.4,0.9484143518518519,0.348,12.2,78,257018638879,50,334.04945707321167,18.0,0.9525549768518518,0.36,15.6,79,475743994923,50,304.42959547042847,2725.5684745311737,334.0714752674103
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,0.3347401492546549,0.9292975241084414,17.770279495018894,12,14,11,14,0,0,12.939999999999998,17.339999999999996,0.9547458847736625,0.34679999999999994,1.6100931650062986,0.200997512422418,0.008482786888407038,0.0040199502484483405,10,17.0,0.9536779835390945,0.34,12.6,80,907480588039,50,341.7775318622589,17.6,0.9517412551440328,0.352,11.2,81,119219411213,50,332.03264927864075,17.4,0.9585313786008229,0.348,12.6,82,948386598578,50,312.7773768901825,17.0,0.940457818930041,0.34,11.0,83,443645952578,50,364.07272362709045,17.4,0.9424794238683126,0.348,15.6,84,214633551670,50,342.3144602775574,17.4,0.9554115226337448,0.348,14.2,85,625510492303,50,329.227854013443,17.4,0.9626594650205759,0.348,11.2,86,640664607502,50,320.1515622138977,17.4,0.9579449588477364,0.348,12.8,87,790446111021,50,307.6202254295349,17.2,0.9535108024691357,0.344,12.6,88,257018638879,50,300.0380756855011,17.6,0.9710442386831275,0.352,15.6,89,475743994923,50,270.2418210506439,3220.2542803287506,364.1125078201294
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,0.468,0.9461472025672076,22.288686539135004,11,13,9,12,12,14,18.139999999999997,23.82,0.966130324074074,0.47640000000000005,1.3828955130450025,0.1399999999999995,0.00666104050228877,0.0028000000000000026,10,23.8,0.9531597222222221,0.476,19.8,90,907480588039,50,290.6993041038513,24.0,0.9666365740740741,0.48,16.8,91,119219411213,50,263.25971603393555,23.8,0.9689537037037038,0.476,18.4,92,948386598578,50,258.57032585144043,24.0,0.9663009259259259,0.48,17.6,93,443645952578,50,257.9534637928009,23.8,0.9561296296296294,0.476,17.4,94,214633551670,50,302.6300208568573,24.0,0.9699074074074072,0.48,17.4,95,625510492303,50,256.9900028705597,23.6,0.9663055555555555,0.472,19.4,96,640664607502,50,277.92136430740356,23.8,0.9766041666666666,0.476,20.6,97,790446111021,50,245.90996670722961,23.6,0.9647499999999999,0.472,18.2,98,257018638879,50,285.5868806838989,23.8,0.9725555555555555,0.476,15.8,99,475743994923,50,266.91212821006775,2706.433173418045,302.6694014072418
