,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,21,2.1,5,0,9,10,12,14,11,14,12,14,9,12,10,14,0.1386339714233395,0.9027733580777609,10.673137250317474,0,0,0,0,0,0,0,0,6.4799999999999995,8.02,0.9449668209876542,0.16039999999999996,1.397712416772492,0.36276714294434137,0.014064487636631082,0.0072553428588868225,10,7.8,0.9222839506172839,0.156,5.4,0.0,562064844504.0,50.0,359.47980284690857,7.6,0.9428896604938272,0.152,7.4,1.0,876689368220.0,50.0,354.9721758365631,8.2,0.9482831790123455,0.164,5.8,2.0,800145632683.0,50.0,322.4682185649872,8.4,0.9395331790123457,0.168,4.8,3.0,994952131968.0,50.0,357.42395210266113,8.2,0.933503086419753,0.164,7.0,4.0,765280939687.0,50.0,370.8539242744446,7.8,0.9575462962962963,0.156,8.4,5.0,493379270686.0,50.0,312.8676016330719,8.8,0.9774807098765432,0.176,5.0,6.0,684899425519.0,50.0,242.68270683288574,8.0,0.947114197530864,0.16,8.0,7.0,792283261917.0,50.0,308.77494716644287,7.8,0.9367939814814815,0.156,4.8,8.0,747679609592.0,50.0,354.15990138053894,7.6,0.9442399691358023,0.152,8.2,9.0,377955474566.0,50.0,320.12185621261597,3303.80508685112,371.73421907424927
1,159,15.9,5,0,10,12,10,11,12,14,9,13,11,13,11,14,0.3699501552810007,0.9510400233235122,17.34499614791759,9,11,11,14,0,0,0,0,14.1,18.9,0.9659603587962963,0.378,1.0816653826391966,0.1341640786499869,0.0049734451575946925,0.00268328157299975,10,19.0,0.9677285879629628,0.38,13.6,10.0,562064844504.0,50.0,216.66171288490295,19.0,0.9635677083333332,0.38,13.0,11.0,876689368220.0,50.0,231.97159504890442,19.0,0.9654890046296295,0.38,15.0,12.0,800145632683.0,50.0,223.05348300933838,18.8,0.9608275462962963,0.376,14.2,13.0,994952131968.0,50.0,240.2759554386139,18.8,0.9607291666666666,0.376,13.8,14.0,765280939687.0,50.0,248.16686511039734,18.6,0.9651996527777776,0.372,15.6,15.0,493379270686.0,50.0,241.79040050506592,19.0,0.9685300925925926,0.38,12.6,16.0,684899425519.0,50.0,214.06445908546448,19.0,0.9779166666666665,0.38,13.0,17.0,792283261917.0,50.0,190.87444925308228,19.0,0.9687934027777778,0.38,14.2,18.0,747679609592.0,50.0,230.06732416152954,18.8,0.9608217592592591,0.376,16.0,19.0,377955474566.0,50.0,248.03387665748596,2284.960121154785,248.1981885433197
2,91,9.1,5,0,9,13,11,12,9,11,11,14,12,13,12,14,0.3301623531673773,0.9266609131048801,17.47538925588003,10,14,9,11,0,0,0,0,13.14,17.119999999999997,0.9627265625,0.3423999999999999,1.4451297519600097,0.2039607805437115,0.012021883131706653,0.00407921561087421,10,17.6,0.9819878472222221,0.352,10.8,20.0,562064844504.0,50.0,210.587327003479,17.2,0.9634027777777778,0.344,11.4,21.0,876689368220.0,50.0,264.5986340045929,17.0,0.9381047453703701,0.34,14.0,22.0,800145632683.0,50.0,295.19560956954956,17.0,0.9652690972222222,0.34,15.6,23.0,994952131968.0,50.0,257.28960275650024,17.2,0.9724189814814812,0.344,12.8,24.0,765280939687.0,50.0,252.92269086837769,16.8,0.9531336805555555,0.336,12.2,25.0,493379270686.0,50.0,279.613801240921,17.2,0.9727025462962962,0.344,13.0,26.0,684899425519.0,50.0,249.0392210483551,17.2,0.9702083333333332,0.344,13.6,27.0,792283261917.0,50.0,239.9491593837738,17.0,0.9556597222222221,0.34,12.8,28.0,747679609592.0,50.0,285.12446331977844,17.0,0.9543778935185184,0.34,15.2,29.0,377955474566.0,50.0,271.71351432800293,2606.0340235233307,295.2069399356842
3,184,18.4,5,0,10,11,12,14,11,14,12,14,12,14,12,14,0.38,0.9288977787641568,20.048882800605973,10,12,9,12,12,14,0,0,13.559999999999999,19.0,0.9460504115226337,0.38,2.162960933535324,0.0,0.005717544252825616,0.0,10,19.0,0.9481069958847735,0.38,15.8,30.0,562064844504.0,50.0,278.22645258903503,19.0,0.9545421810699586,0.38,15.4,31.0,876689368220.0,50.0,257.68388414382935,19.0,0.937901234567901,0.38,10.0,32.0,800145632683.0,50.0,312.94881081581116,19.0,0.9425360082304525,0.38,11.8,33.0,994952131968.0,50.0,298.0168159008026,19.0,0.94065329218107,0.38,13.2,34.0,765280939687.0,50.0,302.83149003982544,19.0,0.9489763374485596,0.38,13.8,35.0,493379270686.0,50.0,272.3209855556488,19.0,0.9385185185185184,0.38,11.6,36.0,684899425519.0,50.0,310.32029604911804,19.0,0.9534207818930042,0.38,17.8,37.0,792283261917.0,50.0,279.2585859298706,19.0,0.950756172839506,0.38,12.8,38.0,747679609592.0,50.0,282.76111698150635,19.0,0.9450925925925926,0.38,13.4,39.0,377955474566.0,50.0,289.5097107887268,2883.878148794174,312.95943880081177
4,114,11.4,5,0,12,13,11,12,9,12,10,13,11,12,10,12,0.3216,0.9199211551574785,20.43326016938706,11,14,9,11,11,13,0,0,12.84,17.040000000000003,0.9555663580246913,0.34079999999999994,2.5310867231290204,0.3199999999999995,0.011881734289070916,0.006399999999999983,10,17.6,0.9767438271604938,0.352,11.2,40.0,562064844504.0,50.0,214.9891037940979,16.6,0.943528806584362,0.332,11.8,41.0,876689368220.0,50.0,322.61070013046265,17.0,0.9446502057613169,0.34,9.2,42.0,800145632683.0,50.0,299.9295346736908,17.0,0.9592181069958846,0.34,10.6,43.0,994952131968.0,50.0,275.42590975761414,17.4,0.9649845679012345,0.348,12.8,44.0,765280939687.0,50.0,235.54565286636353,16.6,0.9423199588477364,0.332,17.6,45.0,493379270686.0,50.0,318.7956380844116,17.4,0.971167695473251,0.348,11.0,46.0,684899425519.0,50.0,240.10143327713013,17.0,0.9565380658436212,0.34,16.2,47.0,792283261917.0,50.0,263.2559006214142,16.8,0.9423199588477367,0.336,13.0,48.0,747679609592.0,50.0,295.64565443992615,17.0,0.9541923868312756,0.34,15.0,49.0,377955474566.0,50.0,268.05233216285706,2734.351859807968,322.6403615474701
5,98,9.8,5,0,11,14,11,14,10,13,9,11,9,10,10,13,0.3730424492346407,0.9536618862853288,19.510882283562896,10,14,11,13,0,0,0,0,13.9,19.240000000000002,0.9699068287037035,0.3848,1.8702940945209656,0.19595917942265356,0.005414980806124894,0.003919183588453089,10,19.4,0.9662181712962964,0.388,12.6,50.0,562064844504.0,50.0,281.64680075645447,19.2,0.9754282407407406,0.384,15.4,51.0,876689368220.0,50.0,255.07816410064697,19.4,0.9702372685185183,0.388,13.0,52.0,800145632683.0,50.0,266.2879023551941,19.4,0.9783622685185184,0.388,13.8,53.0,994952131968.0,50.0,248.85511922836304,19.2,0.9690914351851851,0.384,11.8,54.0,765280939687.0,50.0,270.48228454589844,18.8,0.9634346064814813,0.376,14.4,55.0,493379270686.0,50.0,289.46570444107056,19.4,0.9717650462962963,0.388,10.6,56.0,684899425519.0,50.0,261.9693205356598,19.2,0.966568287037037,0.384,15.0,57.0,792283261917.0,50.0,276.45789313316345,19.4,0.9766840277777777,0.388,17.4,58.0,747679609592.0,50.0,251.35428166389465,19.0,0.9612789351851853,0.38,15.0,59.0,377955474566.0,50.0,304.7050907611847,2706.30256152153,304.7483060359955
6,155,15.5,5,0,10,12,9,13,12,14,10,13,12,14,10,13,0.31330090916605297,0.9559226415946463,16.532018596751286,0,0,0,0,0,0,0,0,11.8,15.940000000000001,0.9727631172839505,0.3188,1.5773395322504282,0.09165151389911648,0.005613491896434699,0.0018330302779823377,10,15.8,0.9676427469135801,0.316,11.6,60.0,562064844504.0,50.0,189.3545331954956,16.0,0.9764158950617282,0.32,13.4,61.0,876689368220.0,50.0,162.0745861530304,15.8,0.9706635802469136,0.316,10.8,62.0,800145632683.0,50.0,175.78730750083923,16.0,0.9761535493827161,0.32,11.4,63.0,994952131968.0,50.0,161.78285551071167,16.0,0.9615239197530864,0.32,8.4,64.0,765280939687.0,50.0,193.50805139541626,15.8,0.9741859567901235,0.316,11.0,65.0,493379270686.0,50.0,174.48179030418396,16.0,0.9704205246913581,0.32,12.2,66.0,684899425519.0,50.0,172.9024305343628,16.0,0.982889660493827,0.32,13.2,67.0,792283261917.0,50.0,151.637145280838,16.0,0.9706404320987655,0.32,11.6,68.0,747679609592.0,50.0,182.0502359867096,16.0,0.9770949074074075,0.32,14.4,69.0,377955474566.0,50.0,163.64823389053345,1727.227169752121,193.54723811149597
7,44,4.4,5,0,12,14,9,12,10,13,10,14,12,13,0,0,0.16685540077782401,0.9024463211097573,11.275662707869085,0,0,0,0,0,0,0,0,7.219999999999999,9.28,0.9633949074074073,0.1856,1.351887569289695,0.31240998703626616,0.020316195432550012,0.006248199740725329,10,9.0,0.9492870370370369,0.18,5.8,70.0,562064844504.0,50.0,243.22412633895874,9.4,0.9849074074074073,0.188,10.2,71.0,876689368220.0,50.0,158.54253029823303,9.6,0.9731296296296295,0.192,8.8,72.0,800145632683.0,50.0,190.05841374397278,9.0,0.9475046296296297,0.18,7.4,73.0,994952131968.0,50.0,240.19287419319153,9.6,0.9795324074074074,0.192,7.4,74.0,765280939687.0,50.0,170.3481171131134,9.0,0.9436157407407407,0.18,6.6,75.0,493379270686.0,50.0,237.31511449813843,9.8,0.9708425925925926,0.196,6.8,76.0,684899425519.0,50.0,175.83591842651367,9.2,0.9802453703703703,0.184,7.6,77.0,792283261917.0,50.0,170.99243330955505,9.4,0.983162037037037,0.188,6.0,78.0,747679609592.0,50.0,169.75087118148804,8.8,0.9217222222222222,0.176,5.6,79.0,377955474566.0,50.0,296.01451206207275,2052.2749111652374,296.06458616256714
8,180,18.0,5,0,10,12,11,12,12,14,11,13,11,14,10,14,0.37679999999999997,0.9304374309368142,21.084129276431803,9,13,9,10,0,0,0,0,13.719999999999999,19.02,0.9539146412037036,0.38039999999999996,2.4547097588106017,0.05999999999999979,0.007825736755629819,0.0012000000000000012,10,19.0,0.951261574074074,0.38,14.6,80.0,562064844504.0,50.0,273.79495453834534,19.0,0.943828125,0.38,13.0,81.0,876689368220.0,50.0,280.0530879497528,19.0,0.9444328703703704,0.38,11.2,82.0,800145632683.0,50.0,286.4066457748413,19.0,0.9502719907407406,0.38,9.6,83.0,994952131968.0,50.0,279.7677872180939,19.0,0.9531018518518518,0.38,12.0,84.0,765280939687.0,50.0,274.0133674144745,19.0,0.9667795138888886,0.38,15.4,85.0,493379270686.0,50.0,243.17454147338867,19.0,0.9527835648148146,0.38,11.8,86.0,684899425519.0,50.0,266.4601454734802,19.0,0.9655468749999999,0.38,16.6,87.0,792283261917.0,50.0,237.92806220054626,19.2,0.9623611111111109,0.384,17.6,88.0,747679609592.0,50.0,246.4685468673706,19.0,0.9487789351851852,0.38,15.4,89.0,377955474566.0,50.0,283.3112587928772,2671.378397703171,286.4359607696533
9,158,15.8,5,0,11,14,10,13,12,14,11,12,10,13,10,11,0.416,0.9421175467769944,24.183453942943345,10,13,10,12,10,13,0,0,14.280000000000001,20.98,0.9624465020576132,0.4196,3.3011513143144473,0.0599999999999998,0.006776318426872913,0.001200000000000001,10,21.0,0.9568672839506173,0.42,11.2,90.0,562064844504.0,50.0,266.72754883766174,21.0,0.9728806584362137,0.42,17.2,91.0,876689368220.0,50.0,208.52592206001282,21.0,0.9621502057613169,0.42,11.2,92.0,800145632683.0,50.0,234.50450229644775,21.0,0.9508024691358025,0.42,12.4,93.0,994952131968.0,50.0,267.5096974372864,21.0,0.9588528806584361,0.42,15.2,94.0,765280939687.0,50.0,250.624986410141,20.8,0.9698148148148148,0.416,13.0,95.0,493379270686.0,50.0,225.73354649543762,21.0,0.9589351851851853,0.42,9.2,96.0,684899425519.0,50.0,247.18946146965027,21.0,0.9573251028806583,0.42,15.8,97.0,792283261917.0,50.0,248.91341996192932,21.0,0.9702109053497942,0.42,20.6,98.0,747679609592.0,50.0,226.63653540611267,21.0,0.966625514403292,0.42,17.0,99.0,377955474566.0,50.0,222.47361660003662,2398.839236974716,267.5288784503937
