9 0 10 1 9 0 11 1 9 1 11 2 11 0 10 3 11 0 12 0 17 
10 0 9 0 9 0 9 0 9 1 10 1 9 0 9 3 9 0 12 0 19 
12 0 10 0 9 0 9 1 9 1 10 2 10 0 9 3 11 0 12 0 88 
12 0 9 0 9 0 12 0 9 1 9 1 9 0 9 3 10 0 9 0 99 
9 0 9 0 9 0 12 0 9 1 9 0 9 2 9 3 10 0 10 2 89 
9 0 9 0 12 0 12 1 9 1 9 1 9 0 10 3 9 0 12 0 21 
11 0 10 1 12 0 11 1 9 1 11 2 11 0 10 3 11 0 12 0 21 
9 0 10 0 9 0 12 0 9 1 9 1 9 0 9 3 9 0 10 1 20 
9 0 9 0 9 0 9 0 9 0 9 1 9 0 10 3 10 0 10 0 26 
9 0 9 0 9 0 12 0 9 1 9 0 9 0 9 3 9 0 12 0 19 
10 0 9 0 11 0 9 0 9 1 10 1 9 0 10 3 9 0 12 0 20 
11 0 9 0 12 0 9 0 9 1 9 1 9 0 9 3 9 0 12 0 20 
