0.0484 0.9273666666666666 2.9200000000000004 0.0008000000000000007 0.012497572603816148 0.6523802572120035 
0.04 0.9414027777777776 3.2399999999999998 0.0 0.00730843310460212 0.34409301068170506 
0.0316 0.9366666666666665 2.52 0.0008000000000000007 0.020151911498342695 0.44899888641287294 
0.0328 0.9309166666666664 2.4 0.000979795897113272 0.011535422498643979 0.6066300355241241 
0.0396 0.9284333333333331 3.44 0.0008000000000000007 0.00788469372022328 0.88 
0.024399999999999998 0.9188148148148146 2.08 0.0007999999999999993 0.02421039749881767 0.530659966456864 
0.0328 0.9093194444444442 2.04 0.000979795897113272 0.012694581205195706 0.5425863986500216 
0.0328 0.925472222222222 1.9200000000000004 0.000979795897113272 0.01317889434561337 0.664529909033446 
0.0156 0.9252499999999998 0.9199999999999999 0.0008 0.02452533962966901 0.5878775382679627 
0.0332 0.9327037037037036 2.04 0.000979795897113272 0.031684173198550075 0.23323807579381198 
0.024399999999999998 0.9221851851851849 1.7599999999999998 0.0007999999999999993 0.024288828459369274 0.34409301068170506 
0.0484 0.9235555555555554 3.72 0.0008000000000000007 0.012446465609675656 1.7508854902591433 
