,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,159,15.9,12,0,15,17,15,21,11,21,13,21,14,21,14,17,19,21,10,15,0.3526006536576048,0.9649631610822669,16.12199149386459,0,0,0,0,14.45,17.8,0.9748802331349206,0.356,0.8359957469322965,0.08498365855987952,0.004958536026326855,0.0016996731711976015,5,17.75,0.9658276289682539,0.355,12.833333333333334,0,734505145228,50,419.016455411911,17.916666666666668,0.9767434689153438,0.35833333333333334,14.666666666666666,1,978659849522,50,341.2753417491913,17.833333333333332,0.9781548859126983,0.3566666666666667,15.166666666666666,2,337040630442,50,318.4379780292511,17.833333333333332,0.979930183531746,0.3566666666666667,14.583333333333334,3,944804115129,50,327.22604060173035,17.666666666666668,0.9737449983465608,0.35333333333333333,15.0,4,682948699647,50,380.9677834510803,1786.923599243164,419.4068284034729
1,88,8.8,12,0,18,21,10,14,18,21,18,21,9,16,17,18,19,20,10,13,0.20057631418289332,0.9600206147621843,9.157442613080164,13,16,0,0,8.183333333333334,10.4,0.9684500293944736,0.20800000000000002,0.4870546398734152,0.18559214542766733,0.00421470731614465,0.003711842908553351,5,10.416666666666666,0.9689803791887124,0.20833333333333334,8.666666666666666,5,734505145228,50,443.4938704967499,10.75,0.966321281599059,0.215,7.666666666666667,6,978659849522,50,423.1779274940491,10.333333333333334,0.9756437389770721,0.20666666666666667,8.75,7,337040630442,50,422.0535650253296,10.25,0.9627711640211639,0.205,7.583333333333333,8,944804115129,50,469.0337743759155,10.25,0.9685335831863606,0.205,8.25,9,682948699647,50,481.09871315956116,2238.857850551605,481.23863315582275
2,26,2.6,12,0,15,20,12,16,19,21,14,21,18,21,11,16,18,21,12,19,0.2110477411485439,0.9689352327092017,9.216555550616844,13,19,18,21,7.966666666666666,11.016666666666667,0.9730443518518518,0.22033333333333333,0.6249444419750891,0.23213980461973546,0.0020545595713250815,0.004642796092394705,5,10.833333333333334,0.9704667328042328,0.21666666666666667,7.583333333333333,10,734505145228,50,499.0243573188782,11.333333333333334,0.9722479497354497,0.22666666666666666,8.25,11,978659849522,50,514.4725074768066,10.916666666666666,0.9720259259259258,0.21833333333333332,7.166666666666667,12,337040630442,50,523.8831858634949,11.25,0.9764943121693118,0.225,7.833333333333333,13,944804115129,50,482.02792382240295,10.75,0.9739868386243385,0.215,9.0,14,682948699647,50,514.2509150505066,2533.6588895320892,524.0215685367584
3,30,3.0,12,0,19,21,11,12,17,21,16,19,17,21,19,21,14,17,15,21,0.1804106008488499,0.9438351608263698,8.706802407020023,11,16,9,15,7.2333333333333325,9.45,0.9662692592592592,0.189,0.736734536843345,0.2147349787787523,0.011217049216444744,0.004294699575575039,5,9.416666666666666,0.9648736111111109,0.18833333333333332,7.583333333333333,15,734505145228,50,531.6711366176605,9.833333333333334,0.9747527777777778,0.19666666666666666,6.5,16,978659849522,50,491.8645212650299,9.25,0.9453018518518517,0.185,6.333333333333333,17,337040630442,50,664.0192987918854,9.5,0.9701074074074072,0.19,8.333333333333334,18,944804115129,50,534.8303346633911,9.25,0.976310648148148,0.185,7.416666666666667,19,682948699647,50,495.68175530433655,2718.0670466423035,664.1608035564423
4,134,13.4,12,0,18,21,11,14,17,20,16,21,18,20,9,16,19,21,11,13,0.26853464064854293,0.9597333893975889,11.144981108042641,14,21,0,0,10.483333333333334,13.766666666666666,0.9748121105232215,0.2753333333333333,0.3308238873546535,0.16996731711975913,0.007539360562816313,0.0033993463423951944,5,13.75,0.9720430629041739,0.275,10.083333333333334,20,734505145228,50,423.9380798339844,14.0,0.9809196061140503,0.28,10.583333333333334,21,978659849522,50,349.0344936847687,13.583333333333334,0.9664454732510287,0.27166666666666667,11.0,22,337040630442,50,429.49995040893555,13.916666666666666,0.9861748971193415,0.2783333333333333,10.166666666666666,23,944804115129,50,328.21600008010864,13.583333333333334,0.9684775132275133,0.27166666666666667,10.583333333333334,24,682948699647,50,448.6045124530792,1979.2930364608765,448.7446837425232
5,119,11.9,12,0,10,12,13,21,16,18,11,13,11,17,16,21,18,20,10,18,0.3023444568176348,0.9543892931021907,14.466666666666669,17,21,0,0,12.733333333333334,15.366666666666669,0.9668600823045266,0.30733333333333335,0.8666666666666667,0.12472191289246486,0.006235394601167979,0.0024944382578492926,5,15.416666666666666,0.9775792181069958,0.30833333333333335,13.75,25,734505145228,50,420.1049497127533,15.583333333333334,0.9662499999999999,0.31166666666666665,11.583333333333334,26,978659849522,50,474.94335746765137,15.25,0.9614506172839504,0.305,12.833333333333334,27,337040630442,50,486.9375219345093,15.333333333333334,0.9601044238683127,0.30666666666666664,13.583333333333334,28,944804115129,50,511.88393092155457,15.25,0.9689161522633744,0.305,11.916666666666666,29,682948699647,50,513.6636784076691,2407.5334384441376,513.8182678222656
6,135,13.5,12,0,9,20,10,15,14,16,19,21,12,21,10,17,14,15,14,17,0.35143435384776694,0.9652755450475288,17.20941170815567,9,11,19,21,14.15,17.81666666666667,0.9716304601571266,0.3563333333333333,1.5297058540778354,0.12247448713915882,0.0031774575547989263,0.0024494897427831787,5,17.916666666666668,0.9694747755331086,0.35833333333333334,12.5,30,734505145228,50,447.41194128990173,18.0,0.9727338584255252,0.36,15.0,31,978659849522,50,434.80709648132324,17.75,0.9774045254128587,0.355,14.25,32,337040630442,50,438.36991000175476,17.666666666666668,0.9695238255571589,0.35333333333333333,16.5,33,944804115129,50,473.48856019973755,17.75,0.9690153158569823,0.355,12.5,34,682948699647,50,454.84808230400085,2248.925590276718,473.63369369506836
7,175,17.5,12,0,9,12,11,16,10,17,17,21,17,20,10,11,9,19,16,21,0.3404006803429558,0.9602416275171896,15.809024700655348,18,21,0,0,13.85,17.183333333333334,0.9665087301587301,0.3436666666666667,0.9795123503276744,0.0816496580927723,0.003133551320770248,0.0016329931618554558,5,17.166666666666668,0.9696527042915931,0.3433333333333333,14.083333333333334,35,734505145228,50,476.7537159919739,17.333333333333332,0.9618422986478541,0.3466666666666667,12.333333333333334,36,978659849522,50,488.42231822013855,17.166666666666668,0.9699193856554965,0.3433333333333333,13.416666666666666,37,337040630442,50,453.2480092048645,17.166666666666668,0.9669824368018811,0.3433333333333333,15.333333333333334,38,944804115129,50,464.60449600219727,17.083333333333332,0.9641468253968254,0.3416666666666667,14.083333333333334,39,682948699647,50,491.6833686828613,2374.7119081020355,491.8388683795929
8,119,11.9,12,0,14,19,13,17,14,21,11,15,13,21,11,14,11,15,13,21,0.33717222840881733,0.9716347067862534,15.637577159343381,0,0,0,0,13.05,16.983333333333334,0.9777838045634919,0.3396666666666667,1.2937885796716901,0.06236095644623147,0.0030745488886192262,0.001247219128924658,5,17.0,0.9835453042328043,0.34,10.916666666666666,40,734505145228,50,359.9248547554016,17.083333333333332,0.9754158812830687,0.3416666666666667,12.75,41,978659849522,50,433.27762746810913,16.916666666666668,0.9767950148809523,0.3383333333333333,12.833333333333334,42,337040630442,50,427.06805396080017,16.916666666666668,0.9750659722222221,0.3383333333333333,14.083333333333334,43,944804115129,50,420.41058015823364,17.0,0.9780968501984126,0.34,14.666666666666666,44,682948699647,50,417.0518100261688,2057.7329263687134,433.4332253932953
9,41,4.1,12,0,16,21,11,20,11,15,13,19,11,18,9,14,12,17,19,20,0.23707726751551655,0.9596035038243563,12.828211772446917,0,0,0,0,9.983333333333333,12.283333333333333,0.9771096946649029,0.24566666666666664,1.4224392195567916,0.2147349787787521,0.00875309542027333,0.004294699575575038,5,12.333333333333334,0.9870505125661374,0.24666666666666667,11.583333333333334,45,734505145228,50,396.83950781822205,12.583333333333334,0.9652793761022926,0.25166666666666665,10.166666666666666,46,978659849522,50,478.16180396080017,12.083333333333334,0.9705763062169311,0.24166666666666667,7.333333333333333,47,337040630442,50,513.5589418411255,12.416666666666666,0.9870722001763668,0.24833333333333332,10.666666666666666,48,944804115129,50,427.9227764606476,12.0,0.9755700782627865,0.24,10.166666666666666,49,682948699647,50,556.4616620540619,2372.944692134857,556.6493797302246
10,66,6.6,12,0,9,12,16,21,11,18,10,13,16,20,13,21,16,19,18,21,0.23867544467966326,0.9635328118852156,11.964357744099726,0,0,0,0,9.8,12.250000000000002,0.9736991732804231,0.24500000000000002,1.0821788720498622,0.1581138830084188,0.005083180697603784,0.0031622776601683794,5,12.25,0.9741212797619045,0.245,10.0,50,734505145228,50,461.39051699638367,12.5,0.9691847304894179,0.25,8.666666666666666,51,978659849522,50,517.8361847400665,12.083333333333334,0.9671426504629629,0.24166666666666667,8.5,52,337040630442,50,517.6454186439514,12.333333333333334,0.9769083994708994,0.24666666666666667,10.5,53,944804115129,50,467.21571826934814,12.083333333333334,0.9811388062169312,0.24166666666666667,11.333333333333334,54,682948699647,50,436.688334941864,2400.7761735916138,518.0609011650085
