,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,sequential_execution_time,execution_time
0,13,1.3,5,0,11,12,12,14,12,14,12,13,9,13,9,12,10,11,0.049469830231589344,0.9147249185853221,5.674536975956904,0,0,0,0,0,0,3.9199999999999995,5.859999999999999,0.9408581349206347,0.058600000000000006,0.8772684879784524,0.4565084884205332,0.013066608167656285,0.004565084884205331,10,6.4,0.9530489417989416,0.064,4.4,0,809132025421,100,231.09450459480286,6.0,0.9638591269841269,0.06,4.8,1,990676108683,100,225.92714142799377,6.4,0.9446329365079363,0.064,4.6,2,125914321520,100,257.93779730796814,5.8,0.9264451058201058,0.058,3.2,3,633356605068,100,361.21676540374756,4.8,0.9263128306878305,0.048,4.0,4,293597788666,100,341.94486117362976,5.4,0.9426785714285713,0.054,5.0,5,891692744844,100,290.864221572876,6.2,0.9444080687830686,0.062,3.8,6,889198593408,100,281.3547260761261,5.8,0.928822751322751,0.058,3.8,7,329477718671,100,327.11173725128174,6.0,0.9538458994708995,0.06,1.8,8,218789289019,100,239.70609307289124,5.8,0.9245271164021164,0.058,3.8,9,581725749359,100,312.77822709083557,2869.9360749721527,361.64734172821045
1,161,16.1,5,0,10,13,9,12,10,13,12,13,9,11,12,14,9,10,0.14654670016771565,0.9510660315377719,14.825074256333862,0,0,0,0,0,0,12.3,14.919999999999998,0.9649854497354496,0.14919999999999997,1.2625371281669302,0.13266499161421594,0.006959709098838889,0.0013266499161421613,10,15.0,0.9641732804232804,0.15,15.0,10,809132025421,100,205.63254141807556,14.8,0.9505820105820105,0.148,13.6,11,990676108683,100,214.25149750709534,15.0,0.9692857142857142,0.15,11.0,12,125914321520,100,169.36512637138367,15.0,0.9710317460317459,0.15,11.2,13,633356605068,100,179.18797302246094,14.6,0.9606018518518518,0.146,13.2,14,293597788666,100,219.45226860046387,15.0,0.9696626984126983,0.15,12.6,15,891692744844,100,174.480286359787,15.0,0.9631150793650793,0.15,10.8,16,889198593408,100,189.4342019557953,14.8,0.9570568783068781,0.148,12.2,17,329477718671,100,208.9245798587799,15.0,0.974457671957672,0.15,12.0,18,218789289019,100,175.37893867492676,15.0,0.969887566137566,0.15,11.4,19,581725749359,100,186.38185858726501,1922.4892723560333,219.68732571601868
2,165,16.5,5,0,9,13,10,13,9,12,11,12,12,13,11,13,12,14,0.17756696972201763,0.9507829075277006,17.408848371254138,12,14,0,0,0,0,14.24,17.939999999999998,0.9652103587962962,0.17939999999999998,1.5844241856270693,0.09165151389911647,0.007213725634297847,0.0009165151389911689,10,18.0,0.9566579861111111,0.18,14.8,20,809132025421,100,208.3648898601532,17.8,0.9633854166666667,0.178,15.0,21,990676108683,100,178.69462180137634,18.0,0.9680092592592592,0.18,13.2,22,125914321520,100,167.9096872806549,18.0,0.9733333333333333,0.18,16.2,23,633356605068,100,151.48929834365845,18.0,0.9768952546296296,0.18,16.6,24,293597788666,100,140.89493250846863,17.8,0.962589699074074,0.178,13.2,25,891692744844,100,182.11358404159546,18.0,0.9519328703703702,0.18,12.6,26,889198593408,100,222.3028268814087,17.8,0.9613773148148148,0.178,14.6,27,329477718671,100,194.57178616523743,18.0,0.9709056712962962,0.18,11.2,28,218789289019,100,187.32136178016663,18.0,0.9670167824074073,0.18,15.0,29,581725749359,100,166.93121719360352,1800.5942058563232,222.44523334503174
3,48,4.8,5,0,11,14,9,12,11,12,10,11,9,12,12,14,10,14,0.1434868572571657,0.9352987469891135,13.742725865465427,9,12,0,0,0,0,11.1,14.919999999999998,0.959345486111111,0.14919999999999997,1.3213629327327143,0.2856571371417138,0.012023369560998755,0.0028565713714171423,10,15.2,0.9702141203703702,0.152,12.6,30,809132025421,100,242.16825914382935,15.0,0.9758883101851852,0.15,11.8,31,990676108683,100,224.40906643867493,15.0,0.9608883101851851,0.15,11.0,32,125914321520,100,265.7954800128937,14.8,0.9643576388888888,0.148,12.6,33,633356605068,100,230.17449522018433,14.4,0.9520659722222222,0.144,12.0,34,293597788666,100,314.28755807876587,14.6,0.9426302083333333,0.146,12.0,35,891692744844,100,289.32524156570435,15.4,0.9700434027777778,0.154,8.6,36,889198593408,100,223.31311511993408,14.8,0.9619039351851851,0.148,9.4,37,329477718671,100,233.72573328018188,14.8,0.9600434027777778,0.148,11.2,38,218789289019,100,241.48557710647583,15.2,0.9354195601851851,0.152,9.8,39,581725749359,100,332.89262199401855,2597.577147960663,333.0847933292389
4,194,19.4,5,0,12,14,9,10,9,11,10,14,11,13,12,14,12,13,0.17899999999999996,0.9377837848447659,17.88464802265776,9,12,12,13,0,0,14.440000000000001,18.02,0.9479827674897117,0.18019999999999997,1.7223240113288794,0.0599999999999998,0.005099491322472912,0.0006000000000000005,10,18.0,0.9396604938271602,0.18,15.2,40,809132025421,100,295.41749835014343,18.0,0.9424639917695471,0.18,16.6,41,990676108683,100,299.8419761657715,18.0,0.9525488683127572,0.18,15.8,42,125914321520,100,256.7322452068329,18.0,0.943554526748971,0.18,15.6,43,633356605068,100,277.8519561290741,18.0,0.9568904320987652,0.18,13.0,44,293597788666,100,267.46698355674744,18.0,0.9516640946502056,0.18,12.6,45,891692744844,100,278.9949538707733,18.2,0.9486574074074071,0.182,14.0,46,889198593408,100,265.3507602214813,18.0,0.9512731481481479,0.18,16.6,47,329477718671,100,270.0976424217224,18.0,0.9489686213991768,0.18,13.8,48,218789289019,100,274.23114943504333,18.0,0.9441460905349793,0.18,11.2,49,581725749359,100,297.3647973537445,2783.3499627113342,300.07756781578064
5,108,10.8,5,0,9,11,12,14,11,12,10,14,12,14,12,14,9,13,0.21641726708207962,0.9492958911098186,20.82084201197577,11,13,11,13,9,12,17.020000000000003,22.22,0.963261111111111,0.2222,1.9004210059878834,0.28913664589601934,0.006982610000646187,0.0028913664589601948,10,22.2,0.9490787037037036,0.222,16.8,50,809132025421,100,325.54717087745667,22.0,0.9654189814814813,0.22,18.0,51,990676108683,100,283.2837839126587,22.0,0.9566250000000001,0.22,19.6,52,125914321520,100,295.59064269065857,21.8,0.9609837962962964,0.218,18.4,53,633356605068,100,290.3455047607422,22.6,0.9718333333333332,0.226,18.4,54,293597788666,100,224.7519085407257,22.2,0.9595231481481482,0.222,19.2,55,891692744844,100,283.3397812843323,22.4,0.9702083333333332,0.224,13.6,56,889198593408,100,254.6915798187256,22.2,0.9619050925925924,0.222,15.0,57,329477718671,100,289.9468767642975,22.0,0.964060185185185,0.22,15.8,58,218789289019,100,285.95960879325867,22.8,0.9729745370370368,0.228,15.4,59,581725749359,100,238.516277551651,2771.973134994507,325.6924204826355
6,154,15.4,5,0,10,14,9,13,9,13,9,13,12,14,10,14,11,14,0.24380000000000002,0.9617157388327534,22.813925303187666,0,0,0,0,0,0,19.36,24.740000000000002,0.973380291005291,0.2474,1.7269626515938326,0.17999999999999938,0.0058322760862688115,0.0018000000000000015,10,25.0,0.9742890211640212,0.25,20.8,60,809132025421,100,166.0649881362915,24.6,0.975433201058201,0.246,20.4,61,990676108683,100,179.57526969909668,24.6,0.9667658730158729,0.246,18.2,62,125914321520,100,214.2690098285675,24.6,0.9740839947089945,0.246,18.4,63,633356605068,100,178.25585675239563,24.6,0.9706415343915343,0.246,17.8,64,293597788666,100,180.78330183029175,24.6,0.965896164021164,0.246,17.0,65,891692744844,100,200.80521035194397,24.6,0.9656845238095239,0.246,20.8,66,889198593408,100,203.2747609615326,25.0,0.9840343915343915,0.25,22.8,67,329477718671,100,129.13038754463196,24.8,0.9773776455026455,0.248,19.6,68,218789289019,100,164.20274901390076,25.0,0.9795965608465609,0.25,17.8,69,581725749359,100,147.60404896736145,1763.9655830860138,214.50122737884521
7,103,10.3,5,0,11,14,12,13,12,14,12,14,11,13,10,11,10,14,0.13547590012963734,0.9390737490928173,12.228710030764566,0,0,0,0,0,0,10.020000000000001,13.860000000000003,0.960689484126984,0.1386,1.1043550153822819,0.15620499351813313,0.010807867517083333,0.0015620499351813321,10,14.0,0.9671759259259259,0.14,9.8,70,809132025421,100,198.91678881645203,13.8,0.9468353174603175,0.138,10.4,71,990676108683,100,231.47531652450562,14.0,0.9781316137566136,0.14,9.2,72,125914321520,100,172.5483160018921,13.6,0.9517195767195766,0.136,11.0,73,633356605068,100,224.3762810230255,13.6,0.943773148148148,0.136,11.2,74,293597788666,100,220.66689038276672,14.0,0.965704365079365,0.14,8.6,75,891692744844,100,188.81361174583435,14.0,0.9755985449735449,0.14,11.2,76,889198593408,100,178.19642877578735,13.8,0.9573908730158729,0.138,11.4,77,329477718671,100,208.49346375465393,13.8,0.9617989417989419,0.138,9.0,78,218789289019,100,199.4611852169037,14.0,0.9587665343915344,0.14,8.4,79,581725749359,100,203.53149223327637,2026.4797744750977,231.6152307987213
8,75,7.5,5,0,10,14,11,12,10,12,11,12,10,12,10,11,12,13,0.098,0.9038920180306648,10.443804117530615,0,0,0,0,0,0,7.340000000000001,10.120000000000001,0.9318988095238094,0.1012,1.5519020587653074,0.16000000000000006,0.014003395746572346,0.0015999999999999953,10,10.2,0.9509424603174601,0.102,10.2,80,809132025421,100,214.9255187511444,10.0,0.927470238095238,0.1,9.4,81,990676108683,100,262.4861011505127,10.0,0.9099999999999999,0.1,4.8,82,125914321520,100,283.94874024391174,10.2,0.9328869047619047,0.102,5.8,83,633356605068,100,244.21232748031616,10.0,0.9233134920634919,0.1,8.0,84,293597788666,100,258.1462650299072,10.0,0.9240476190476189,0.1,6.2,85,891692744844,100,257.7487885951996,10.4,0.936626984126984,0.104,7.0,86,889198593408,100,232.33883142471313,10.0,0.9177380952380952,0.1,7.4,87,329477718671,100,263.59229922294617,10.0,0.9374305555555554,0.1,8.0,88,218789289019,100,235.17038416862488,10.4,0.9585317460317457,0.104,6.6,89,581725749359,100,203.3406994342804,2455.9099555015564,284.1507592201233
9,135,13.5,5,0,11,14,10,11,10,14,9,12,11,12,12,13,10,14,0.15965687332335976,0.9418916051681488,15.45072171642066,0,0,0,0,0,0,11.640000000000002,16.42,0.9646349206349205,0.16419999999999998,1.9053608582103285,0.22715633383201161,0.011371657733385854,0.0022715633383201114,10,16.2,0.9536276455026454,0.162,10.4,90,809132025421,100,256.4641942977905,16.4,0.9707043650793651,0.164,15.4,91,990676108683,100,206.23078274726868,16.4,0.9652314814814813,0.164,10.2,92,125914321520,100,187.773784160614,16.2,0.9629828042328041,0.162,11.2,93,633356605068,100,226.0354506969452,16.2,0.950102513227513,0.162,10.4,94,293597788666,100,245.4293177127838,16.2,0.9520039682539682,0.162,13.2,95,891692744844,100,247.98205137252808,16.8,0.9550529100529099,0.168,9.0,96,889198593408,100,168.1092267036438,16.6,0.982251984126984,0.166,14.0,97,329477718671,100,155.8232283592224,16.4,0.9725264550264549,0.164,10.4,98,218789289019,100,195.44184565544128,16.8,0.9818650793650793,0.168,12.2,99,581725749359,100,141.4101824760437,2030.7000641822815,256.4716057777405
10,116,11.6,5,0,10,13,11,13,10,13,12,14,10,12,11,13,12,13,0.1475339394440353,0.9426321797453318,14.185683786612238,12,13,0,0,0,0,10.84,15.120000000000001,0.957755787037037,0.15119999999999997,1.6728418933061187,0.1833030277982335,0.0075618036458526,0.0018330302779823377,10,15.0,0.9489872685185183,0.15,9.4,100,809132025421,100,245.91553115844727,15.2,0.9625694444444444,0.152,14.2,101,990676108683,100,183.35643124580383,15.2,0.9646296296296295,0.152,12.6,102,125914321520,100,195.90828323364258,15.0,0.9615972222222221,0.15,9.0,103,633356605068,100,204.3909134864807,15.2,0.9736458333333333,0.152,10.4,104,293597788666,100,173.98543286323547,15.0,0.9543749999999999,0.15,10.8,105,891692744844,100,224.29548454284668,15.4,0.9555208333333334,0.154,11.8,106,889198593408,100,183.9052197933197,15.0,0.9556944444444444,0.15,11.8,107,329477718671,100,226.280606508255,14.8,0.953767361111111,0.148,9.8,108,218789289019,100,245.05613493919373,15.4,0.9467708333333332,0.154,8.6,109,581725749359,100,215.34011363983154,2098.4341514110565,245.92301988601685
11,11,1.1,5,0,10,14,11,14,10,11,9,13,11,12,11,14,9,10,0.053568486388664446,0.9025044602086298,6.340000000000001,0,0,0,0,0,0,3.8200000000000003,6.12,0.9351699735449733,0.06120000000000001,1.2600000000000002,0.3815756805667783,0.016332756668171723,0.0038157568056677834,10,5.6,0.9230886243386243,0.056,2.4,110,809132025421,100,404.84210872650146,6.0,0.9038458994708993,0.06,5.4,111,990676108683,100,456.2271637916565,6.2,0.9495238095238093,0.062,3.0,112,125914321520,100,298.5264928340912,5.8,0.9378439153439152,0.058,4.2,113,633356605068,100,287.9899139404297,5.6,0.9366865079365078,0.056,2.8,114,293597788666,100,351.68268847465515,6.0,0.9268551587301586,0.06,3.6,115,891692744844,100,414.6782703399658,6.6,0.9180423280423279,0.066,2.4,116,889198593408,100,409.9037778377533,6.4,0.9570436507936506,0.064,6.4,117,329477718671,100,313.44550466537476,6.2,0.943065476190476,0.062,4.6,118,218789289019,100,324.9379012584686,6.8,0.955704365079365,0.068,3.4,119,581725749359,100,267.930691242218,3530.1645131111145,456.26949167251587
