11 3 11 2 11 0 11 1 12 0 12 1 12 0 9 0 11 0 10 2 29 
9 1 11 1 10 1 9 4 10 0 9 0 11 1 12 0 11 0 9 0 159 
12 0 11 3 10 1 9 1 9 0 9 1 11 0 9 1 11 0 11 2 159 
11 0 11 3 10 1 9 0 9 0 12 1 9 0 9 0 11 0 11 2 170 
9 3 11 3 11 1 9 3 11 0 12 0 10 1 9 0 12 0 9 0 171 
9 0 10 0 11 1 10 3 10 0 11 0 11 0 12 3 11 2 9 0 173 
11 0 11 4 10 1 11 1 12 0 12 1 12 0 9 0 11 0 11 2 29 
11 0 11 4 9 2 10 3 11 0 12 1 12 0 9 3 11 0 9 2 173 
12 0 11 4 10 1 9 1 12 0 12 1 12 0 9 0 11 0 11 2 27 
10 3 11 3 11 2 10 3 11 0 12 0 12 0 9 3 12 0 9 2 172 
11 0 11 3 10 1 11 1 12 0 12 1 10 0 9 1 11 0 11 2 173 
9 1 10 1 11 1 9 4 10 0 9 0 11 1 12 0 11 0 9 0 17 
