,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,11,1.1,5,0,11,12,9,12,10,14,10,14,10,14,9,12,10,12,11,13,11,14,0,0,6.32,10.16,0.9554922839506172,0.2032,0.9431860898041275,0.4270831300812523,0.01796274763999654,0.008541662601625045,5,10.0,0.9361599794238684,0.2,5.2,0,607963662971,50,311.04939818382263,10.4,0.9776543209876544,0.208,7.0,1,602611633635,50,191.43108201026917,9.4,0.9370190329218107,0.188,5.8,2,948500063345,50,288.40683603286743,10.4,0.975246913580247,0.208,7.8,3,992957841332,50,193.29748797416687,10.6,0.9513811728395063,0.212,5.8,4,520888602397,50,261.1994605064392,1245.3842647075653,0.001245260238647461
1,190,19.0,5,0,11,13,12,13,11,13,11,13,12,14,9,11,10,14,12,14,12,14,11,14,16.880000000000003,22.0,0.9545472222222221,0.44000000000000006,1.3422369388450013,0.0,0.0036355233706203555,5.551115123125783e-17,5,22.0,0.9509837962962961,0.44,14.6,5,607963662971,50,155.15018343925476,22.0,0.9575578703703703,0.44,17.0,6,602611633635,50,152.14489483833313,22.0,0.9521921296296295,0.44,18.0,7,948500063345,50,152.72346186637878,22.0,0.9601574074074073,0.44,18.4,8,992957841332,50,150.30632638931274,22.0,0.9518449074074071,0.44,16.4,9,520888602397,50,149.74709272384644,760.0719592571259,0.0012352466583251953
2,16,1.6,5,0,11,14,9,12,10,13,11,14,9,12,9,10,11,14,11,14,12,13,9,10,7.88,11.24,0.9571555555555555,0.22479999999999997,0.7858753081755403,0.4963869458396343,0.010023098152300295,0.009927738916792687,5,11.4,0.954638888888889,0.228,8.2,10,607963662971,50,228.6620728969574,10.4,0.9406574074074072,0.208,7.4,11,602611633635,50,296.2822539806366,11.8,0.9587314814814816,0.236,6.6,12,948500063345,50,224.53885889053345,11.0,0.9717592592592592,0.22,8.8,13,992957841332,50,195.94875383377075,11.6,0.9599907407407408,0.232,8.4,14,520888602397,50,218.64881825447083,1164.080757856369,0.0009334087371826172
3,79,7.9,5,0,9,12,11,14,12,13,11,14,11,12,12,14,10,11,0,0,0,0,0,0,9.2,12.040000000000001,0.9510833333333333,0.2408,0.9715966241192898,0.07999999999999971,0.005126818268485297,0.0016000000000000014,5,12.0,0.9512632275132272,0.24,8.0,15,607963662971,50,133.95539474487305,12.0,0.9435846560846561,0.24,9.4,16,602611633635,50,137.20630812644958,12.0,0.9578571428571427,0.24,10.8,17,948500063345,50,125.66360640525818,12.2,0.9551719576719575,0.244,9.4,18,992957841332,50,121.06221175193787,12.0,0.9475396825396823,0.24,8.4,19,520888602397,50,132.9306149482727,650.8181359767914,0.0008699893951416016
4,66,6.6,5,0,9,11,12,14,9,10,9,13,10,13,11,12,12,14,9,10,10,14,9,10,13.48,17.080000000000002,0.9473611111111108,0.3416,1.7232527382830412,0.20396078054371067,0.007779639051983722,0.004079215610874208,5,17.0,0.932733796296296,0.34,10.8,20,607963662971,50,223.15939450263977,16.8,0.9482060185185184,0.336,14.4,21,602611633635,50,188.2141671180725,17.2,0.9511296296296294,0.344,14.0,22,948500063345,50,182.82829332351685,17.4,0.9489328703703702,0.348,12.4,23,992957841332,50,183.2993721961975,17.0,0.9558032407407406,0.34,15.8,24,520888602397,50,186.03609657287598,963.5373237133026,0.0008757114410400391
5,52,5.2,5,0,11,13,11,14,10,13,12,14,11,14,12,14,11,12,11,13,11,12,0,0,10.6,14.6,0.9576172839506173,0.292,1.1661903789690604,0.12649110640673528,0.011422521445489593,0.0025298221281347057,5,14.6,0.9521965020576132,0.292,8.6,25,607963662971,50,160.43505311012268,14.6,0.9718569958847735,0.292,10.0,26,602611633635,50,132.0032675266266,14.8,0.9533590534979424,0.296,11.8,27,948500063345,50,159.6577389240265,14.4,0.9413425925925925,0.288,11.4,28,992957841332,50,179.77623510360718,14.6,0.9693312757201645,0.292,11.2,29,520888602397,50,143.34418034553528,775.2164750099182,0.0008604526519775391
6,106,10.6,5,0,11,14,12,14,9,13,11,13,12,14,12,14,9,10,9,10,12,13,0,0,11.24,16.56,0.9534758230452672,0.33120000000000005,0.4270831300812527,0.14966629547095864,0.011356096517127686,0.0029933259094191557,5,16.6,0.946003086419753,0.332,11.6,30,607963662971,50,163.6158173084259,16.4,0.9517103909465019,0.328,11.0,31,602611633635,50,173.09396481513977,16.4,0.9389146090534977,0.328,11.8,32,948500063345,50,178.45330810546875,16.6,0.9586445473251027,0.332,10.6,33,992957841332,50,154.10541582107544,16.8,0.9721064814814814,0.336,11.2,34,520888602397,50,131.33862471580505,800.6071307659149,0.0008609294891357422
7,61,6.1,5,0,11,12,10,12,9,10,11,12,12,13,9,11,11,14,11,12,12,14,0,0,7.76,11.239999999999998,0.9392366255144031,0.22480000000000003,1.3937001112147478,0.1496662954709579,0.009485108291077524,0.0029933259094191557,5,11.0,0.9222788065843621,0.22,7.8,35,607963662971,50,198.70559740066528,11.2,0.9499794238683127,0.224,7.2,36,602611633635,50,160.70339846611023,11.2,0.9417438271604937,0.224,10.4,37,948500063345,50,164.13079452514648,11.4,0.9451954732510287,0.228,6.4,38,992957841332,50,164.95827984809875,11.4,0.9369855967078189,0.228,7.0,39,520888602397,50,175.4116928577423,863.9097630977631,0.0008568763732910156
8,117,11.7,5,0,10,13,11,14,10,11,12,14,12,14,9,13,0,0,0,0,0,0,0,0,10.320000000000002,14.040000000000001,0.9540378086419752,0.28080000000000005,0.8059776671843952,0.14966629547095714,0.013968251182076495,0.002993325909419132,5,13.8,0.9356288580246912,0.276,10.4,40,607963662971,50,148.60727381706238,14.0,0.9495717592592592,0.28,9.2,41,602611633635,50,125.35441637039185,14.2,0.9749961419753085,0.284,11.6,42,948500063345,50,110.89448356628418,14.2,0.9643672839506173,0.284,10.6,43,992957841332,50,120.59506964683533,14.0,0.945625,0.28,9.8,44,520888602397,50,126.2632040977478,631.7144474983215,0.0008418560028076172
9,122,12.2,5,0,12,14,11,12,9,13,11,12,12,14,11,13,11,14,0,0,0,0,0,0,10.52,14.16,0.9632195767195766,0.2832,0.96,0.23323807579381195,0.014745717755364842,0.00466476151587622,5,13.8,0.9389021164021163,0.276,11.4,45,607963662971,50,139.793785572052,14.2,0.9726223544973545,0.284,9.8,46,602611633635,50,112.70628786087036,14.4,0.973531746031746,0.288,11.4,47,948500063345,50,96.46738767623901,14.0,0.9534689153439152,0.28,9.0,48,992957841332,50,122.82535886764526,14.4,0.9775727513227512,0.288,11.0,49,520888602397,50,96.01397180557251,567.8067917823792,0.0008401870727539062
