,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0.35874827202699955,0.9622231537634335,18.46426780889287,0,0,0,0,0,0,14.76,18.48,0.9758458994708995,0.3696,1.8521339044464358,0.2712931993250112,0.006811372853733031,0.005425863986500219,5,18.4,0.972337962962963,0.368,12.8,0,907480588039,50,147.54137754440308,18.8,0.985,0.376,13.6,1,119219411213,50,117.94756150245667,18.6,0.9756382275132275,0.372,14.8,2,948386598578,50,135.4353506565094,18.0,0.9653472222222222,0.36,14.4,3,443645952578,50,160.94116687774658,18.6,0.9809060846560848,0.372,18.2,4,214633551670,50,138.02071380615234,699.8861703872681,161.59058713912964
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0.2614015385525825,0.9589814772500322,11.737077756746544,0,0,0,0,0,0,9.48,13.719999999999999,0.9672513227513226,0.27440000000000003,1.1285388783732713,0.3249615361854385,0.00413492275064522,0.006499230723708758,5,13.6,0.9655357142857142,0.272,9.2,5,907480588039,50,174.75477266311646,13.8,0.966468253968254,0.276,10.8,6,119219411213,50,162.95204782485962,14.2,0.9736772486772487,0.284,10.8,7,948386598578,50,159.56104850769043,13.2,0.969345238095238,0.264,8.2,8,443645952578,50,172.06685948371887,13.8,0.9612301587301586,0.276,8.4,9,214633551670,50,167.89617347717285,837.2309019565582,174.91197180747986
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,0.3233616328230939,0.9432232899150517,14.408675201326615,11,14,0,0,0,0,12.559999999999999,16.56,0.966292824074074,0.33120000000000005,0.9243376006633076,0.19595917942265487,0.011534767079511172,0.003919183588453089,5,16.6,0.9779687499999998,0.332,13.0,10,907480588039,50,130.4319519996643,16.6,0.9596730324074072,0.332,12.2,11,119219411213,50,156.75295519828796,16.6,0.9746701388888888,0.332,11.2,12,948386598578,50,139.68889379501343,16.2,0.9468344907407407,0.324,12.4,13,443645952578,50,160.171226978302,16.8,0.9723177083333332,0.336,14.0,14,214633551670,50,123.5813102722168,710.6263382434845,160.42690324783325
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,0.27874827202699964,0.9277937367855558,11.756361128525453,9,13,0,0,0,0,9.120000000000001,14.479999999999999,0.9570277777777777,0.2896,1.3181805642627265,0.27129319932501084,0.01461702049611096,0.0054258639865002005,5,14.0,0.9569791666666666,0.28,11.0,15,907480588039,50,246.51695656776428,14.4,0.9312934027777777,0.288,8.4,16,119219411213,50,266.1831123828888,14.6,0.9628964120370369,0.292,7.8,17,948386598578,50,210.51367092132568,14.8,0.9576765046296296,0.296,8.0,18,443645952578,50,230.98808360099792,14.6,0.9762934027777778,0.292,10.4,19,214633551670,50,195.71526050567627,1149.917083978653,266.1915066242218
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0.16884458247200065,0.9181424114974164,7.506613332479974,0,0,0,0,0,0,5.840000000000001,8.8,0.9484034391534392,0.176,0.8333066662399864,0.17888543819998334,0.015130513828011408,0.0035777087639996667,5,9.0,0.9637037037037036,0.18,7.2,20,907480588039,50,155.28018498420715,8.6,0.9431415343915343,0.172,5.0,21,119219411213,50,190.06187272071838,8.6,0.9219047619047619,0.172,6.4,22,948386598578,50,246.2528212070465,9.0,0.961388888888889,0.18,5.2,23,443645952578,50,161.1845633983612,8.8,0.9518783068783067,0.176,5.4,24,214633551670,50,179.3772678375244,932.1567101478577,246.53548622131348
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0.32,0.9396031759729362,13.024760514424008,0,0,0,0,0,0,11.72,16.0,0.9555701058201057,0.32,0.6523802572120037,0.0,0.00798346492358478,0.0,5,16.0,0.9483531746031745,0.32,11.2,25,907480588039,50,164.29379987716675,16.0,0.9492724867724868,0.32,11.4,26,119219411213,50,162.2978537082672,16.0,0.9579563492063491,0.32,11.4,27,948386598578,50,152.05018186569214,16.0,0.9700595238095236,0.32,11.6,28,443645952578,50,132.37766075134277,16.0,0.9522089947089946,0.32,13.0,29,214633551670,50,156.28453493118286,767.3040311336517,164.3028748035431
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,0.2936,0.9487415420503471,13.740993214159873,9,10,0,0,0,0,10.72,14.84,0.9660011574074072,0.2968,1.5104966070799362,0.07999999999999971,0.008629807678530029,0.0016000000000000014,5,14.8,0.9767303240740739,0.296,12.0,30,907480588039,50,141.69304418563843,15.0,0.962361111111111,0.3,8.0,31,119219411213,50,156.217542886734,14.8,0.9671701388888888,0.296,12.2,32,948386598578,50,155.44094967842102,14.8,0.9720833333333332,0.296,11.0,33,443645952578,50,147.80741453170776,14.8,0.9516608796296294,0.296,10.4,34,214633551670,50,168.88529062271118,770.0442419052124,169.16672372817993
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,0.34760645329213624,0.9577766320395338,16.80570846668003,12,14,0,0,0,0,14.0,18.0,0.9670752314814814,0.36,1.4028542333400147,0.30983866769659363,0.004649299720973822,0.0061967733539318726,5,17.8,0.9716493055555555,0.356,13.6,35,907480588039,50,164.3131399154663,18.6,0.9701388888888889,0.372,11.6,36,119219411213,50,163.24676537513733,17.8,0.968064236111111,0.356,15.4,37,948386598578,50,164.6141586303711,17.8,0.9583130787037037,0.356,14.0,38,443645952578,50,182.6947090625763,18.0,0.9672106481481482,0.36,15.4,39,214633551670,50,168.15161275863647,843.0203857421875,182.7135305404663
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,0.3360000000000001,0.9356657040132461,15.888768766575113,12,14,11,14,0,0,12.6,17.28,0.9493775720164608,0.3456,1.644384383287557,0.2400000000000001,0.006855934001607351,0.004799999999999979,5,17.0,0.9536779835390945,0.34,12.6,40,907480588039,50,212.6923348903656,17.6,0.9517412551440328,0.352,11.2,41,119219411213,50,206.888263463974,17.4,0.958531378600823,0.348,12.6,42,948386598578,50,196.02583026885986,17.0,0.940457818930041,0.34,11.0,43,443645952578,50,223.91214203834534,17.4,0.9424794238683126,0.348,15.6,44,214633551670,50,213.26578736305237,1052.7843580245972,224.17420506477356
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,0.47368081641154686,0.9495654269826759,20.070748656887165,11,13,9,12,12,14,18.0,23.88,0.9622361111111111,0.47759999999999997,1.035374328443583,0.09797958971132678,0.006335342064217597,0.001959591794226544,5,23.8,0.9531597222222222,0.476,19.8,45,907480588039,50,183.95798230171204,24.0,0.9666365740740741,0.48,16.8,46,119219411213,50,169.89342284202576,23.8,0.9689537037037038,0.476,18.4,47,948386598578,50,166.60909605026245,24.0,0.9663009259259259,0.48,17.6,48,443645952578,50,167.29594159126282,23.8,0.9561296296296297,0.476,17.4,49,214633551670,50,194.8832287788391,882.6396715641022,194.8989372253418
